"","V1","V2"
"502","cg07359183","10"
"503","cg07371323","11"
"504","cg07373589","10"
"505","cg07375700","7"
"506","cg07404921","6"
"507","cg07418387","11"
"508","cg07479843","10"
"509","cg07555102","8"
"510","cg07556059","3"
"511","cg07570537","11"
"512","cg07574267","9"
"513","cg07586285","2"
"514","cg07598341","8"
"515","cg07598367","8"
"516","cg07605241","3"
"517","cg07624915","3"
"518","cg07639650","3"
"519","cg07639959","6"
"520","cg07693617","11"
"521","cg07706463","6"
"522","cg07717763","3"
"523","cg07744618","7"
"524","cg07790300","9"
"525","cg07797660","2"
"526","cg07799877","7"
"527","cg07802571","6"
"528","cg07804289","7"
"529","cg07804617","9"
"530","cg07812240","12"
"531","cg07823827","7"
"532","cg07823920","12"
"533","cg07825369","9"
"534","cg07838943","7"
"535","cg07897871","7"
"536","cg07924819","6"
"537","cg07947531","7"
"538","cg07959138","7"
"539","cg07974622","6"
"540","cg07975634","11"
"541","cg07976669","11"
"542","cg07996580","9"
"543","cg07999988","12"
"544","cg08037114","4"
"545","cg08039576","10"
"546","cg08107987","9"
"547","cg08108679","8"
"548","cg08110058","9"
"549","cg08114812","6"
"550","cg08120023","8"
"551","cg08123701","11"
"552","cg08149333","6"
"553","cg08158776","12"
"554","cg08160462","4"
"555","cg08162325","8"
"556","cg08165487","8"
"557","cg08205865","7"
"558","cg08223393","6"
"559","cg08228672","8"
"560","cg08235413","11"
"561","cg08260299","11"
"562","cg08264335","6"
"563","cg08266202","9"
"564","cg08269037","3"
"565","cg08270205","8"
"566","cg08270567","8"
"567","cg08380539","6"
"568","cg08444830","3"
"569","cg08459564","3"
"570","cg08468082","7"
"571","cg08468904","6"
"572","cg08470135","8"
"573","cg08529744","4"
"574","cg08539179","6"
"575","cg08551248","3"
"576","cg08639762","10"
"577","cg08641170","6"
"578","cg08643930","8"
"579","cg08644498","4"
"580","cg08651517","9"
"581","cg08655330","2"
"582","cg08657361","3"
"583","cg08660938","6"
"584","cg08679807","11"
"585","cg08724028","12"
"586","cg08737136","6"
"587","cg08739244","7"
"588","cg08741842","11"
"589","cg08749736","3"
"590","cg08785155","6"
"591","cg08812504","6"
"592","cg08841167","3"
"593","cg08877463","8"
"594","cg08885197","10"
"595","cg08889551","3"
"596","cg08899938","7"
"597","cg08913769","6"
"598","cg08928696","6"
"599","cg08933284","2"
"600","cg08936742","12"
"601","cg08937734","10"
"602","cg08943116","10"
"603","cg09032840","6"
"604","cg09060784","9"
"605","cg09064486","12"
"606","cg09069138","6"
"607","cg09085216","3"
"608","cg09107053","10"
"609","cg09121047","6"
"610","cg09131901","10"
"611","cg09132102","8"
"612","cg09139451","6"
"613","cg09140232","11"
"614","cg09149672","9"
"615","cg09152479","8"
"616","cg09176275","3"
"617","cg09181104","10"
"618","cg09231518","10"
"619","cg09234393","7"
"620","cg09243533","3"
"621","cg09264558","4"
"622","cg09272642","6"
"623","cg09272702","7"
"624","cg09283376","6"
"625","cg09302577","8"
"626","cg09315814","6"
"627","cg09322349","2"
"628","cg09332175","10"
"629","cg09332784","12"
"630","cg09356509","6"
"631","cg09359106","6"
"632","cg09360041","8"
"633","cg09369954","8"
"634","cg09410234","3"
"635","cg09456465","10"
"636","cg09474010","12"
"637","cg09502809","11"
"638","cg09550293","11"
"639","cg09579413","2"
"640","cg09582482","10"
"641","cg09671119","11"
"642","cg09685096","9"
"643","cg09685528","3"
"644","cg09687864","8"
"645","cg09756373","6"
"646","cg09792696","7"
"647","cg09792712","9"
"648","cg09805709","8"
"649","cg09818265","8"
"650","cg09822291","12"
"651","cg09845883","12"
"652","cg09858604","3"
"653","cg09859491","12"
"654","cg09860921","8"
"655","cg09871424","10"
"656","cg09872491","3"
"657","cg09873284","7"
"658","cg09890699","3"
"659","cg09914444","10"
"660","cg09938466","6"
"661","cg09938518","9"
"662","cg09980622","6"
"663","cg09995105","1"
"664","cg09995507","11"
"665","cg10027752","9"
"666","cg10054398","12"
"667","cg10057098","10"
"668","cg10092779","11"
"669","cg10094693","12"
"670","cg10097755","8"
"671","cg10100117","8"
"672","cg10111764","12"
"673","cg10113217","2"
"674","cg10118093","6"
"675","cg10194573","7"
"676","cg10245314","11"
"677","cg10288510","3"
"678","cg10307152","9"
"679","cg10322419","7"
"680","cg10327424","3"
"681","cg10330057","2"
"682","cg10331922","12"
"683","cg10348643","6"
"684","cg10379872","6"
"685","cg10380643","2"
"686","cg10390926","6"
"687","cg10435092","7"
"688","cg10443237","8"
"689","cg10463708","6"
"690","cg10498717","6"
"691","cg10511255","10"
"692","cg10512769","10"
"693","cg10519996","8"
"694","cg10527784","3"
"695","cg10558598","10"
"696","cg10572951","10"
"697","cg10576232","9"
"698","cg10622911","4"
"699","cg10630893","2"
"700","cg10632229","3"
"701","cg10632917","3"
"702","cg10639277","12"
"703","cg10699884","3"
"704","cg10717504","8"
"705","cg10740965","3"
"706","cg10769146","6"
"707","cg10769253","6"
"708","cg10770726","12"
"709","cg10775792","6"
"710","cg10778599","3"
"711","cg10778978","9"
"712","cg10785263","6"
"713","cg10802480","3"
"714","cg10806749","8"
"715","cg10815400","6"
"716","cg10818160","7"
"717","cg10820203","8"
"718","cg10881110","10"
"719","cg10892778","8"
"720","cg10894991","11"
"721","cg10912077","6"
"722","cg10964330","12"
"723","cg10967587","11"
"724","cg10977770","3"
"725","cg10979602","8"
"726","cg10992465","7"
"727","cg11037787","12"
"728","cg11069276","4"
"729","cg11073602","11"
"730","cg11084308","12"
"731","cg11084571","12"
"732","cg11141340","10"
"733","cg11172423","8"
"734","cg11177059","4"
"735","cg11177235","11"
"736","cg11177550","8"
"737","cg11179816","10"
"738","cg11199506","10"
"739","cg11200414","7"
"740","cg11201288","9"
"741","cg11211792","10"
"742","cg11218176","11"
"743","cg11222503","12"
"744","cg11224062","12"
"745","cg11226328","3"
"746","cg11227872","8"
"747","cg11229415","4"
"748","cg11229611","11"
"749","cg11231349","12"
"750","cg11231715","3"
"751","cg11232368","9"
"752","cg11238352","9"
"753","cg11282564","6"
"754","cg11332928","6"
"755","cg11380092","9"
"756","cg11387591","8"
"757","cg11397149","11"
"758","cg11404402","8"
"759","cg11413763","10"
"760","cg11417178","2"
"761","cg11422551","9"
"762","cg11426590","6"
"763","cg11503104","10"
"764","cg11514356","12"
"765","cg11518257","6"
"766","cg11520395","10"
"767","cg11532863","7"
"768","cg11571588","12"
"769","cg11577454","10"
"770","cg11579905","9"
"771","cg11585605","7"
"772","cg11596239","4"
"773","cg11674773","6"
"774","cg11676409","2"
"775","cg11677597","11"
"776","cg11677621","8"
"777","cg11690979","6"
"778","cg11694026","2"
"779","cg11703745","11"
"780","cg11703759","1"
"781","cg11708784","11"
"782","cg11714406","12"
"783","cg11717150","6"
"784","cg11737871","10"
"785","cg11756387","7"
"786","cg11787791","11"
"787","cg11788598","2"
"788","cg11797228","6"
"789","cg11810135","7"
"790","cg11813544","7"
"791","cg11825436","7"
"792","cg11844800","4"
"793","cg11854115","8"
"794","cg11856487","10"
"795","cg11952735","3"
"796","cg11968204","7"
"797","cg11970163","12"
"798","cg11983469","12"
"799","cg12033178","9"
"800","cg12033273","3"
"801","cg12034610","8"
"802","cg12035532","12"
"803","cg12037129","12"
"804","cg12059147","3"
"805","cg12067687","3"
"806","cg12068949","9"
"807","cg12074024","10"
"808","cg12112058","3"
"809","cg12141662","12"
"810","cg12177314","8"
"811","cg12181101","6"
"812","cg12181353","6"
"813","cg12203394","6"
"814","cg12206317","12"
"815","cg12218697","6"
"816","cg12225045","10"
"817","cg12280471","7"
"818","cg12299795","12"
"819","cg12354861","6"
"820","cg12396368","2"
"821","cg12400114","9"
"822","cg12424475","6"
"823","cg12430302","10"
"824","cg12434982","5"
"825","cg12438598","8"
"826","cg12440350","11"
"827","cg12446088","8"
"828","cg12447329","12"
"829","cg12447687","9"
"830","cg12448285","9"
"831","cg12450567","6"
"832","cg12464869","6"
"833","cg12467090","2"
"834","cg12467223","10"
"835","cg12473000","10"
"836","cg12483927","12"
"837","cg12535596","6"
"838","cg12549180","4"
"839","cg12552165","4"
"840","cg12579230","9"
"841","cg12583369","11"
"842","cg12588699","6"
"843","cg12600556","7"
"844","cg12623034","7"
"845","cg12640000","6"
"846","cg12664749","9"
"847","cg12687463","7"
"848","cg12688942","8"
"849","cg12689689","11"
"850","cg12697689","12"
"851","cg12701697","2"
"852","cg12711627","8"
"853","cg12714889","12"
"854","cg12718307","9"
"855","cg12719233","7"
"856","cg12734688","8"
"857","cg12749636","3"
"858","cg12759096","6"
"859","cg12764620","12"
"860","cg12770149","3"
"861","cg12796135","2"
"862","cg12806121","10"
"863","cg12806826","7"
"864","cg12809031","8"
"865","cg12820481","5"
"866","cg12898694","12"
"867","cg12906295","9"
"868","cg12907876","2"
"869","cg12908399","6"
"870","cg12970084","8"
"871","cg13044223","3"
"872","cg13058453","11"
"873","cg13103815","8"
"874","cg13113737","10"
"875","cg13148776","9"
"876","cg13151135","6"
"877","cg13151345","5"
"878","cg13173552","4"
"879","cg13179880","6"
"880","cg13181291","9"
"881","cg13193455","3"
"882","cg13199963","11"
"883","cg13201297","4"
"884","cg13207345","3"
"885","cg13300670","7"
"886","cg13321661","7"
"887","cg13325417","2"
"888","cg13373315","7"
"889","cg13374225","3"
"890","cg13382288","3"
"891","cg13386070","10"
"892","cg13387374","7"
"893","cg13410390","10"
"894","cg13421041","8"
"895","cg13430807","11"
"896","cg13432010","7"
"897","cg13447818","9"
"898","cg13450265","12"
"899","cg13451048","10"
"900","cg13459205","6"
"901","cg13461509","6"
"902","cg13462599","3"
"903","cg13470499","7"
"904","cg13501279","3"
"905","cg13552712","11"
"906","cg13569017","12"
"907","cg13587552","10"
"908","cg13619772","2"
"909","cg13639937","8"
"910","cg13678243","11"
"911","cg13688882","6"
"912","cg13690126","9"
"913","cg13781819","12"
"914","cg13788381","11"
"915","cg13804377","2"
"916","cg13827179","3"
"917","cg13836770","6"
"918","cg13840174","11"
"919","cg13856810","7"
"920","cg13870982","12"
"921","cg13878136","7"
"922","cg13897241","10"
"923","cg13899002","7"
"924","cg13908805","10"
"925","cg13910040","6"
"926","cg13966547","4"
"927","cg13992678","2"
"928","cg14009440","11"
"929","cg14021961","11"
"930","cg14027957","10"
"931","cg14094793","8"
"932","cg14170597","10"
"933","cg14179581","3"
"934","cg14181111","9"
"935","cg14188111","10"
"936","cg14206479","11"
"937","cg14216252","8"
"938","cg14222153","12"
"939","cg14253035","7"
"940","cg14373380","8"
"941","cg14415083","3"
"942","cg14417954","6"
"943","cg14422922","12"
"944","cg14515791","7"
"945","cg14524955","10"
"946","cg14563787","8"
"947","cg14645650","11"
"948","cg14654082","12"
"949","cg14659814","12"
"950","cg14660586","7"
"951","cg14664242","4"
"952","cg14667273","3"
"953","cg14712983","9"
"954","cg14713217","7"
"955","cg14736905","6"
"956","cg14777730","9"
"957","cg14815301","6"
"958","cg14824543","12"
"959","cg14832406","3"
"960","cg14844953","10"
"961","cg14848594","3"
"962","cg14851949","6"
"963","cg14913407","8"
"964","cg14960034","9"
"965","cg14969646","8"
"966","cg14975122","2"
"967","cg14976969","12"
"968","cg14995274","11"
"969","cg15006973","10"
"970","cg15007156","3"
"971","cg15007623","12"
"972","cg15026089","11"
"973","cg15026767","10"
"974","cg15029248","11"
"975","cg15058901","7"
"976","cg15064019","5"
"977","cg15075902","7"
"978","cg15081720","7"
"979","cg15099245","10"
"980","cg15109151","7"
"981","cg15110219","12"
"982","cg15110848","12"
"983","cg15120635","6"
"984","cg15135166","8"
"985","cg15137445","11"
"986","cg15159625","1"
"987","cg15161827","7"
"988","cg15166089","2"
"989","cg15202123","6"
"990","cg15203632","12"
"991","cg15203905","8"
"992","cg15204286","12"
"993","cg15209440","8"
"994","cg15267720","12"
"995","cg15268136","3"
"996","cg15289807","8"
"997","cg15315157","3"
"998","cg15388975","8"
"999","cg15465501","2"
"1000","cg15485859","9"
"1001","cg15486127","8"
"1002","cg15505103","9"
"1003","cg15512835","3"
"1004","cg15526535","10"
"1005","cg15568628","6"
"1006","cg15589930","6"
"1007","cg15622556","10"
"1008","cg15633699","10"
"1009","cg15639721","6"
"1010","cg15676418","3"
"1011","cg15678142","3"
"1012","cg15700487","6"
"1013","cg15708127","12"
"1014","cg15711902","6"
"1015","cg15715049","7"
"1016","cg15730879","7"
"1017","cg15819352","11"
"1018","cg15823729","11"
"1019","cg15831722","11"
"1020","cg15833565","12"
"1021","cg15833596","3"
"1022","cg15837212","3"
"1023","cg15860924","12"
"1024","cg15895268","12"
"1025","cg15937266","10"
"1026","cg15955291","6"
"1027","cg15961901","7"
"1028","cg15963535","6"
"1029","cg15985875","9"
"1030","cg15999547","10"
"1031","cg16028753","3"
"1032","cg16046810","8"
"1033","cg16048006","4"
"1034","cg16054590","3"
"1035","cg16102052","2"
"1036","cg16103203","2"
"1037","cg16126747","6"
"1038","cg16133940","6"
"1039","cg16134070","10"
"1040","cg16144367","6"
"1041","cg16166739","12"
"1042","cg16168950","9"
"1043","cg16170319","6"
"1044","cg16175792","10"
"1045","cg16240480","3"
"1046","cg16243652","4"
"1047","cg16265140","7"
"1048","cg16266227","3"
"1049","cg16268769","4"
"1050","cg16306706","10"
"1051","cg16308101","5"
"1052","cg16308270","8"
"1053","cg16315376","6"
"1054","cg16327647","6"
"1055","cg16341373","6"
"1056","cg16352072","11"
"1057","cg16354756","7"
"1058","cg16365663","10"
"1059","cg16373765","11"
"1060","cg16407044","7"
"1061","cg16432022","3"
"1062","cg16488065","7"
"1063","cg16520795","8"
"1064","cg16529993","12"
"1065","cg16532185","2"
"1066","cg16557698","12"
"1067","cg16618003","6"
"1068","cg16618752","8"
"1069","cg16648841","11"
"1070","cg16685313","12"
"1071","cg16697620","7"
"1072","cg16724196","6"
"1073","cg16736018","3"
"1074","cg16903605","6"
"1075","cg16925659","6"
"1076","cg16962970","6"
"1077","cg16987735","2"
"1078","cg16993294","6"
"1079","cg16999602","11"
"1080","cg17009073","4"
"1081","cg17020695","3"
"1082","cg17021527","9"
"1083","cg17043284","3"
"1084","cg17044090","11"
"1085","cg17091266","6"
"1086","cg17102963","3"
"1087","cg17139283","9"
"1088","cg17143168","11"
"1089","cg17216266","7"
"1090","cg17269424","7"
"1091","cg17282836","2"
"1092","cg17319576","3"
"1093","cg17331950","11"
"1094","cg17412043","8"
"1095","cg17430967","3"
"1096","cg17435479","12"
"1097","cg17439967","10"
"1098","cg17462438","8"
"1099","cg17463432","2"
"1100","cg17466696","8"
"1101","cg17473600","3"
"1102","cg17475583","9"
"1103","cg17482935","12"
"1104","cg17492795","8"
"1105","cg17512401","11"
"1106","cg17517453","3"
"1107","cg17518842","6"
"1108","cg17525406","3"
"1109","cg17542385","7"
"1110","cg17558126","3"
"1111","cg17601209","9"
"1112","cg17703324","12"
"1113","cg17717878","12"
"1114","cg17721530","8"
"1115","cg17736772","2"
"1116","cg17745262","2"
"1117","cg17747053","11"
"1118","cg17759605","10"
"1119","cg17786642","3"
"1120","cg17814814","11"
"1121","cg17819085","11"
"1122","cg17822093","9"
"1123","cg17833419","10"
"1124","cg17850281","6"
"1125","cg17855130","12"
"1126","cg17888155","3"
"1127","cg17899761","7"
"1128","cg17899889","11"
"1129","cg17902947","9"
"1130","cg17904797","10"
"1131","cg17944110","6"
"1132","cg17954482","3"
"1133","cg17965764","6"
"1134","cg17972058","2"
"1135","cg17988709","9"
"1136","cg18002437","4"
"1137","cg18018890","3"
"1138","cg18020480","9"
"1139","cg18023080","7"
"1140","cg18060199","3"
"1141","cg18087266","2"
"1142","cg18087514","7"
"1143","cg18108844","11"
"1144","cg18117403","12"
"1145","cg18118033","6"
"1146","cg18126557","10"
"1147","cg18132090","3"
"1148","cg18144988","10"
"1149","cg18146927","11"
"1150","cg18202449","6"
"1151","cg18220921","3"
"1152","cg18225412","8"
