"","V1","V2"
"87","cg06668155","6"
"88","cg06755365","4"
"89","cg06838422","1"
"90","cg06839953","4"
"91","cg06851898","3"
"92","cg06929287","6"
"93","cg06987881","6"
"94","cg07117663","4"
"95","cg07147358","4"
"96","cg07168392","6"
"97","cg07172793","6"
"98","cg07319722","1"
"99","cg07394404","1"
"100","cg07423363","4"
"101","cg07668036","4"
"102","cg07739803","4"
"103","cg07833779","6"
"104","cg07897837","1"
"105","cg07920434","6"
"106","cg07925066","6"
"107","cg08122338","4"
"108","cg08339208","6"
"109","cg08378356","6"
"110","cg08393541","4"
"111","cg08412305","6"
"112","cg08539090","1"
"113","cg08657020","1"
"114","cg08721347","1"
"115","cg08899504","11"
"116","cg08927489","6"
"117","cg08980837","6"
"118","cg09252377","11"
"119","cg09260158","1"
"120","cg09397375","1"
"121","cg09470905","11"
"122","cg09473383","4"
"123","cg09501516","4"
"124","cg09580567","4"
"125","cg09633588","4"
"126","cg09822001","9"
"127","cg09936566","6"
"128","cg09955859","4"
"129","cg10010376","6"
"130","cg10089647","1"
"131","cg10226297","4"
"132","cg10321208","1"
"133","cg10362426","6"
"134","cg10530939","6"
"135","cg10807943","6"
"136","cg10815486","4"
"137","cg10818219","6"
"138","cg10823926","6"
"139","cg10850580","1"
"140","cg10894102","1"
"141","cg11053304","6"
"142","cg11218974","4"
"143","cg11224232","9"
"144","cg11248296","6"
"145","cg11253425","1"
"146","cg11399814","4"
"147","cg11480873","1"
"148","cg11520194","9"
"149","cg11730719","4"
"150","cg11734710","4"
"151","cg11823214","4"
"152","cg11841062","6"
"153","cg12038696","6"
"154","cg12052258","6"
"155","cg12276329","4"
"156","cg12277310","4"
"157","cg12296644","4"
"158","cg12468429","6"
"159","cg12641660","6"
"160","cg12738979","4"
"161","cg13088206","9"
"162","cg13130201","1"
"163","cg13148608","1"
"164","cg13221588","4"
"165","cg13378519","1"
"166","cg13468252","9"
"167","cg13535663","6"
"168","cg13580471","4"
"169","cg13672649","1"
"170","cg13878641","6"
"171","cg13880889","4"
"172","cg13950447","1"
"173","cg13983893","6"
"174","cg13999501","6"
"175","cg14017991","1"
"176","cg14165168","4"
"177","cg14221039","4"
"178","cg14254380","4"
"179","cg14256234","4"
"180","cg15305343","1"
"181","cg15324077","6"
"182","cg15344228","1"
"183","cg15394350","6"
"184","cg15439418","6"
"185","cg15447511","4"
"186","cg15458296","6"
"187","cg15470750","6"
"188","cg15617543","6"
"189","cg15636040","6"
"190","cg15652741","6"
"191","cg15753381","1"
"192","cg15822387","1"
"193","cg15875062","1"
"194","cg15980492","1"
"195","cg16136434","6"
"196","cg16238000","4"
"197","cg16312414","4"
"198","cg16372625","9"
"199","cg16397480","6"
"200","cg16405801","6"
"201","cg16486059","6"
"202","cg16585985","6"
"203","cg16650530","6"
"204","cg16653395","6"
"205","cg16654023","6"
"206","cg16717773","4"
"207","cg16730798","4"
"208","cg16904639","1"
"209","cg16910115","4"
"210","cg16918263","6"
"211","cg17079961","4"
"212","cg17104542","1"
"213","cg17474260","6"
"214","cg17496230","9"
"215","cg17572791","3"
"216","cg17737141","4"
"217","cg17801268","1"
"218","cg17821473","4"
"219","cg17855783","4"
"220","cg17876200","1"
"221","cg17886162","6"
"222","cg18036707","6"
"223","cg18136311","6"
"224","cg18220284","6"
"225","cg18384976","4"
"226","cg18666238","4"
"227","cg19022625","6"
"228","cg19265544","1"
"229","cg19270308","6"
"230","cg19284575","6"
"231","cg19400876","3"
"232","cg19540034","4"
"233","cg19572362","4"
"234","cg19634537","6"
"235","cg19802774","4"
"236","cg19820248","6"
"237","cg19899065","4"
"238","cg19940869","6"
"239","cg19966251","6"
"240","cg20063837","4"
"241","cg20329966","4"
"242","cg20410409","11"
"243","cg20595827","4"
"244","cg20705565","6"
"245","cg20757758","1"
"246","cg20839149","4"
"247","cg20868817","1"
"248","cg20976968","4"
"249","cg21140714","6"
"250","cg21223353","11"
"251","cg21280384","4"
"252","cg21501001","4"
"253","cg21525449","6"
"254","cg21604539","4"
"255","cg21685234","6"
"256","cg21713812","6"
"257","cg21715963","1"
"258","cg22377939","1"
"259","cg22398461","6"
"260","cg22398523","4"
"261","cg22398595","6"
"262","cg22493673","4"
"263","cg22544342","1"
"264","cg22607980","4"
"265","cg22615372","9"
"266","cg22690075","4"
"267","cg22698489","4"
"268","cg22760576","4"
"269","cg22871559","4"
"270","cg23012527","4"
"271","cg23015158","4"
"272","cg23089438","6"
"273","cg23244997","6"
"274","cg23273250","4"
"275","cg23343444","1"
"276","cg23652939","6"
"277","cg23731054","6"
"278","cg23864823","1"
"279","cg23933345","6"
"280","cg23982229","1"
"281","cg24006078","4"
"282","cg24072013","4"
"283","cg24087235","6"
"284","cg24304268","1"
"285","cg24396741","4"
"286","cg24412744","6"
"287","cg24414038","1"
"288","cg24433722","6"
"289","cg24458652","6"
"290","cg24543286","6"
"291","cg24657520","1"
"292","cg24818434","4"
"293","cg24863624","6"
"294","cg24903794","6"
"295","cg25001161","6"
"296","cg25141890","4"
"297","cg25219134","3"
"298","cg25307556","6"
"299","cg25369168","4"
"300","cg25372135","9"
"301","cg25470175","6"
"302","cg25667202","1"
"303","cg25816468","4"
"304","cg26007659","6"
"305","cg26036067","6"
"306","cg26059078","6"
"307","cg26063862","6"
"308","cg26300787","11"
"309","cg26431298","4"
"310","cg26531737","4"
"311","cg26601286","6"
"312","cg26616378","4"
"313","cg26649834","4"
"314","cg26669876","3"
"315","cg26737766","6"
"316","cg26801631","4"
"317","cg26885858","6"
"318","cg26889840","6"
"319","cg26937389","4"
"320","cg27054546","4"
"321","cg27168976","4"
"322","cg27284019","6"
"323","cg27292230","1"
"324","cg27416067","6"
"325","cg27444789","4"
"326","cg27526774","1"
"327","cg27530620","1"
"328","ch.1.5400413R","9"
"329","ch.1.28801140F","9"
"330","ch.1.30340112R","6"
"331","ch.1.1187063R","1"
"332","ch.1.1359032F","1"
"333","ch.1.55746252R","9"
"334","ch.1.115475395F","1"
"335","ch.1.179457656R","1"
"336","cg00035812","4"
"337","cg00065921","6"
"338","cg00082426","4"
"339","cg00433364","6"
"340","cg00584995","4"
"341","cg00591844","4"
"342","cg00603512","4"
"343","cg00605057","6"
"344","cg00819055","9"
"345","cg00899641","6"
"346","cg00980331","4"
"347","cg00981472","6"
"348","cg00982680","1"
"349","cg01105521","6"
"350","cg01153872","4"
"351","cg01253826","6"
"352","cg01272601","1"
"353","cg01347719","11"
"354","cg01446950","4"
"355","cg01468505","1"
"356","cg01594915","6"
"357","cg01785449","6"
"358","cg01818588","4"
"359","cg02003624","6"
"360","cg02112122","6"
"361","cg02159586","1"
"362","cg02461883","6"
"363","cg02507578","6"
"364","cg02508210","4"
"365","cg02542118","6"
"366","cg02590972","4"
"367","cg02727605","1"
"368","cg02742517","9"
"369","cg02743985","6"
"370","cg02789441","1"
"371","cg02858162","1"
"372","cg03008727","1"
"373","cg03267280","11"
"374","cg03539474","6"
"375","cg03580351","1"
"376","cg03639557","6"
"377","cg03757379","4"
"378","cg03803211","6"
"379","cg03962809","6"
"380","cg03967035","1"
"381","cg04011435","6"
"382","cg04048517","6"
"383","cg04056179","1"
"384","cg04396539","4"
"385","cg04909508","6"
"386","cg05038466","1"
"387","cg05218490","4"
"388","cg05319060","4"
"389","cg05503465","4"
"390","cg05979741","6"
"391","cg06023702","6"
"392","cg06260059","6"
"393","cg06489241","1"
"394","cg06505666","6"
"395","cg06654134","9"
"396","cg06684939","6"
"397","cg06716959","8"
"398","cg06962121","6"
"399","cg07074757","1"
"400","cg07226679","6"
"401","cg07490650","6"
"402","cg07605236","11"
"403","cg07721866","1"
"404","cg07806421","4"
"405","cg08047338","4"
"406","cg08156373","4"
"407","cg08327903","4"
"408","cg08351105","6"
"409","cg08530978","6"
"410","cg08569992","1"
"411","cg08606075","6"
"412","cg08735990","1"
"413","cg09246520","4"
"414","cg09319639","9"
"415","cg09448058","6"
"416","cg09738100","1"
"417","cg09741342","4"
"418","cg09890200","6"
"419","cg09935088","1"
"420","cg10172932","6"
"421","cg10177056","11"
"422","cg10429747","6"
"423","cg10927555","6"
"424","cg11053128","6"
"425","cg11109684","6"
"426","cg11206667","6"
"427","cg11239111","9"
"428","cg11251086","6"
"429","cg11422521","9"
"430","cg11626791","6"
"431","cg11700429","1"
"432","cg11749284","9"
"433","cg11899891","6"
"434","cg12055421","6"
"435","cg12920882","1"
"436","cg13173909","4"
"437","cg13208492","1"
"438","cg13216088","6"
"439","cg13264341","4"
"440","cg13810628","6"
"441","cg13874838","1"
"442","cg13897925","4"
"443","cg13901526","1"
"444","cg13941760","6"
"445","cg14106298","4"
"446","cg14360731","6"
"447","cg14424579","6"
"448","cg14853771","4"
"449","cg15007626","6"
"450","cg15053019","4"
"451","cg15060270","4"
"452","cg15237047","6"
"453","cg15517836","1"
"454","cg15522719","9"
"455","cg15602548","4"
"456","cg15846641","1"
"457","cg15920202","1"
"458","cg15932332","4"
"459","cg16428240","4"
"460","cg16527805","4"
"461","cg16756620","4"
"462","cg16907167","6"
"463","cg16970702","1"
"464","cg17032858","11"
"465","cg17032990","11"
"466","cg17129141","1"
"467","cg17160730","4"
"468","cg17702024","4"
"469","cg17867194","4"
"470","cg17872064","1"
"471","cg18256236","6"
"472","cg18260341","6"
"473","cg18676393","6"
"474","cg18897589","4"
"475","cg18913332","6"
"476","cg18940723","4"
"477","cg18973389","4"
"478","cg19098826","1"
"479","cg19280133","1"
"480","cg19924947","1"
"481","cg19963728","6"
"482","cg20218460","4"
"483","cg20357023","4"
"484","cg20418725","4"
"485","cg20435345","11"
"486","cg20569070","11"
"487","cg20655010","1"
"488","cg20885078","4"
"489","cg21111868","1"
"490","cg21128415","10"
"491","cg21174506","6"
"492","cg21195337","6"
"493","cg21209911","1"
"494","cg21367923","6"
"495","cg21468825","9"
"496","cg22303846","4"
"497","cg22303930","6"
"498","cg22304169","6"
"499","cg22328901","1"
"500","cg22330749","11"
"501","cg22548000","4"
"502","cg22726039","6"
"503","cg22854546","1"
"504","cg22860137","6"
"505","cg22886005","3"
"506","cg23306229","6"
"507","cg23521281","6"
"508","cg23525180","4"
"509","cg23570261","1"
"510","cg23644968","6"
"511","cg23677173","4"
"512","cg23761332","4"
"513","cg23970856","1"
"514","cg23974202","6"
"515","cg24003528","1"
"516","cg24366913","6"
"517","cg24587621","4"
"518","cg25469698","6"
"519","cg25565383","6"
"520","cg25593040","6"
"521","cg25681618","6"
"522","cg25736986","6"
"523","cg25796631","6"
"524","cg25853833","6"
"525","cg26114642","6"
"526","cg26194560","4"
"527","cg26736450","1"
"528","cg26824467","4"
"529","cg26830834","4"
"530","cg26965059","6"
"531","cg27011534","6"
"532","cg27140880","1"
"533","ch.2.6773348R","1"
"534","ch.2.740763F","2"
"535","ch.2.62306258F","1"
"536","ch.2.71774667F","9"
"537","ch.2.1685112F","9"
"538","ch.2.1753205F","1"
"539","ch.2.2729437F","1"
"540","ch.2.3077115F","3"
"541","ch.2.154349706F","1"
"542","ch.2.195648145F","6"
"543","ch.2.200609314R","3"
"544","ch.2.4086695R","6"
"545","cg00082713","4"
"546","cg00141162","4"
"547","cg00366237","4"
"548","cg00383977","4"
"549","cg00417297","4"
"550","cg00582826","4"
"551","cg00698602","6"
"552","cg00720190","6"
"553","cg00744199","1"
"554","cg00848394","6"
"555","cg01028457","4"
"556","cg01033175","4"
"557","cg01044770","4"
"558","cg01173432","11"
"559","cg01232492","6"
"560","cg01537928","6"
"561","cg01672886","6"
"562","cg01689583","4"
"563","cg01740172","6"
"564","cg01815263","6"
"565","cg01853246","4"
"566","cg02095806","6"
"567","cg02167021","8"
"568","cg02200132","1"
"569","cg02268410","4"
"570","cg02497504","6"
"571","cg02582608","1"
"572","cg02610898","6"
"573","cg03030002","4"
"574","cg03044239","4"
"575","cg03072102","6"
"576","cg03497419","6"
"577","cg03552156","3"
"578","cg03584788","1"
"579","cg03595407","6"
"580","cg03640531","4"
"581","cg03881214","6"
"582","cg04177705","6"
"583","cg04225523","4"
"584","cg04645049","2"
"585","cg04733388","6"
"586","cg04808946","6"
"587","cg04828284","6"
"588","cg04894169","6"
"589","cg04917686","6"
"590","cg04927429","1"
"591","cg04944291","6"
"592","cg04993414","6"
"593","cg05112885","4"
"594","cg05590793","1"
"595","cg05772678","4"
"596","cg05801066","11"
"597","cg05840750","4"
"598","cg06063394","6"
"599","cg06505000","6"
"600","cg06520273","9"
"601","cg06577710","4"
"602","cg06578288","1"
"603","cg06788675","6"
"604","cg07116179","6"
"605","cg07153922","6"
"606","cg07200897","1"
"607","cg07475232","1"
"608","cg07545714","4"
"609","cg07744328","6"
"610","cg07755816","4"
"611","cg07854244","4"
"612","cg07885039","6"
"613","cg08423269","4"
"614","cg08534679","4"
"615","cg08587820","1"
"616","cg08825929","6"
"617","cg08879724","4"
"618","cg08885449","4"
"619","cg09226159","6"
"620","cg09397254","6"
"621","cg09606470","1"
"622","cg09619475","6"
"623","cg09746170","6"
"624","cg09894040","1"
"625","cg09896057","6"
"626","cg09920145","9"
"627","cg10072850","4"
"628","cg10242892","6"
"629","cg10291213","6"
"630","cg10838925","6"
"631","cg11090826","9"
"632","cg11094694","4"
"633","cg11213348","1"
"634","cg11215621","1"
"635","cg11364645","6"
"636","cg11539064","4"
"637","cg11852814","1"
"638","cg12444340","1"
"639","cg12583908","6"
"640","cg12693975","4"
"641","cg12820946","6"
"642","cg12905873","1"
"643","cg13438640","6"
"644","cg13696566","6"
"645","cg13699363","6"
"646","cg14058345","6"
"647","cg14193678","9"
"648","cg14265868","6"
"649","cg14415616","6"
"650","cg14453251","4"
"651","cg14470209","4"
"652","cg14501407","4"
"653","cg14680989","9"
"654","cg14718326","6"
"655","cg14774165","6"
"656","cg15347425","4"
"657","cg15362955","6"
"658","cg15372098","1"
"659","cg15556905","8"
"660","cg15620294","6"
"661","cg15697646","4"
"662","cg15966253","4"
"663","cg15994781","6"
"664","cg16841708","6"
"665","cg18109673","1"
"666","cg18213440","1"
"667","cg18267471","4"
"668","cg18294881","6"
"669","cg18585306","6"
"670","cg18759346","1"
"671","cg18776764","4"
"672","cg19115656","4"
"673","cg19235494","4"
"674","cg19746675","6"
"675","cg19947061","4"
"676","cg20207043","4"
"677","cg20506766","4"
"678","cg20571430","6"
"679","cg20934836","6"
"680","cg20967818","1"
"681","cg20972950","6"
"682","cg21008828","4"
"683","cg21170282","6"
"684","cg21338335","6"
"685","cg21341150","1"
"686","cg21357621","6"
"687","cg21402832","6"
"688","cg21452025","11"
"689","cg21475255","1"
"690","cg21477417","6"
"691","cg21538194","6"
"692","cg21557407","4"
"693","cg21631878","4"
"694","cg21643871","1"
"695","cg21858376","4"
"696","cg21973517","1"
"697","cg22034555","4"
"698","cg22084428","6"
"699","cg22182110","6"
"700","cg22800191","1"
"701","cg22812516","6"
"702","cg23353583","4"
"703","cg23469046","6"
"704","cg23490715","4"
"705","cg24028350","6"
"706","cg24080313","4"
"707","cg24104099","1"
"708","cg24302080","6"
"709","cg24408199","4"
"710","cg24454435","6"
"711","cg24504954","4"
"712","cg24572995","4"
"713","cg24848794","4"
"714","cg24874638","6"
"715","cg24977321","6"
"716","cg25091458","1"
"717","cg25160915","6"
"718","cg26405148","6"
"719","cg26432171","6"
"720","cg26533949","6"
"721","cg26675219","4"
"722","cg27193335","1"
"723","cg27209130","6"
"724","cg27295197","6"
"725","cg27586588","6"
"726","ch.3.12948F","1"
"727","ch.3.8200463R","3"
"728","ch.3.21287957F","1"
"729","ch.3.22673962R","4"
"730","ch.3.36228213R","6"
"731","ch.3.1045756F","9"
"732","ch.3.2567129F","4"
"733","cg00090731","1"
"734","cg00230271","4"
"735","cg00268009","6"
"736","cg00798428","6"
"737","cg00893343","4"
"738","cg01022871","6"
"739","cg01022951","6"
"740","cg01189092","6"
"741","cg01515239","4"
"742","cg01575392","1"
"743","cg02080713","6"
"744","cg02636900","4"
"745","cg02796405","4"
"746","cg03003009","6"
"747","cg03375579","6"
"748","cg03401093","4"
"749","cg03410576","6"
"750","cg03462877","6"
"751","cg03629777","3"
"752","cg03903991","6"
"753","cg03910048","6"
"754","cg04004578","1"
"755","cg04236901","1"
"756","cg04283882","6"
"757","cg04512424","6"
"758","cg05417615","9"
"759","cg05440869","6"
"760","cg05562080","1"
"761","cg05693561","1"
"762","cg05764607","6"
"763","cg05927159","6"
"764","cg05996984","1"
"765","cg06170754","9"
"766","cg07091392","6"
"767","cg07150629","6"
"768","cg07346242","1"
"769","cg07472158","6"
"770","cg07580588","11"
"771","cg07634516","4"
"772","cg07850338","4"
"773","cg07924535","9"
"774","cg07952985","1"
"775","cg08118273","1"
"776","cg08270573","4"
"777","cg08290995","9"
"778","cg08341316","1"
"779","cg08415281","4"
"780","cg09390974","4"
"781","cg10498390","1"
"782","cg10652277","6"
"783","cg10805525","6"
"784","cg11468363","4"
"785","cg11528666","1"
"786","cg11580341","4"
"787","cg11824985","6"
"788","cg12769354","6"
"789","cg12914062","6"
"790","cg13265789","6"
"791","cg13278359","4"
"792","cg13455369","4"
"793","cg13475379","9"
"794","cg13825058","6"
"795","cg14400886","4"
"796","cg14530801","6"
"797","cg14666734","4"
"798","cg14694952","1"
"799","cg15270772","9"
"800","cg15923042","4"
"801","cg16012041","6"
"802","cg16091845","6"
"803","cg16220802","6"
"804","cg16225753","4"
"805","cg16267491","1"
"806","cg16353796","1"
"807","cg16357866","6"
"808","cg16817134","4"
"809","cg17058288","6"
"810","cg17280624","6"
"811","cg17671577","11"
"812","cg17902573","6"
"813","cg18656765","4"
"814","cg19135561","4"
"815","cg19503860","4"
"816","cg19516485","4"
"817","cg19856002","1"
"818","cg19899609","4"
"819","cg20039387","4"
"820","cg20054111","11"
"821","cg20077155","6"
"822","cg20342374","6"
"823","cg20391984","9"
"824","cg20830531","6"
"825","cg20934652","4"
"826","cg21028777","9"
"827","cg21109136","4"
"828","cg21254171","9"
"829","cg21698840","6"
"830","cg21722058","4"
"831","cg21877245","6"
"832","cg22606062","1"
"833","cg22608147","4"
"834","cg22968281","4"
"835","cg23406506","4"
"836","cg23586595","6"
"837","cg23596401","6"
"838","cg23878603","4"
"839","cg23933032","6"
"840","cg24329794","1"
"841","cg24540120","1"
"842","cg24763126","4"
"843","cg24818183","6"
"844","cg24875840","9"
"845","cg24974477","4"
"846","cg25893515","6"
"847","cg26093907","4"
"848","cg26484333","1"
"849","cg26923905","6"
"850","cg27274728","1"
"851","cg27626619","1"
"852","ch.4.6573835F","9"
"853","ch.4.586044R","4"
"854","ch.4.30017500F","5"
"855","ch.4.41983165F","6"
"856","ch.4.125673769F","3"
"857","ch.4.129498779F","9"
"858","ch.4.155269049F","3"
"859","cg00016156","4"
"860","cg00080123","1"
"861","cg00123486","6"
"862","cg00318242","6"
"863","cg01216623","6"
"864","cg01252586","6"
"865","cg01255486","11"
"866","cg01281426","6"
"867","cg01369082","6"
"868","cg01601628","4"
"869","cg01775613","4"
"870","cg01922936","4"
"871","cg02257712","4"
"872","cg02258246","1"
"873","cg02424654","1"
"874","cg02517919","4"
"875","cg02640475","6"
"876","cg02670096","1"
"877","cg02688752","4"
"878","cg02857524","6"
"879","cg03975797","6"
"880","cg04013142","4"
"881","cg04167833","1"
"882","cg04205007","4"
"883","cg04272044","6"
"884","cg04294058","4"
"885","cg04380513","1"
"886","cg04505346","4"
"887","cg04534122","4"
"888","cg05240017","4"
"889","cg05455370","4"
"890","cg05665136","6"
"891","cg06000825","1"
"892","cg06001836","6"
"893","cg06418531","6"
"894","cg06701443","4"
"895","cg06710349","6"
"896","cg06928924","6"
"897","cg07200957","4"
"898","cg07263984","6"
"899","cg07318996","6"
"900","cg07328209","4"
"901","cg07676324","6"
"902","cg07833035","6"
"903","cg08267245","6"
"904","cg08295258","4"
"905","cg08432846","4"
"906","cg08591579","4"
"907","cg08822204","6"
"908","cg08881067","6"
"909","cg08890828","1"
"910","cg08971595","4"
"911","cg08979136","9"
"912","cg09491787","4"
"913","cg09663204","4"
"914","cg09750775","4"
"915","cg10699064","6"
"916","cg11110536","1"
"917","cg11339912","11"
"918","cg11372683","6"
"919","cg11489290","1"
"920","cg11669387","4"
"921","cg11813387","11"
"922","cg11938120","6"
"923","cg11943176","1"
"924","cg12032116","4"
"925","cg12336788","6"
"926","cg12418686","1"
"927","cg12484391","4"
"928","cg12527677","6"
"929","cg12656077","1"
"930","cg12665504","6"
"931","cg12886812","4"
"932","cg13029957","11"
"933","cg13436055","4"
"934","cg13581941","1"
"935","cg13904348","11"
"936","cg14039952","6"
"937","cg14537507","4"
"938","cg14919554","6"
"939","cg15019707","4"
"940","cg15082635","1"
"941","cg15269294","4"
"942","cg16310774","6"
"943","cg16632994","6"
"944","cg16970232","4"
"945","cg17364576","4"
"946","cg17422836","1"
"947","cg17751867","4"
"948","cg18027481","4"
"949","cg18245083","4"
"950","cg18607609","4"
"951","cg18678812","6"
"952","cg18701481","4"
"953","cg18872778","4"
"954","cg18986329","4"
"955","cg19545851","4"
"956","cg19665106","6"
"957","cg19928046","1"
"958","cg19958866","4"
"959","cg20225275","6"
"960","cg20386575","1"
"961","cg20403878","4"
"962","cg20541601","1"
"963","cg20545087","6"
"964","cg20565980","4"
"965","cg20618750","6"
"966","cg21056475","4"
"967","cg21803417","6"
"968","cg22215520","6"
"969","cg22398566","4"
"970","cg22416703","1"
"971","cg22603964","4"
"972","cg22640213","6"
"973","cg22717114","6"
"974","cg22754176","6"
"975","cg22771603","6"
"976","cg22956315","1"
"977","cg23202349","6"
"978","cg23264557","4"
"979","cg23331220","6"
"980","cg23500931","6"
"981","cg24123479","1"
"982","cg24157131","1"
"983","cg24525304","4"
"984","cg24683061","6"
"985","cg24905370","1"
"986","cg25112044","1"
"987","cg25132078","6"
"988","cg25243721","4"
"989","cg25450450","4"
"990","cg25477268","4"
"991","cg25486472","1"
"992","cg25585985","6"
"993","cg25648250","6"
"994","cg25971314","4"
"995","cg26458288","6"
"996","cg26630792","6"
"997","cg26829318","4"
"998","cg27164762","9"
"999","cg27568809","9"
"1000","cg27613852","6"
"1001","ch.5.115380F","8"
"1002","ch.5.682918R","9"
"1003","ch.5.55361480F","1"
"1004","ch.5.1607347F","6"
"1005","cg00222690","4"
"1006","cg00479451","6"
"1007","cg00599401","4"
"1008","cg00868747","6"
"1009","cg00893987","4"
"1010","cg00987278","4"
"1011","cg00994561","6"
"1012","cg01043910","6"
"1013","cg01080927","11"
"1014","cg01093429","1"
"1015","cg01196495","6"
"1016","cg01202312","6"
"1017","cg01295600","4"
"1018","cg01304950","4"
"1019","cg01339781","9"
"1020","cg01371207","6"
"1021","cg01379480","6"
"1022","cg01490894","4"
"1023","cg01532218","1"
"1024","cg01547733","1"
"1025","cg01589595","11"
"1026","cg01710467","4"
"1027","cg01716083","6"
"1028","cg01823693","6"
"1029","cg01908909","6"
"1030","cg01979603","6"
"1031","cg02048646","4"
"1032","cg02123995","3"
"1033","cg02426093","6"
"1034","cg02439889","1"
"1035","cg02627747","4"
"1036","cg02701019","9"
"1037","cg02743091","4"
"1038","cg02743522","6"
"1039","cg02756608","1"
"1040","cg02890126","1"
"1041","cg03204678","1"
"1042","cg03299066","4"
"1043","cg03466932","6"
"1044","cg03627022","6"
"1045","cg03638665","4"
"1046","cg03639603","6"
"1047","cg03833068","4"
"1048","cg03878496","4"
"1049","cg03976567","6"
"1050","cg03979206","1"
"1051","cg04013595","6"
"1052","cg04019983","4"
"1053","cg04024413","6"
"1054","cg04145998","11"
"1055","cg04187088","1"
"1056","cg04226386","4"
"1057","cg04264374","6"
"1058","cg04286043","4"
"1059","cg04391751","6"
"1060","cg04419740","3"
"1061","cg04431990","1"
"1062","cg04464559","3"
"1063","cg04479716","4"
"1064","cg04506628","1"
"1065","cg04739134","6"
"1066","cg04950384","6"
"1067","cg04979706","6"
"1068","cg05100540","6"
"1069","cg05263682","1"
"1070","cg05396178","1"
"1071","cg05495984","4"
"1072","cg05525106","6"
"1073","cg05637903","9"
"1074","cg05675803","6"
"1075","cg05751100","6"
"1076","cg05758489","4"
"1077","cg05769790","1"
"1078","cg05799276","6"
"1079","cg05816239","4"
"1080","cg05867925","6"
"1081","cg05913906","6"
"1082","cg05947596","9"
"1083","cg06032329","4"
"1084","cg06132324","8"
"1085","cg06171013","6"
"1086","cg06272863","6"
"1087","cg06277728","1"
"1088","cg06536503","4"
"1089","cg06797009","1"
"1090","cg06820197","4"
"1091","cg06843320","1"
"1092","cg06848288","4"
"1093","cg06893977","9"
"1094","cg07062780","6"
"1095","cg07173783","4"
"1096","cg07481734","6"
"1097","cg08015801","4"
"1098","cg08055087","4"
"1099","cg08072310","6"
"1100","cg08135850","1"
"1101","cg08376016","4"
"1102","cg08376368","4"
"1103","cg08410921","6"
"1104","cg08464208","1"
"1105","cg08566044","9"
"1106","cg08586216","11"
"1107","cg08751499","6"
"1108","cg08797669","6"
"1109","cg08962184","6"
"1110","cg09261555","4"
"1111","cg09284457","6"
"1112","cg09295252","4"
"1113","cg09400316","4"
"1114","cg09443046","6"
"1115","cg09476067","1"
"1116","cg09540952","6"
"1117","cg09560911","1"
"1118","cg09735773","4"
"1119","cg09767504","6"
"1120","cg09784502","1"
"1121","cg09816912","6"
"1122","cg09848943","6"
"1123","cg09867046","6"
"1124","cg10067743","6"
"1125","cg10076931","6"
"1126","cg10185311","1"
"1127","cg10237990","4"
"1128","cg10241288","4"
"1129","cg10435003","6"
"1130","cg10487127","6"
"1131","cg10499926","4"
"1132","cg10591475","4"
"1133","cg10640093","6"
"1134","cg10762613","1"
"1135","cg10830822","6"
"1136","cg10864356","1"
"1137","cg10887562","4"
"1138","cg10919329","9"
"1139","cg10920427","6"
"1140","cg10940099","6"
"1141","cg10948061","6"
