"","V1","V2"
"392","cg06003187","11"
"393","cg06033721","8"
"394","cg06034822","4"
"395","cg06059680","3"
"396","cg06082439","11"
"397","cg06084312","8"
"398","cg06094815","13"
"399","cg06095093","8"
"400","cg06118122","5"
"401","cg06211871","4"
"402","cg06215798","13"
"403","cg06221609","11"
"404","cg06275808","4"
"405","cg06292532","3"
"406","cg06305312","3"
"407","cg06350853","1"
"408","cg06352370","3"
"409","cg06368118","3"
"410","cg06395634","10"
"411","cg06487986","4"
"412","cg06530725","8"
"413","cg06533700","1"
"414","cg06550214","3"
"415","cg06617136","3"
"416","cg06626232","5"
"417","cg06642677","1"
"418","cg06707139","6"
"419","cg06724078","5"
"420","cg06724462","11"
"421","cg06740893","8"
"422","cg06747288","7"
"423","cg06755297","12"
"424","cg06761920","11"
"425","cg06768213","5"
"426","cg06773033","11"
"427","cg06785014","9"
"428","cg06788362","8"
"429","cg06791083","1"
"430","cg06796381","5"
"431","cg06799423","9"
"432","cg06807086","7"
"433","cg06807126","3"
"434","cg06809285","5"
"435","cg06811732","10"
"436","cg06813419","5"
"437","cg06826039","3"
"438","cg06827164","8"
"439","cg06827850","10"
"440","cg06836656","8"
"441","cg06877462","5"
"442","cg06880108","1"
"443","cg06890028","1"
"444","cg06898830","10"
"445","cg06899522","7"
"446","cg06899530","4"
"447","cg06907479","4"
"448","cg06916426","1"
"449","cg06927327","8"
"450","cg06927807","8"
"451","cg06932756","4"
"452","cg06934867","7"
"453","cg06945807","5"
"454","cg06954535","10"
"455","cg06954759","11"
"456","cg06956652","1"
"457","cg06958034","3"
"458","cg06967016","1"
"459","cg06970960","11"
"460","cg06989102","5"
"461","cg07007882","4"
"462","cg07013552","3"
"463","cg07021405","11"
"464","cg07022289","5"
"465","cg07066932","4"
"466","cg07070893","3"
"467","cg07098151","4"
"468","cg07101208","8"
"469","cg07107580","6"
"470","cg07111554","7"
"471","cg07133065","13"
"472","cg07139350","13"
"473","cg07142325","13"
"474","cg07173049","11"
"475","cg07177379","7"
"476","cg07179825","1"
"477","cg07180355","11"
"478","cg07181328","3"
"479","cg07189550","3"
"480","cg07190715","5"
"481","cg07208853","4"
"482","cg07215407","4"
"483","cg07219103","3"
"484","cg07233428","3"
"485","cg07236207","11"
"486","cg07236874","3"
"487","cg07311363","5"
"488","cg07314983","11"
"489","cg07319613","7"
"490","cg07342108","5"
"491","cg07345710","1"
"492","cg07364646","7"
"493","cg07374121","4"
"494","cg07381141","11"
"495","cg07391498","4"
"496","cg07398558","3"
"497","cg07420232","5"
"498","cg07420961","3"
"499","cg07429591","5"
"500","cg07476798","13"
"501","cg07504545","11"
"502","cg07550394","3"
"503","cg07560305","5"
"504","cg07563063","7"
"505","cg07570835","10"
"506","cg07571022","7"
"507","cg07576541","11"
"508","cg07576714","5"
"509","cg07581823","13"
"510","cg07598331","7"
"511","cg07599225","3"
"512","cg07601058","1"
"513","cg07622451","5"
"514","cg07719261","6"
"515","cg07789281","13"
"516","cg07792822","4"
"517","cg07797747","8"
"518","cg07804749","5"
"519","cg07807709","3"
"520","cg07810156","11"
"521","cg07816570","11"
"522","cg07823670","7"
"523","cg07830847","1"
"524","cg07892339","3"
"525","cg07899081","9"
"526","cg07902473","3"
"527","cg07906432","8"
"528","cg07909128","8"
"529","cg07914107","1"
"530","cg07923305","3"
"531","cg07926618","7"
"532","cg07945777","4"
"533","cg07948194","1"
"534","cg07975828","3"
"535","cg08004976","3"
"536","cg08006512","11"
"537","cg08033127","8"
"538","cg08034389","13"
"539","cg08037719","5"
"540","cg08047907","9"
"541","cg08056629","7"
"542","cg08091706","8"
"543","cg08104761","3"
"544","cg08106377","7"
"545","cg08139855","11"
"546","cg08144172","3"
"547","cg08162389","7"
"548","cg08183490","3"
"549","cg08195484","4"
"550","cg08233833","8"
"551","cg08243094","1"
"552","cg08244156","13"
"553","cg08250444","4"
"554","cg08250978","8"
"555","cg08258494","13"
"556","cg08272073","8"
"557","cg08293086","4"
"558","cg08301542","4"
"559","cg08426354","1"
"560","cg08450168","11"
"561","cg08456352","4"
"562","cg08473764","8"
"563","cg08484188","7"
"564","cg08504468","2"
"565","cg08535756","11"
"566","cg08538882","8"
"567","cg08545169","7"
"568","cg08597205","1"
"569","cg08635977","1"
"570","cg08644839","7"
"571","cg08660285","3"
"572","cg08679985","1"
"573","cg08695707","3"
"574","cg08708402","4"
"575","cg08717931","7"
"576","cg08719370","1"
"577","cg08729059","7"
"578","cg08729985","9"
"579","cg08730623","3"
"580","cg08732428","7"
"581","cg08733496","7"
"582","cg08734527","7"
"583","cg08735298","4"
"584","cg08735549","11"
"585","cg08785274","3"
"586","cg08856776","4"
"587","cg08864318","1"
"588","cg08869831","4"
"589","cg08900022","4"
"590","cg08928189","6"
"591","cg08929791","8"
"592","cg08932474","11"
"593","cg08936794","3"
"594","cg08990198","3"
"595","cg09013229","8"
"596","cg09017718","5"
"597","cg09024089","1"
"598","cg09032863","3"
"599","cg09047233","3"
"600","cg09059988","1"
"601","cg09060469","1"
"602","cg09063372","3"
"603","cg09074223","5"
"604","cg09079613","7"
"605","cg09126995","7"
"606","cg09136597","8"
"607","cg09143515","3"
"608","cg09148344","1"
"609","cg09152105","7"
"610","cg09161330","7"
"611","cg09180977","8"
"612","cg09181054","10"
"613","cg09185386","1"
"614","cg09229231","4"
"615","cg09246103","10"
"616","cg09248613","7"
"617","cg09269118","8"
"618","cg09313258","8"
"619","cg09326324","3"
"620","cg09332974","3"
"621","cg09355820","8"
"622","cg09370016","13"
"623","cg09410084","3"
"624","cg09412490","10"
"625","cg09432166","3"
"626","cg09448880","8"
"627","cg09468264","8"
"628","cg09494546","1"
"629","cg09505918","5"
"630","cg09539943","3"
"631","cg09551019","5"
"632","cg09554876","11"
"633","cg09555360","7"
"634","cg09557643","11"
"635","cg09581281","3"
"636","cg09665311","3"
"637","cg09669625","8"
"638","cg09684066","5"
"639","cg09685630","8"
"640","cg09785991","5"
"641","cg09789315","7"
"642","cg09790470","10"
"643","cg09791673","7"
"644","cg09796293","3"
"645","cg09812885","5"
"646","cg09825670","13"
"647","cg09827433","7"
"648","cg09828236","5"
"649","cg09828411","1"
"650","cg09828420","11"
"651","cg09838042","3"
"652","cg09850418","11"
"653","cg09851620","1"
"654","cg09858435","3"
"655","cg09862914","5"
"656","cg09866757","4"
"657","cg09869950","11"
"658","cg09871079","4"
"659","cg09892671","11"
"660","cg09894814","7"
"661","cg09932312","5"
"662","cg09936572","5"
"663","cg09952946","4"
"664","cg09996212","4"
"665","cg10010183","7"
"666","cg10017619","11"
"667","cg10021411","13"
"668","cg10022295","7"
"669","cg10026613","8"
"670","cg10088622","8"
"671","cg10097045","7"
"672","cg10103002","3"
"673","cg10119080","1"
"674","cg10143807","11"
"675","cg10167296","4"
"676","cg10199040","6"
"677","cg10226013","7"
"678","cg10235018","11"
"679","cg10246273","4"
"680","cg10313098","9"
"681","cg10319137","4"
"682","cg10321263","8"
"683","cg10332321","8"
"684","cg10335333","11"
"685","cg10375381","11"
"686","cg10402018","7"
"687","cg10435609","5"
"688","cg10442913","4"
"689","cg10491122","11"
"690","cg10493454","7"
"691","cg10500503","13"
"692","cg10509323","4"
"693","cg10521267","4"
"694","cg10521808","5"
"695","cg10557907","5"
"696","cg10582450","11"
"697","cg10625365","3"
"698","cg10662787","4"
"699","cg10692867","3"
"700","cg10709350","11"
"701","cg10717074","4"
"702","cg10719852","7"
"703","cg10753582","3"
"704","cg10759272","11"
"705","cg10778556","13"
"706","cg10798395","7"
"707","cg10812027","11"
"708","cg10823566","11"
"709","cg10830310","1"
"710","cg10836509","5"
"711","cg10840704","5"
"712","cg10887069","5"
"713","cg10893043","3"
"714","cg10964757","4"
"715","cg10974027","1"
"716","cg10981331","11"
"717","cg10983539","3"
"718","cg11079989","4"
"719","cg11080915","7"
"720","cg11132913","11"
"721","cg11134425","6"
"722","cg11142522","8"
"723","cg11152167","8"
"724","cg11162068","8"
"725","cg11162104","7"
"726","cg11172511","3"
"727","cg11205589","8"
"728","cg11205824","4"
"729","cg11206840","4"
"730","cg11267415","4"
"731","cg11334004","2"
"732","cg11373746","4"
"733","cg11392550","13"
"734","cg11393040","11"
"735","cg11407681","5"
"736","cg11410649","11"
"737","cg11424376","7"
"738","cg11431720","9"
"739","cg11432443","7"
"740","cg11496811","2"
"741","cg11505533","7"
"742","cg11512771","13"
"743","cg11516004","8"
"744","cg11517378","3"
"745","cg11525548","5"
"746","cg11584499","13"
"747","cg11594892","3"
"748","cg11637191","3"
"749","cg11650858","10"
"750","cg11651904","4"
"751","cg11661204","13"
"752","cg11666559","3"
"753","cg11675172","10"
"754","cg11676291","8"
"755","cg11716640","3"
"756","cg11724759","8"
"757","cg11724942","11"
"758","cg11738299","3"
"759","cg11746037","4"
"760","cg11749059","5"
"761","cg11752894","10"
"762","cg11820824","8"
"763","cg11820840","7"
"764","cg11827182","3"
"765","cg11852149","8"
"766","cg11893448","3"
"767","cg11926166","4"
"768","cg11955768","7"
"769","cg11966378","5"
"770","cg11973602","4"
"771","cg11977618","8"
"772","cg12036621","4"
"773","cg12039611","4"
"774","cg12045158","8"
"775","cg12047391","11"
"776","cg12056000","5"
"777","cg12060838","11"
"778","cg12060877","1"
"779","cg12074035","3"
"780","cg12094543","3"
"781","cg12112929","4"
"782","cg12130328","4"
"783","cg12218193","10"
"784","cg12222752","1"
"785","cg12266861","11"
"786","cg12277532","4"
"787","cg12297684","1"
"788","cg12302119","7"
"789","cg12386752","8"
"790","cg12389397","11"
"791","cg12402555","11"
"792","cg12424383","10"
"793","cg12424867","8"
"794","cg12436626","3"
"795","cg12462377","11"
"796","cg12466599","10"
"797","cg12489819","4"
"798","cg12547943","5"
"799","cg12587213","13"
"800","cg12590668","13"
"801","cg12599336","4"
"802","cg12601506","1"
"803","cg12601757","4"
"804","cg12601933","11"
"805","cg12604435","11"
"806","cg12606891","5"
"807","cg12610239","11"
"808","cg12631000","11"
"809","cg12632832","7"
"810","cg12654045","1"
"811","cg12654790","10"
"812","cg12656740","10"
"813","cg12659128","7"
"814","cg12660800","4"
"815","cg12665890","11"
"816","cg12691994","4"
"817","cg12698750","8"
"818","cg12708287","7"
"819","cg12721881","8"
"820","cg12730087","5"
"821","cg12737172","11"
"822","cg12748499","1"
"823","cg12755103","11"
"824","cg12763811","3"
"825","cg12794131","5"
"826","cg12802537","8"
"827","cg12806381","3"
"828","cg12908894","3"
"829","cg12909523","10"
"830","cg12909925","7"
"831","cg13001538","3"
"832","cg13072446","5"
"833","cg13075357","1"
"834","cg13075537","11"
"835","cg13079047","3"
"836","cg13082038","13"
"837","cg13083637","3"
"838","cg13088003","3"
"839","cg13102658","7"
"840","cg13129833","11"
"841","cg13129888","3"
"842","cg13149127","3"
"843","cg13172696","8"
"844","cg13174306","11"
"845","cg13174735","6"
"846","cg13174898","7"
"847","cg13180152","11"
"848","cg13188263","7"
"849","cg13189207","13"
"850","cg13199178","7"
"851","cg13202082","4"
"852","cg13213987","11"
"853","cg13228952","13"
"854","cg13238881","3"
"855","cg13240206","5"
"856","cg13244522","5"
"857","cg13285637","3"
"858","cg13297881","3"
"859","cg13305458","11"
"860","cg13319175","8"
"861","cg13356324","7"
"862","cg13380906","1"
"863","cg13381753","4"
"864","cg13394110","5"
"865","cg13396716","1"
"866","cg13420744","3"
"867","cg13427179","7"
"868","cg13446366","1"
"869","cg13447454","1"
"870","cg13449332","10"
"871","cg13488186","1"
"872","cg13488557","4"
"873","cg13492288","3"
"874","cg13502356","3"
"875","cg13556084","5"
"876","cg13562386","4"
"877","cg13563869","7"
"878","cg13564456","3"
"879","cg13579262","8"
"880","cg13645078","3"
"881","cg13673319","3"
"882","cg13676296","11"
"883","cg13681765","7"
"884","cg13727629","3"
"885","cg13769204","4"
"886","cg13788313","6"
"887","cg13789457","10"
"888","cg13791589","9"
"889","cg13801712","3"
"890","cg13857472","7"
"891","cg13860928","8"
"892","cg13862169","5"
"893","cg13867915","4"
"894","cg13893756","11"
"895","cg13896328","7"
"896","cg13897222","11"
"897","cg13921387","3"
"898","cg13941254","13"
"899","cg13942590","1"
"900","cg13945069","3"
"901","cg13947272","3"
"902","cg13947317","1"
"903","cg13951223","5"
"904","cg13991953","3"
"905","cg14031683","3"
"906","cg14041921","7"
"907","cg14066397","4"
"908","cg14088669","1"
"909","cg14097294","3"
"910","cg14154186","1"
"911","cg14161676","5"
"912","cg14165900","1"
"913","cg14195915","3"
"914","cg14199090","8"
"915","cg14206516","5"
"916","cg14208112","4"
"917","cg14230542","4"
"918","cg14256814","3"
"919","cg14259179","4"
"920","cg14262716","8"
"921","cg14282634","5"
"922","cg14385738","4"
"923","cg14530445","4"
"924","cg14561530","11"
"925","cg14600023","3"
"926","cg14601416","7"
"927","cg14610958","8"
"928","cg14612915","3"
"929","cg14724283","3"
"930","cg14766198","3"
"931","cg14791193","1"
"932","cg14793291","3"
"933","cg14795752","3"
"934","cg14796305","4"
"935","cg14829060","1"
"936","cg14829883","11"
"937","cg14843670","7"
"938","cg14847095","5"
"939","cg14851383","13"
"940","cg14852107","5"
"941","cg14852736","1"
"942","cg14853231","7"
"943","cg14887509","3"
"944","cg14971781","4"
"945","cg14986357","1"
"946","cg15009810","11"
"947","cg15026150","4"
"948","cg15026743","8"
"949","cg15064681","5"
"950","cg15071463","11"
"951","cg15078825","1"
"952","cg15120247","7"
"953","cg15135595","7"
"954","cg15135803","5"
"955","cg15138236","7"
"956","cg15139452","10"
"957","cg15140322","11"
"958","cg15142214","7"
"959","cg15156712","5"
"960","cg15160573","3"
"961","cg15187606","5"
"962","cg15315630","3"
"963","cg15322801","7"
"964","cg15323066","10"
"965","cg15364303","3"
"966","cg15391151","11"
"967","cg15392911","5"
"968","cg15397472","5"
"969","cg15444788","4"
"970","cg15445332","9"
"971","cg15483381","11"
"972","cg15495417","8"
"973","cg15542880","13"
"974","cg15573687","13"
"975","cg15582833","3"
"976","cg15584435","4"
"977","cg15594444","5"
"978","cg15598789","5"
"979","cg15613014","3"
"980","cg15624117","1"
"981","cg15626307","4"
"982","cg15626665","2"
"983","cg15645728","11"
"984","cg15674575","4"
"985","cg15676084","4"
"986","cg15700020","3"
"987","cg15700197","8"
"988","cg15718528","11"
"989","cg15720675","5"
"990","cg15729771","3"
"991","cg15733792","11"
"992","cg15748490","4"
"993","cg15781625","9"
"994","cg15823330","8"
"995","cg15825692","3"
"996","cg15827217","5"
"997","cg15840660","11"
"998","cg15863254","3"
"999","cg15895782","8"
"1000","cg15924259","3"
"1001","cg15928480","8"
"1002","cg15931673","7"
"1003","cg15948504","10"
"1004","cg15990015","3"
"1005","cg15991288","3"
"1006","cg15993709","3"
"1007","cg16000154","3"
"1008","cg16002659","4"
"1009","cg16002887","11"
"1010","cg16010717","8"
"1011","cg16013246","4"
"1012","cg16084788","8"
"1013","cg16099624","8"
"1014","cg16103595","4"
"1015","cg16104481","2"
"1016","cg16109297","2"
"1017","cg16121444","9"
"1018","cg16143559","10"
"1019","cg16182127","3"
"1020","cg16228804","4"
"1021","cg16253157","10"
"1022","cg16255585","13"
"1023","cg16262392","7"
"1024","cg16264595","11"
"1025","cg16275967","3"
"1026","cg16277144","3"
"1027","cg16278124","3"
"1028","cg16288872","1"
"1029","cg16290101","8"
"1030","cg16291276","4"
"1031","cg16307399","1"
"1032","cg16310284","10"
"1033","cg16328558","1"
"1034","cg16354201","4"
"1035","cg16377367","1"
"1036","cg16382030","11"
"1037","cg16384875","4"
"1038","cg16386950","11"
"1039","cg16387947","9"
"1040","cg16393156","10"
"1041","cg16401668","5"
"1042","cg16411101","1"
"1043","cg16417301","5"
"1044","cg16505687","4"
"1045","cg16524558","13"
"1046","cg16524818","5"
"1047","cg16524830","9"
"1048","cg16545954","13"
"1049","cg16585911","4"
"1050","cg16608652","8"
"1051","cg16649915","5"
"1052","cg16652392","10"
"1053","cg16703466","7"
"1054","cg16707062","4"
"1055","cg16707423","8"
"1056","cg16710099","11"
"1057","cg16725097","4"
"1058","cg16790610","4"
"1059","cg16834431","4"
"1060","cg16911819","8"
"1061","cg16996144","3"
"1062","cg17001401","7"
"1063","cg17020154","9"
"1064","cg17026642","4"
"1065","cg17030415","7"
"1066","cg17031944","1"
"1067","cg17038444","1"
"1068","cg17080021","7"
"1069","cg17104425","3"
"1070","cg17134770","7"
"1071","cg17140222","11"
"1072","cg17142105","3"
"1073","cg17153174","1"
"1074","cg17211296","8"
"1075","cg17213616","7"
"1076","cg17222682","8"
"1077","cg17242490","5"
"1078","cg17246131","3"
"1079","cg17253459","8"
"1080","cg17271677","5"
"1081","cg17286253","3"
"1082","cg17327404","7"
"1083","cg17329304","3"
"1084","cg17419623","4"
"1085","cg17425224","9"
"1086","cg17441982","11"
"1087","cg17449235","8"
"1088","cg17452249","11"
"1089","cg17474920","7"
"1090","cg17496788","1"
"1091","cg17497320","5"
"1092","cg17504886","1"
"1093","cg17506178","7"
"1094","cg17511829","10"
"1095","cg17512868","3"
"1096","cg17520176","4"
"1097","cg17585197","3"
"1098","cg17594242","1"
"1099","cg17597419","3"
"1100","cg17612270","3"
"1101","cg17705658","3"
"1102","cg17722884","3"
"1103","cg17748184","4"
"1104","cg17753162","11"
"1105","cg17759475","11"
"1106","cg17812253","13"
"1107","cg17819831","8"
"1108","cg17823829","1"
"1109","cg17830921","5"
"1110","cg17833341","3"
"1111","cg17851440","11"
"1112","cg17862903","13"
"1113","cg17866044","13"
"1114","cg17880889","6"
"1115","cg17889618","1"
"1116","cg17891251","7"
"1117","cg17897879","3"
"1118","cg17918796","13"
"1119","cg17930201","11"
"1120","cg17938146","1"
"1121","cg17938867","5"
"1122","cg17939059","11"
"1123","cg17942553","7"
"1124","cg17975299","5"
"1125","cg17987458","7"
"1126","cg17993772","4"
"1127","cg18116088","11"
"1128","cg18121914","11"
"1129","cg18124588","4"
"1130","cg18132159","11"
"1131","cg18139641","5"
"1132","cg18147080","8"
"1133","cg18150837","7"
"1134","cg18154417","7"
"1135","cg18154639","1"
"1136","cg18158177","4"
"1137","cg18174779","11"
"1138","cg18177819","5"
"1139","cg18183701","11"
"1140","cg18189893","4"
"1141","cg18190832","8"
"1142","cg18193680","7"
"1143","cg18198999","3"
"1144","cg18201392","13"
"1145","cg18220365","8"
"1146","cg18262679","3"
"1147","cg18270820","8"
"1148","cg18274788","11"
"1149","cg18281418","11"
"1150","cg18287591","2"
"1151","cg18312118","8"
"1152","cg18348494","7"
