"","V1","V2"
"101","cg01140149","10"
"102","cg01150351","10"
"103","cg01154193","1"
"104","cg01175767","3"
"105","cg01197763","9"
"106","cg01203812","9"
"107","cg01240433","8"
"108","cg01243892","7"
"109","cg01244934","9"
"110","cg01260146","4"
"111","cg01320698","2"
"112","cg01360093","3"
"113","cg01366338","10"
"114","cg01394461","10"
"115","cg01411652","11"
"116","cg01412907","9"
"117","cg01440333","10"
"118","cg01441699","2"
"119","cg01464052","4"
"120","cg01468656","1"
"121","cg01488300","8"
"122","cg01514075","2"
"123","cg01514415","3"
"124","cg01525376","5"
"125","cg01534125","2"
"126","cg01550397","2"
"127","cg01557798","4"
"128","cg01559650","9"
"129","cg01569295","9"
"130","cg01570589","3"
"131","cg01598007","6"
"132","cg01639898","8"
"133","cg01664124","7"
"134","cg01666040","3"
"135","cg01709096","2"
"136","cg01711077","10"
"137","cg01715450","10"
"138","cg01719832","8"
"139","cg01723876","4"
"140","cg01732037","7"
"141","cg01745448","4"
"142","cg01770707","11"
"143","cg01800445","9"
"144","cg01806151","10"
"145","cg01852476","8"
"146","cg01878963","7"
"147","cg01926051","3"
"148","cg01960300","2"
"149","cg01971755","9"
"150","cg02050181","3"
"151","cg02058215","9"
"152","cg02064300","4"
"153","cg02068237","2"
"154","cg02069772","2"
"155","cg02070740","7"
"156","cg02072975","10"
"157","cg02083536","9"
"158","cg02085805","4"
"159","cg02126788","3"
"160","cg02156380","8"
"161","cg02156723","2"
"162","cg02178648","1"
"163","cg02187889","4"
"164","cg02195657","1"
"165","cg02267408","3"
"166","cg02273797","1"
"167","cg02284814","11"
"168","cg02289200","4"
"169","cg02290168","4"
"170","cg02299950","4"
"171","cg02303801","5"
"172","cg02331673","9"
"173","cg02331769","2"
"174","cg02331772","4"
"175","cg02361878","1"
"176","cg02361881","9"
"177","cg02368058","3"
"178","cg02375201","1"
"179","cg02395088","9"
"180","cg02398682","1"
"181","cg02414175","4"
"182","cg02483593","4"
"183","cg02491234","2"
"184","cg02492778","3"
"185","cg02492946","5"
"186","cg02508229","7"
"187","cg02565062","2"
"188","cg02565878","9"
"189","cg02581587","2"
"190","cg02586268","10"
"191","cg02619408","4"
"192","cg02639927","3"
"193","cg02673986","8"
"194","cg02698576","2"
"195","cg02705666","3"
"196","cg02709167","9"
"197","cg02710004","7"
"198","cg02736746","10"
"199","cg02769145","4"
"200","cg02773041","4"
"201","cg02784350","4"
"202","cg02787767","6"
"203","cg02815538","7"
"204","cg02824873","11"
"205","cg02835462","10"
"206","cg02847674","10"
"207","cg02847948","4"
"208","cg02852847","9"
"209","cg02896266","2"
"210","cg02910873","8"
"211","cg02913309","7"
"212","cg02941008","1"
"213","cg02947253","10"
"214","cg02954884","6"
"215","cg02958895","8"
"216","cg02970384","4"
"217","cg02977954","7"
"218","cg02981703","10"
"219","cg02990368","8"
"220","cg02992645","7"
"221","cg02995045","4"
"222","cg02997316","1"
"223","cg03005851","5"
"224","cg03044096","6"
"225","cg03061435","4"
"226","cg03085170","4"
"227","cg03093843","7"
"228","cg03098721","6"
"229","cg03116557","2"
"230","cg03120284","9"
"231","cg03123370","4"
"232","cg03140624","2"
"233","cg03141679","11"
"234","cg03145930","2"
"235","cg03149883","7"
"236","cg03185593","4"
"237","cg03185752","1"
"238","cg03216355","2"
"239","cg03221539","4"
"240","cg03224650","7"
"241","cg03230296","9"
"242","cg03258665","10"
"243","cg03315346","10"
"244","cg03315764","4"
"245","cg03324138","6"
"246","cg03324464","6"
"247","cg03325403","6"
"248","cg03329052","6"
"249","cg03335128","9"
"250","cg03337341","7"
"251","cg03340466","4"
"252","cg03348902","8"
"253","cg03375056","10"
"254","cg03390245","8"
"255","cg03393238","7"
"256","cg03394734","7"
"257","cg03424844","10"
"258","cg03444687","10"
"259","cg03460527","4"
"260","cg03469233","6"
"261","cg03469790","2"
"262","cg03513309","9"
"263","cg03519967","2"
"264","cg03522910","4"
"265","cg03525023","7"
"266","cg03527274","2"
"267","cg03533141","5"
"268","cg03547181","8"
"269","cg03554431","4"
"270","cg03596681","9"
"271","cg03612765","7"
"272","cg03631837","9"
"273","cg03639170","11"
"274","cg03655142","10"
"275","cg03693486","10"
"276","cg03727673","7"
"277","cg03737787","7"
"278","cg03739172","6"
"279","cg03742273","9"
"280","cg03753785","7"
"281","cg03761216","9"
"282","cg03806868","7"
"283","cg03850797","11"
"284","cg03885055","2"
"285","cg03887614","7"
"286","cg03919114","1"
"287","cg03920729","5"
"288","cg03934069","4"
"289","cg03944375","9"
"290","cg03961030","7"
"291","cg03975652","2"
"292","cg03978675","2"
"293","cg03986311","10"
"294","cg03994069","3"
"295","cg04010586","1"
"296","cg04021454","7"
"297","cg04043150","8"
"298","cg04084173","10"
"299","cg04106903","1"
"300","cg04113348","2"
"301","cg04115969","6"
"302","cg04120680","7"
"303","cg04126266","4"
"304","cg04132000","10"
"305","cg04142750","7"
"306","cg04156483","9"
"307","cg04157201","4"
"308","cg04199779","4"
"309","cg04233230","9"
"310","cg04233686","1"
"311","cg04236178","1"
"312","cg04237529","7"
"313","cg04238303","7"
"314","cg04241075","6"
"315","cg04247829","5"
"316","cg04249191","2"
"317","cg04280493","3"
"318","cg04285710","2"
"319","cg04290396","3"
"320","cg04295258","9"
"321","cg04339837","4"
"322","cg04362706","2"
"323","cg04393060","9"
"324","cg04415114","5"
"325","cg04436714","4"
"326","cg04447890","1"
"327","cg04468402","2"
"328","cg04481810","7"
"329","cg04488215","3"
"330","cg04493946","7"
"331","cg04500986","6"
"332","cg04501323","3"
"333","cg04506553","2"
"334","cg04520340","10"
"335","cg04523603","9"
"336","cg04549418","2"
"337","cg04573771","2"
"338","cg04599612","2"
"339","cg04639351","9"
"340","cg04652208","6"
"341","cg04661629","1"
"342","cg04673737","2"
"343","cg04682580","10"
"344","cg04691540","4"
"345","cg04704219","2"
"346","cg04714195","2"
"347","cg04724540","1"
"348","cg04725637","9"
"349","cg04740665","4"
"350","cg04760426","9"
"351","cg04788999","6"
"352","cg04789365","5"
"353","cg04793989","2"
"354","cg04810755","1"
"355","cg04843461","10"
"356","cg04843660","2"
"357","cg04850370","4"
"358","cg04891761","6"
"359","cg04894705","4"
"360","cg04910638","4"
"361","cg04921646","2"
"362","cg04945350","8"
"363","cg04971341","4"
"364","cg04980428","1"
"365","cg04993276","1"
"366","cg04994456","7"
"367","cg05001044","1"
"368","cg05005073","2"
"369","cg05035508","7"
"370","cg05039548","4"
"371","cg05041475","5"
"372","cg05045335","10"
"373","cg05045598","5"
"374","cg05118587","10"
"375","cg05122861","4"
"376","cg05127450","1"
"377","cg05141711","7"
"378","cg05151739","7"
"379","cg05152717","3"
"380","cg05153416","9"
"381","cg05153550","6"
"382","cg05155775","10"
"383","cg05229742","10"
"384","cg05249084","5"
"385","cg05255803","2"
"386","cg05264578","9"
"387","cg05269258","2"
"388","cg05304785","3"
"389","cg05306109","10"
"390","cg05340048","2"
"391","cg05340255","3"
"392","cg05347635","2"
"393","cg05356564","1"
"394","cg05372828","9"
"395","cg05377512","11"
"396","cg05399872","7"
"397","cg05462922","9"
"398","cg05480453","9"
"399","cg05499890","7"
"400","cg05589454","9"
"401","cg05598781","11"
"402","cg05603985","8"
"403","cg05638471","7"
"404","cg05650632","3"
"405","cg05654164","9"
"406","cg05699304","5"
"407","cg05715649","6"
"408","cg05755889","9"
"409","cg05760947","11"
"410","cg05765440","2"
"411","cg05771261","1"
"412","cg05782471","10"
"413","cg05784532","2"
"414","cg05809481","2"
"415","cg05812804","10"
"416","cg05857370","4"
"417","cg05866021","10"
"418","cg05874270","8"
"419","cg05885647","7"
"420","cg05898754","8"
"421","cg05919360","3"
"422","cg05927274","10"
"423","cg05928980","10"
"424","cg05930173","2"
"425","cg05954918","10"
"426","cg05966431","1"
"427","cg06119874","11"
"428","cg06122518","8"
"429","cg06124110","1"
"430","cg06124883","7"
"431","cg06156157","4"
"432","cg06165395","1"
"433","cg06170941","1"
"434","cg06191076","6"
"435","cg06198758","8"
"436","cg06203720","5"
"437","cg06216408","8"
"438","cg06318402","6"
"439","cg06319713","4"
"440","cg06322310","2"
"441","cg06323521","2"
"442","cg06334284","3"
"443","cg06348737","9"
"444","cg06351337","7"
"445","cg06363798","7"
"446","cg06376426","8"
"447","cg06398244","7"
"448","cg06400301","6"
"449","cg06446432","9"
"450","cg06488081","8"
"451","cg06501070","7"
"452","cg06517940","10"
"453","cg06528092","7"
"454","cg06538888","10"
"455","cg06624244","10"
"456","cg06634716","4"
"457","cg06646021","5"
"458","cg06649737","1"
"459","cg06656994","4"
"460","cg06658544","6"
"461","cg06687562","4"
"462","cg06714761","6"
"463","cg06754550","7"
"464","cg06759845","1"
"465","cg06766579","7"
"466","cg06769739","5"
"467","cg06773295","11"
"468","cg06784218","10"
"469","cg06801857","2"
"470","cg06803614","10"
"471","cg06816518","9"
"472","cg06817454","10"
"473","cg06818435","2"
"474","cg06824467","8"
"475","cg06828127","2"
"476","cg06832183","11"
"477","cg06850597","1"
"478","cg06865451","8"
"479","cg06872770","9"
"480","cg06911110","9"
"481","cg06912282","5"
"482","cg06912830","1"
"483","cg06927217","5"
"484","cg06937595","10"
"485","cg06944249","9"
"486","cg06953703","2"
"487","cg06954855","10"
"488","cg06962067","2"
"489","cg06964353","2"
"490","cg06965961","1"
"491","cg06976222","2"
"492","cg07011373","1"
"493","cg07017284","4"
"494","cg07017737","8"
"495","cg07023459","4"
"496","cg07035242","10"
"497","cg07044276","9"
"498","cg07068998","1"
"499","cg07106927","2"
"500","cg07144162","4"
"501","cg07185695","4"
"502","cg07189204","1"
"503","cg07192622","7"
"504","cg07202320","4"
"505","cg07206827","10"
"506","cg07237946","3"
"507","cg07245641","3"
"508","cg07255151","1"
"509","cg07313437","11"
"510","cg07319375","1"
"511","cg07352544","6"
"512","cg07356011","1"
"513","cg07362328","1"
"514","cg07370352","6"
"515","cg07381464","9"
"516","cg07392520","1"
"517","cg07416257","7"
"518","cg07422619","3"
"519","cg07483420","9"
"520","cg07509155","8"
"521","cg07570723","4"
"522","cg07572233","2"
"523","cg07582955","5"
"524","cg07586435","10"
"525","cg07587512","8"
"526","cg07589824","9"
"527","cg07594531","6"
"528","cg07596883","7"
"529","cg07601985","3"
"530","cg07602984","7"
"531","cg07624812","2"
"532","cg07688613","4"
"533","cg07701579","2"
"534","cg07794409","5"
"535","cg07826387","7"
"536","cg07830269","10"
"537","cg07841877","4"
"538","cg07946633","8"
"539","cg07952182","7"
"540","cg07954706","5"
"541","cg07957294","8"
"542","cg07965774","10"
"543","cg07967176","7"
"544","cg07995570","3"
"545","cg07996532","6"
"546","cg08008403","3"
"547","cg08015496","10"
"548","cg08038291","6"
"549","cg08042273","2"
"550","cg08106792","5"
"551","cg08106961","6"
"552","cg08108911","1"
"553","cg08153752","4"
"554","cg08169950","7"
"555","cg08187246","1"
"556","cg08207378","9"
"557","cg08247674","4"
"558","cg08258224","9"
"559","cg08258667","7"
"560","cg08258719","2"
"561","cg08260625","7"
"562","cg08262429","7"
"563","cg08263040","3"
"564","cg08268336","7"
"565","cg08291024","4"
"566","cg08387293","9"
"567","cg08413469","3"
"568","cg08472142","2"
"569","cg08472719","3"
"570","cg08502533","3"
"571","cg08535779","2"
"572","cg08541862","2"
"573","cg08636083","4"
"574","cg08639799","2"
"575","cg08719289","4"
"576","cg08727311","6"
"577","cg08727379","9"
"578","cg08736522","5"
"579","cg08794084","9"
"580","cg08815479","1"
"581","cg08848462","2"
"582","cg08857221","2"
"583","cg08861449","2"
"584","cg08868601","7"
"585","cg08870281","2"
"586","cg08872579","10"
"587","cg08884932","5"
"588","cg08903261","2"
"589","cg08923100","4"
"590","cg08936817","2"
"591","cg08944484","11"
"592","cg09000830","4"
"593","cg09045105","9"
"594","cg09058554","10"
"595","cg09061317","3"
"596","cg09094328","1"
"597","cg09100654","1"
"598","cg09126203","4"
"599","cg09132215","7"
"600","cg09152136","9"
"601","cg09161758","5"
"602","cg09172260","6"
"603","cg09178385","10"
"604","cg09216381","9"
"605","cg09221035","9"
"606","cg09261593","1"
"607","cg09262197","9"
"608","cg09264489","10"
"609","cg09277376","4"
"610","cg09315264","2"
"611","cg09338170","3"
"612","cg09353705","3"
"613","cg09404633","8"
"614","cg09408098","4"
"615","cg09440340","2"
"616","cg09441331","9"
"617","cg09497789","4"
"618","cg09550558","4"
"619","cg09588567","9"
"620","cg09704415","8"
"621","cg09706586","10"
"622","cg09755102","4"
"623","cg09761367","4"
"624","cg09768411","7"
"625","cg09786278","7"
"626","cg09786420","2"
"627","cg09801837","7"
"628","cg09811183","5"
"629","cg09814448","2"
"630","cg09820729","10"
"631","cg09828632","10"
"632","cg09844805","2"
"633","cg09845000","6"
"634","cg09846180","7"
"635","cg09854814","10"
"636","cg09858767","2"
"637","cg09867883","7"
"638","cg09869357","7"
"639","cg09874415","7"
"640","cg09879526","9"
"641","cg09883381","9"
"642","cg09895909","9"
"643","cg09900893","6"
"644","cg09937642","7"
"645","cg09940267","2"
"646","cg10009514","11"
"647","cg10018845","4"
"648","cg10020040","6"
"649","cg10020121","9"
"650","cg10022139","5"
"651","cg10023454","9"
"652","cg10064029","11"
"653","cg10087399","3"
"654","cg10090866","11"
"655","cg10095577","4"
"656","cg10096008","2"
"657","cg10106388","4"
"658","cg10142848","1"
"659","cg10146186","9"
"660","cg10177059","2"
"661","cg10201297","4"
"662","cg10202755","7"
"663","cg10206594","2"
"664","cg10230257","11"
"665","cg10233913","4"
"666","cg10234511","7"
"667","cg10316857","7"
"668","cg10318458","6"
"669","cg10321393","9"
"670","cg10321876","3"
"671","cg10322499","4"
"672","cg10329579","7"
"673","cg10331119","2"
"674","cg10375192","8"
"675","cg10378904","9"
"676","cg10382148","7"
"677","cg10389771","8"
"678","cg10433625","7"
"679","cg10436833","10"
"680","cg10441898","11"
"681","cg10444224","2"
"682","cg10453343","6"
"683","cg10468070","8"
"684","cg10484211","9"
"685","cg10487521","7"
"686","cg10504805","2"
"687","cg10518155","7"
"688","cg10522447","4"
"689","cg10523000","6"
"690","cg10537017","6"
"691","cg10555106","10"
"692","cg10555744","9"
"693","cg10567964","1"
"694","cg10572807","9"
"695","cg10574566","6"
"696","cg10582648","1"
"697","cg10595031","2"
"698","cg10624480","3"
"699","cg10627389","9"
"700","cg10640435","4"
"701","cg10718078","11"
"702","cg10722410","5"
"703","cg10741760","4"
"704","cg10758286","4"
"705","cg10768996","2"
"706","cg10779981","1"
"707","cg10797195","4"
"708","cg10805956","1"
"709","cg10813585","7"
"710","cg10816626","2"
"711","cg10827226","7"
"712","cg10834893","2"
"713","cg10841529","4"
"714","cg10842229","8"
"715","cg10953723","6"
"716","cg10959672","10"
"717","cg10970143","9"
"718","cg10976626","7"
"719","cg10981464","1"
"720","cg10987625","4"
"721","cg10989359","11"
"722","cg11067453","2"
"723","cg11070863","6"
"724","cg11072119","1"
"725","cg11152463","10"
"726","cg11155431","9"
"727","cg11155579","9"
"728","cg11159604","4"
"729","cg11192688","7"
"730","cg11194994","5"
"731","cg11196333","7"
"732","cg11200222","3"
"733","cg11204311","2"
"734","cg11214544","2"
"735","cg11216176","7"
"736","cg11218049","10"
"737","cg11225330","6"
"738","cg11232944","8"
"739","cg11233384","8"
"740","cg11238082","9"
"741","cg11239823","1"
"742","cg11248999","2"
"743","cg11253737","6"
"744","cg11254582","3"
"745","cg11296230","4"
"746","cg11316386","5"
"747","cg11320084","5"
"748","cg11332336","3"
"749","cg11336887","5"
"750","cg11337388","2"
"751","cg11395698","7"
"752","cg11396313","2"
"753","cg11402704","6"
"754","cg11404945","2"
"755","cg11405655","8"
"756","cg11413657","6"
"757","cg11455040","3"
"758","cg11462533","1"
"759","cg11478051","8"
"760","cg11504081","3"
"761","cg11519238","4"
"762","cg11566172","1"
"763","cg11584921","4"
"764","cg11586189","10"
"765","cg11588279","7"
"766","cg11592082","10"
"767","cg11643099","9"
"768","cg11656175","9"
"769","cg11674933","1"
"770","cg11683764","4"
"771","cg11684541","9"
"772","cg11717705","1"
"773","cg11721361","4"
"774","cg11725331","7"
"775","cg11738198","10"
"776","cg11743829","5"
"777","cg11744075","9"
"778","cg11753765","4"
"779","cg11791914","9"
"780","cg11796258","9"
"781","cg11801107","4"
"782","cg11825431","7"
"783","cg11828446","4"
"784","cg11831182","7"
"785","cg11835265","11"
"786","cg11843516","5"
"787","cg11844110","4"
"788","cg11847582","9"
"789","cg11851804","4"
"790","cg11960677","2"
"791","cg11964349","7"
"792","cg12046837","10"
"793","cg12065868","7"
"794","cg12136256","9"
"795","cg12160637","1"
"796","cg12178904","2"
"797","cg12184421","10"
"798","cg12206846","10"
"799","cg12221565","4"
"800","cg12268562","5"
"801","cg12269394","1"
"802","cg12277870","9"
"803","cg12301823","1"
"804","cg12304133","9"
"805","cg12399350","9"
"806","cg12405421","9"
"807","cg12406726","3"
"808","cg12406822","2"
"809","cg12411964","9"
"810","cg12432038","5"
"811","cg12435629","8"
"812","cg12443001","6"
"813","cg12449515","9"
"814","cg12461487","9"
"815","cg12484113","8"
"816","cg12486614","7"
"817","cg12529944","9"
"818","cg12551813","10"
"819","cg12590404","8"
"820","cg12627726","9"
"821","cg12635919","2"
"822","cg12638695","7"
"823","cg12639663","7"
"824","cg12640942","10"
"825","cg12662929","10"
"826","cg12663811","1"
"827","cg12664291","2"
"828","cg12667125","10"
"829","cg12713909","9"
"830","cg12729822","10"
"831","cg12730323","4"
"832","cg12731430","5"
"833","cg12739034","4"
"834","cg12744634","1"
"835","cg12794758","8"
"836","cg12799824","1"
"837","cg12803004","2"
"838","cg12873454","8"
"839","cg12880200","4"
"840","cg12884406","8"
"841","cg12900314","6"
"842","cg12936238","7"
"843","cg12955127","9"
"844","cg12962021","3"
"845","cg12983196","7"
"846","cg13054674","6"
"847","cg13064305","6"
"848","cg13065624","2"
"849","cg13066963","8"
"850","cg13081014","9"
"851","cg13092082","9"
"852","cg13092108","5"
"853","cg13101705","6"
"854","cg13106389","10"
"855","cg13108255","6"
"856","cg13134448","4"
"857","cg13134475","3"
"858","cg13168746","3"
"859","cg13183780","5"
"860","cg13188892","9"
"861","cg13299440","7"
"862","cg13299927","9"
"863","cg13303310","7"
"864","cg13329248","1"
"865","cg13335886","10"
"866","cg13361585","7"
"867","cg13371976","3"
"868","cg13380669","11"
"869","cg13393009","6"
"870","cg13423770","6"
"871","cg13426775","7"
"872","cg13444842","7"
"873","cg13446210","9"
"874","cg13461390","4"
"875","cg13474897","7"
"876","cg13478928","4"
"877","cg13493250","5"
"878","cg13545909","9"
"879","cg13553204","9"
"880","cg13558971","3"
"881","cg13573036","3"
"882","cg13577188","4"
"883","cg13577655","7"
"884","cg13626881","10"
"885","cg13643287","2"
"886","cg13689066","6"
"887","cg13709618","1"
"888","cg13778336","6"
"889","cg13779133","8"
"890","cg13781678","7"
"891","cg13783323","2"
"892","cg13798679","6"
"893","cg13806162","7"
"894","cg13861948","7"
"895","cg13873655","2"
"896","cg13877482","1"
"897","cg13905776","3"
"898","cg13909826","9"
"899","cg13912599","7"
"900","cg13919420","4"
"901","cg13922291","4"
"902","cg13928520","9"
"903","cg13931707","9"
"904","cg13935919","9"
"905","cg13962681","11"
"906","cg13963738","1"
"907","cg13990746","3"
"908","cg14014687","7"
"909","cg14026101","9"
"910","cg14035553","10"
"911","cg14037182","9"
"912","cg14037218","2"
"913","cg14038339","7"
"914","cg14074486","6"
"915","cg14086822","2"
"916","cg14087574","10"
"917","cg14088090","7"
"918","cg14182690","2"
"919","cg14202937","9"
"920","cg14220251","2"
"921","cg14248553","3"
"922","cg14249266","3"
"923","cg14252661","8"
"924","cg14271665","4"
"925","cg14319235","1"
"926","cg14350158","4"
"927","cg14407437","4"
"928","cg14506552","8"
"929","cg14518596","8"
"930","cg14577366","3"
"931","cg14611049","7"
"932","cg14632490","6"
"933","cg14649652","10"
"934","cg14701962","10"
"935","cg14712202","7"
"936","cg14726637","4"
"937","cg14788334","8"
"938","cg14828411","9"
"939","cg14829553","3"
"940","cg14831166","7"
"941","cg14831950","4"
"942","cg14832908","1"
"943","cg14833337","7"
"944","cg14838044","7"
"945","cg14843030","8"
"946","cg14846442","5"
"947","cg14887752","6"
"948","cg14899716","4"
"949","cg14966901","1"
"950","cg14971544","1"
"951","cg14977066","3"
"952","cg15027815","1"
"953","cg15041659","3"
"954","cg15063715","7"
"955","cg15067127","7"
"956","cg15073708","10"
"957","cg15088325","7"
"958","cg15109744","7"
"959","cg15111554","7"
"960","cg15113766","5"
"961","cg15118519","2"
"962","cg15156836","3"
"963","cg15160801","1"
"964","cg15201877","1"
"965","cg15260978","2"
"966","cg15322667","9"
"967","cg15357022","9"
"968","cg15448056","7"
"969","cg15451272","3"
"970","cg15454563","7"
"971","cg15458577","6"
"972","cg15467116","2"
"973","cg15499275","9"
"974","cg15504459","3"
"975","cg15505276","9"
"976","cg15514751","7"
"977","cg15519670","9"
"978","cg15543027","6"
"979","cg15544654","4"
"980","cg15559456","2"
"981","cg15566448","7"
"982","cg15568225","6"
"983","cg15575683","8"
"984","cg15626873","7"
"985","cg15627072","10"
"986","cg15639718","10"
"987","cg15642933","9"
"988","cg15648041","10"
"989","cg15648188","9"
"990","cg15662251","5"
"991","cg15697822","3"
"992","cg15711508","2"
"993","cg15713630","3"
"994","cg15723451","7"
"995","cg15736449","2"
"996","cg15743657","10"
"997","cg15745921","3"
"998","cg15746187","10"
"999","cg15750705","11"
"1000","cg15817635","4"
"1001","cg15819955","9"
"1002","cg15821230","10"
"1003","cg15826519","2"
"1004","cg15833286","2"
"1005","cg15852352","9"
"1006","cg15858059","7"
"1007","cg15896939","7"
"1008","cg15900998","10"
"1009","cg15903562","7"
"1010","cg15930811","7"
"1011","cg15952487","9"
"1012","cg15962547","4"
"1013","cg15991546","4"
"1014","cg15997518","9"
"1015","cg15998773","7"
"1016","cg15999098","7"
"1017","cg16007395","7"
"1018","cg16014412","8"
"1019","cg16038738","1"
"1020","cg16043635","2"
"1021","cg16057532","7"
"1022","cg16101739","1"
"1023","cg16104450","5"
"1024","cg16120415","4"
"1025","cg16125989","4"
"1026","cg16139006","10"
"1027","cg16145113","1"
"1028","cg16147196","9"
"1029","cg16166968","2"
"1030","cg16172549","6"
"1031","cg16176837","9"
"1032","cg16240683","7"
"1033","cg16250145","7"
"1034","cg16253641","4"
"1035","cg16256492","4"
"1036","cg16257484","11"
"1037","cg16262898","7"
"1038","cg16269943","7"
"1039","cg16306654","6"
"1040","cg16311306","7"
"1041","cg16352283","1"
"1042","cg16354520","9"
"1043","cg16357353","6"
"1044","cg16357582","5"
"1045","cg16365424","9"
"1046","cg16370258","11"
"1047","cg16386641","7"
"1048","cg16403299","8"
"1049","cg16408815","7"
"1050","cg16417374","10"
"1051","cg16427752","6"
"1052","cg16432326","7"
"1053","cg16479674","4"
"1054","cg16491305","7"
"1055","cg16511454","6"
"1056","cg16512458","1"
"1057","cg16516556","4"
"1058","cg16517753","9"
"1059","cg16519300","1"
"1060","cg16523185","7"
"1061","cg16549957","2"
"1062","cg16560209","5"
"1063","cg16562342","2"
"1064","cg16572908","4"
"1065","cg16576033","2"
"1066","cg16576935","7"
"1067","cg16582836","7"
"1068","cg16585132","10"
"1069","cg16593917","8"
"1070","cg16596889","10"
"1071","cg16598810","4"
"1072","cg16603784","3"
"1073","cg16604035","2"
"1074","cg16619764","9"
"1075","cg16634661","4"
"1076","cg16646600","9"
"1077","cg16670497","4"
"1078","cg16674264","7"
"1079","cg16677955","3"
"1080","cg16686279","10"
"1081","cg16698674","7"
"1082","cg16814688","9"
"1083","cg16893614","2"
"1084","cg16903060","9"
"1085","cg16908552","2"
"1086","cg16924985","2"
"1087","cg16928044","4"
"1088","cg16968662","2"
"1089","cg16985952","1"
"1090","cg16990120","4"
"1091","cg16996682","2"
"1092","cg17021880","7"
"1093","cg17032646","8"
"1094","cg17032999","4"
"1095","cg17036419","9"
"1096","cg17084863","7"
"1097","cg17100176","6"
"1098","cg17108388","9"
"1099","cg17113029","4"
"1100","cg17114375","9"
"1101","cg17126435","2"
"1102","cg17127511","10"
"1103","cg17127702","4"
"1104","cg17137218","2"
"1105","cg17142039","9"
"1106","cg17142609","7"
"1107","cg17145862","9"
"1108","cg17210999","7"
"1109","cg17220749","10"
"1110","cg17223520","10"
"1111","cg17223809","10"
"1112","cg17223866","7"
"1113","cg17243654","10"
"1114","cg17280828","6"
"1115","cg17318529","4"
"1116","cg17324226","2"
"1117","cg17331494","4"
"1118","cg17423650","10"
"1119","cg17454083","9"
"1120","cg17461278","2"
"1121","cg17466510","10"
"1122","cg17468663","6"
"1123","cg17476285","9"
"1124","cg17478282","10"
"1125","cg17489312","6"
"1126","cg17490283","7"
"1127","cg17499212","2"
"1128","cg17711754","2"
"1129","cg17736252","9"
"1130","cg17750038","2"
"1131","cg17752576","11"
"1132","cg17759806","9"
"1133","cg17787084","1"
"1134","cg17803965","10"
"1135","cg17804356","4"
"1136","cg17816038","2"
"1137","cg17826986","4"
"1138","cg17855390","9"
"1139","cg17863139","6"
"1140","cg17866373","8"
"1141","cg17890782","3"
"1142","cg17918314","9"
"1143","cg17942618","1"
"1144","cg17945001","1"
"1145","cg17953816","1"
"1146","cg17968925","11"
"1147","cg17990871","3"
"1148","cg18022357","10"
"1149","cg18025133","2"
"1150","cg18063017","1"
"1151","cg18117393","7"
"1152","cg18140889","10"
