"","V1","V2"
"200","cg02931398","9"
"201","cg02932364","2"
"202","cg02955098","9"
"203","cg02959364","12"
"204","cg02968844","9"
"205","cg02972475","12"
"206","cg02974976","11"
"207","cg02981928","5"
"208","cg02998017","1"
"209","cg03000358","6"
"210","cg03001995","5"
"211","cg03040581","9"
"212","cg03041482","12"
"213","cg03043228","5"
"214","cg03044367","3"
"215","cg03048488","9"
"216","cg03082060","9"
"217","cg03103023","9"
"218","cg03127388","1"
"219","cg03133269","10"
"220","cg03145924","5"
"221","cg03167763","6"
"222","cg03212674","9"
"223","cg03220671","11"
"224","cg03223659","9"
"225","cg03225791","2"
"226","cg03226435","9"
"227","cg03243362","12"
"228","cg03256904","12"
"229","cg03256938","11"
"230","cg03259273","12"
"231","cg03277515","3"
"232","cg03311232","6"
"233","cg03325407","2"
"234","cg03330022","11"
"235","cg03335216","6"
"236","cg03357664","2"
"237","cg03389761","1"
"238","cg03391389","11"
"239","cg03391684","5"
"240","cg03401114","3"
"241","cg03420846","11"
"242","cg03438216","2"
"243","cg03447366","11"
"244","cg03455250","12"
"245","cg03465714","9"
"246","cg03466326","2"
"247","cg03511957","3"
"248","cg03514188","11"
"249","cg03516026","9"
"250","cg03518138","12"
"251","cg03521812","12"
"252","cg03523740","8"
"253","cg03524848","8"
"254","cg03528302","11"
"255","cg03541437","11"
"256","cg03542686","2"
"257","cg03545620","9"
"258","cg03584199","5"
"259","cg03597540","6"
"260","cg03630344","7"
"261","cg03687587","5"
"262","cg03691429","1"
"263","cg03709938","6"
"264","cg03727756","5"
"265","cg03734302","9"
"266","cg03734660","5"
"267","cg03773163","5"
"268","cg03773196","2"
"269","cg03811829","9"
"270","cg03847348","9"
"271","cg03880814","4"
"272","cg03884543","11"
"273","cg03918255","11"
"274","cg03921357","11"
"275","cg03939132","9"
"276","cg03941108","9"
"277","cg03941625","11"
"278","cg03950000","3"
"279","cg03955121","12"
"280","cg03956353","9"
"281","cg03970961","3"
"282","cg03975815","9"
"283","cg03975844","2"
"284","cg03980824","5"
"285","cg03990847","6"
"286","cg03991776","11"
"287","cg04018879","1"
"288","cg04028648","5"
"289","cg04088152","8"
"290","cg04089332","9"
"291","cg04089674","2"
"292","cg04092883","8"
"293","cg04093047","5"
"294","cg04097724","12"
"295","cg04110665","5"
"296","cg04118472","9"
"297","cg04119843","6"
"298","cg04144222","1"
"299","cg04145287","7"
"300","cg04158698","9"
"301","cg04158878","3"
"302","cg04165759","12"
"303","cg04195702","12"
"304","cg04197452","6"
"305","cg04210471","11"
"306","cg04232360","9"
"307","cg04237482","1"
"308","cg04239798","1"
"309","cg04245131","2"
"310","cg04275985","5"
"311","cg04282788","6"
"312","cg04290350","12"
"313","cg04293353","11"
"314","cg04390865","12"
"315","cg04391111","6"
"316","cg04437482","9"
"317","cg04559323","12"
"318","cg04560534","12"
"319","cg04563290","5"
"320","cg04563718","3"
"321","cg04571584","3"
"322","cg04601090","12"
"323","cg04609640","11"
"324","cg04700938","5"
"325","cg04706404","5"
"326","cg04736140","5"
"327","cg04782252","9"
"328","cg04784699","6"
"329","cg04830124","1"
"330","cg04830191","2"
"331","cg04841371","9"
"332","cg04843111","8"
"333","cg04844423","9"
"334","cg04852972","2"
"335","cg04858960","8"
"336","cg04869770","11"
"337","cg04878000","6"
"338","cg04881125","6"
"339","cg04887124","11"
"340","cg04902729","5"
"341","cg04903146","3"
"342","cg04910228","2"
"343","cg04912542","9"
"344","cg04917615","5"
"345","cg04927360","12"
"346","cg04929703","5"
"347","cg04975920","2"
"348","cg04975966","2"
"349","cg04978583","11"
"350","cg04981315","9"
"351","cg04981758","11"
"352","cg04986015","6"
"353","cg04993082","9"
"354","cg05003322","6"
"355","cg05006349","5"
"356","cg05015348","1"
"357","cg05049280","9"
"358","cg05052384","12"
"359","cg05064739","12"
"360","cg05099491","5"
"361","cg05117823","2"
"362","cg05124308","6"
"363","cg05140643","2"
"364","cg05156532","11"
"365","cg05160751","11"
"366","cg05229931","1"
"367","cg05266663","1"
"368","cg05285441","6"
"369","cg05300440","1"
"370","cg05337229","1"
"371","cg05343289","9"
"372","cg05349042","7"
"373","cg05362417","5"
"374","cg05390279","8"
"375","cg05477024","6"
"376","cg05511392","5"
"377","cg05520109","1"
"378","cg05532239","3"
"379","cg05556020","11"
"380","cg05590755","5"
"381","cg05591769","9"
"382","cg05661441","12"
"383","cg05662829","9"
"384","cg05679397","5"
"385","cg05718015","11"
"386","cg05719392","11"
"387","cg05725004","10"
"388","cg05752207","1"
"389","cg05784088","12"
"390","cg05790380","9"
"391","cg05797463","5"
"392","cg05803361","12"
"393","cg05808226","2"
"394","cg05812697","12"
"395","cg05813330","9"
"396","cg05813995","10"
"397","cg05889266","2"
"398","cg05889294","2"
"399","cg05937445","9"
"400","cg05948575","1"
"401","cg05966837","5"
"402","cg06032919","9"
"403","cg06046216","1"
"404","cg06064990","12"
"405","cg06092084","3"
"406","cg06123252","2"
"407","cg06157285","6"
"408","cg06159484","1"
"409","cg06160530","11"
"410","cg06169627","9"
"411","cg06174882","11"
"412","cg06183287","12"
"413","cg06198384","6"
"414","cg06204711","6"
"415","cg06211272","5"
"416","cg06212760","1"
"417","cg06231244","6"
"418","cg06268632","9"
"419","cg06321300","11"
"420","cg06335143","6"
"421","cg06340969","4"
"422","cg06342283","7"
"423","cg06361835","11"
"424","cg06363275","7"
"425","cg06369076","1"
"426","cg06369443","9"
"427","cg06380157","5"
"428","cg06400699","6"
"429","cg06402325","5"
"430","cg06408034","5"
"431","cg06408550","6"
"432","cg06419400","5"
"433","cg06511482","12"
"434","cg06519061","1"
"435","cg06537372","1"
"436","cg06627043","9"
"437","cg06639488","8"
"438","cg06644452","11"
"439","cg06661242","5"
"440","cg06719042","2"
"441","cg06736312","4"
"442","cg06740442","3"
"443","cg06747907","3"
"444","cg06755263","11"
"445","cg06761377","2"
"446","cg06767025","1"
"447","cg06786860","9"
"448","cg06800301","10"
"449","cg06807641","9"
"450","cg06807905","2"
"451","cg06816421","9"
"452","cg06824308","2"
"453","cg06825317","2"
"454","cg06829791","11"
"455","cg06839383","12"
"456","cg06848073","9"
"457","cg06851827","5"
"458","cg06875985","11"
"459","cg06877247","11"
"460","cg06894469","11"
"461","cg06911113","6"
"462","cg06932256","5"
"463","cg06950309","1"
"464","cg06952660","7"
"465","cg06958636","3"
"466","cg06967105","3"
"467","cg06980768","12"
"468","cg06995548","6"
"469","cg07017454","1"
"470","cg07037032","9"
"471","cg07050011","9"
"472","cg07091781","11"
"473","cg07099107","7"
"474","cg07136905","2"
"475","cg07148744","5"
"476","cg07162608","9"
"477","cg07173934","11"
"478","cg07178553","11"
"479","cg07181257","12"
"480","cg07181843","2"
"481","cg07184643","12"
"482","cg07203271","11"
"483","cg07222421","11"
"484","cg07233343","2"
"485","cg07234388","2"
"486","cg07242931","8"
"487","cg07244188","12"
"488","cg07299819","10"
"489","cg07313814","12"
"490","cg07355757","6"
"491","cg07363855","5"
"492","cg07364162","1"
"493","cg07370828","1"
"494","cg07381283","10"
"495","cg07383250","5"
"496","cg07386008","9"
"497","cg07390924","6"
"498","cg07394701","12"
"499","cg07397891","11"
"500","cg07399224","12"
"501","cg07419968","1"
"502","cg07420416","11"
"503","cg07447922","6"
"504","cg07518362","5"
"505","cg07534194","6"
"506","cg07553626","5"
"507","cg07559319","11"
"508","cg07560948","11"
"509","cg07561547","6"
"510","cg07563180","1"
"511","cg07565499","11"
"512","cg07569194","11"
"513","cg07571041","6"
"514","cg07575617","1"
"515","cg07590721","12"
"516","cg07598464","9"
"517","cg07598580","2"
"518","cg07600278","11"
"519","cg07603239","12"
"520","cg07629844","5"
"521","cg07699939","12"
"522","cg07718813","3"
"523","cg07728920","5"
"524","cg07777790","6"
"525","cg07792529","1"
"526","cg07798602","11"
"527","cg07826326","11"
"528","cg07832203","12"
"529","cg07839513","2"
"530","cg07846167","6"
"531","cg07908868","2"
"532","cg07910945","2"
"533","cg07914919","5"
"534","cg07918814","1"
"535","cg07919197","6"
"536","cg07948496","2"
"537","cg07950786","11"
"538","cg07982522","5"
"539","cg08005208","12"
"540","cg08032228","9"
"541","cg08032665","2"
"542","cg08101739","1"
"543","cg08104594","2"
"544","cg08106279","1"
"545","cg08116724","6"
"546","cg08117918","11"
"547","cg08160128","11"
"548","cg08169200","1"
"549","cg08171933","12"
"550","cg08233250","7"
"551","cg08233467","7"
"552","cg08235557","11"
"553","cg08239426","3"
"554","cg08260398","6"
"555","cg08270913","6"
"556","cg08275015","6"
"557","cg08307963","5"
"558","cg08403419","3"
"559","cg08425229","9"
"560","cg08431563","5"
"561","cg08473693","11"
"562","cg08478016","9"
"563","cg08530036","11"
"564","cg08533674","2"
"565","cg08611163","6"
"566","cg08636115","3"
"567","cg08640804","2"
"568","cg08642814","12"
"569","cg08655893","5"
"570","cg08663890","5"
"571","cg08665251","3"
"572","cg08704881","11"
"573","cg08706545","6"
"574","cg08711867","5"
"575","cg08739433","5"
"576","cg08847382","12"
"577","cg08857095","2"
"578","cg08891229","10"
"579","cg08915922","5"
"580","cg08922075","5"
"581","cg08925398","5"
"582","cg08936461","12"
"583","cg08939052","11"
"584","cg08940354","11"
"585","cg08946157","11"
"586","cg08947153","5"
"587","cg08949192","3"
"588","cg08970446","11"
"589","cg08983259","1"
"590","cg09013655","9"
"591","cg09021952","2"
"592","cg09036263","2"
"593","cg09037777","8"
"594","cg09044743","5"
"595","cg09072502","12"
"596","cg09081913","6"
"597","cg09134969","2"
"598","cg09137204","11"
"599","cg09149784","2"
"600","cg09152089","2"
"601","cg09168997","2"
"602","cg09170397","1"
"603","cg09171874","12"
"604","cg09175582","7"
"605","cg09189118","6"
"606","cg09199031","5"
"607","cg09219721","5"
"608","cg09226792","10"
"609","cg09227795","1"
"610","cg09247486","11"
"611","cg09259534","11"
"612","cg09263146","12"
"613","cg09264231","6"
"614","cg09266206","5"
"615","cg09299086","6"
"616","cg09318068","1"
"617","cg09330596","2"
"618","cg09335239","9"
"619","cg09357795","12"
"620","cg09367817","11"
"621","cg09409930","2"
"622","cg09463984","12"
"623","cg09469355","3"
"624","cg09475813","1"
"625","cg09501963","9"
"626","cg09506319","2"
"627","cg09559021","6"
"628","cg09588555","6"
"629","cg09636459","2"
"630","cg09636671","6"
"631","cg09664554","9"
"632","cg09666532","3"
"633","cg09684245","11"
"634","cg09686497","2"
"635","cg09726469","6"
"636","cg09757127","11"
"637","cg09766323","5"
"638","cg09767550","2"
"639","cg09796170","12"
"640","cg09821328","2"
"641","cg09831055","12"
"642","cg09851460","5"
"643","cg09856274","9"
"644","cg09858508","2"
"645","cg09863950","2"
"646","cg09890255","4"
"647","cg09975867","6"
"648","cg09978023","11"
"649","cg10025904","1"
"650","cg10029842","7"
"651","cg10053203","10"
"652","cg10061384","2"
"653","cg10090568","9"
"654","cg10094191","9"
"655","cg10098464","12"
"656","cg10105262","12"
"657","cg10108237","5"
"658","cg10110506","1"
"659","cg10110857","5"
"660","cg10112249","12"
"661","cg10115320","12"
"662","cg10147027","6"
"663","cg10165689","1"
"664","cg10179693","2"
"665","cg10206440","10"
"666","cg10223531","12"
"667","cg10239563","3"
"668","cg10249703","3"
"669","cg10317638","9"
"670","cg10321714","11"
"671","cg10324316","5"
"672","cg10377191","5"
"673","cg10387543","5"
"674","cg10387890","6"
"675","cg10388017","1"
"676","cg10430205","1"
"677","cg10433805","1"
"678","cg10483828","1"
"679","cg10493479","1"
"680","cg10494257","4"
"681","cg10522845","2"
"682","cg10539122","12"
"683","cg10542127","8"
"684","cg10543503","2"
"685","cg10556036","2"
"686","cg10556264","12"
"687","cg10557584","9"
"688","cg10577168","12"
"689","cg10585420","9"
"690","cg10587082","9"
"691","cg10696969","2"
"692","cg10704545","12"
"693","cg10720154","2"
"694","cg10797798","9"
"695","cg10801331","11"
"696","cg10812684","12"
"697","cg10832007","7"
"698","cg10897376","5"
"699","cg10948827","3"
"700","cg10952234","11"
"701","cg10952596","9"
"702","cg10959408","2"
"703","cg10984178","12"
"704","cg11018488","1"
"705","cg11071912","3"
"706","cg11118615","11"
"707","cg11135724","11"
"708","cg11142333","11"
"709","cg11142617","9"
"710","cg11161846","5"
"711","cg11203990","11"
"712","cg11204830","5"
"713","cg11226042","12"
"714","cg11229434","1"
"715","cg11240043","3"
"716","cg11241436","5"
"717","cg11249333","5"
"718","cg11364364","5"
"719","cg11379605","2"
"720","cg11383374","6"
"721","cg11387897","1"
"722","cg11390933","9"
"723","cg11401218","1"
"724","cg11401908","9"
"725","cg11478000","2"
"726","cg11522905","9"
"727","cg11526073","9"
"728","cg11530028","1"
"729","cg11554771","6"
"730","cg11585358","11"
"731","cg11585670","11"
"732","cg11595082","6"
"733","cg11656076","11"
"734","cg11661269","5"
"735","cg11669671","1"
"736","cg11676622","1"
"737","cg11678039","12"
"738","cg11687809","2"
"739","cg11697978","9"
"740","cg11705954","1"
"741","cg11718886","11"
"742","cg11739508","1"
"743","cg11789804","9"
"744","cg11791751","5"
"745","cg11809162","3"
"746","cg11821759","11"
"747","cg11824121","3"
"748","cg11839579","12"
"749","cg11842415","6"
"750","cg11851457","11"
"751","cg11852843","9"
"752","cg11855555","5"
"753","cg11903880","12"
"754","cg11928198","9"
"755","cg11929842","11"
"756","cg11947011","6"
"757","cg11948339","2"
"758","cg11949874","3"
"759","cg11953434","7"
"760","cg11956761","7"
"761","cg11958827","11"
"762","cg11961255","5"
"763","cg11961999","2"
"764","cg11977488","2"
"765","cg11979129","3"
"766","cg11986615","5"
"767","cg11987959","2"
"768","cg12017102","6"
"769","cg12030860","5"
"770","cg12053004","12"
"771","cg12077698","1"
"772","cg12080717","9"
"773","cg12081303","6"
"774","cg12082302","11"
"775","cg12096707","9"
"776","cg12117396","2"
"777","cg12124386","6"
"778","cg12124589","2"
"779","cg12125780","11"
"780","cg12126423","2"
"781","cg12218771","1"
"782","cg12283520","7"
"783","cg12386297","9"
"784","cg12386336","5"
"785","cg12406875","12"
"786","cg12408250","11"
"787","cg12410692","5"
"788","cg12412775","9"
"789","cg12418985","5"
"790","cg12426870","3"
"791","cg12439315","11"
"792","cg12444822","1"
"793","cg12445424","11"
"794","cg12454161","10"
"795","cg12473797","2"
"796","cg12475507","10"
"797","cg12478266","1"
"798","cg12527097","9"
"799","cg12552820","5"
"800","cg12584510","11"
"801","cg12588301","2"
"802","cg12613383","6"
"803","cg12636369","10"
"804","cg12640389","3"
"805","cg12653146","1"
"806","cg12656307","2"
"807","cg12658400","12"
"808","cg12658495","11"
"809","cg12677330","9"
"810","cg12705156","12"
"811","cg12705326","11"
"812","cg12710152","5"
"813","cg12710637","1"
"814","cg12721952","11"
"815","cg12758039","12"
"816","cg12761421","2"
"817","cg12763105","1"
"818","cg12781547","5"
"819","cg12899421","6"
"820","cg13014406","5"
"821","cg13056505","11"
"822","cg13058623","10"
"823","cg13062888","2"
"824","cg13066892","11"
"825","cg13066938","2"
"826","cg13069892","9"
"827","cg13080606","9"
"828","cg13085232","1"
"829","cg13102889","9"
"830","cg13110749","2"
"831","cg13152158","12"
"832","cg13168308","8"
"833","cg13172153","9"
"834","cg13173305","11"
"835","cg13183298","3"
"836","cg13203239","6"
"837","cg13213165","1"
"838","cg13223276","12"
"839","cg13290370","5"
"840","cg13300580","8"
"841","cg13306335","2"
"842","cg13357249","9"
"843","cg13363608","11"
"844","cg13370852","3"
"845","cg13382985","11"
"846","cg13390007","5"
"847","cg13395333","5"
"848","cg13434312","11"
"849","cg13443661","12"
"850","cg13454846","2"
"851","cg13460168","2"
"852","cg13464924","5"
"853","cg13470735","8"
"854","cg13482485","6"
"855","cg13483985","12"
"856","cg13486600","11"
"857","cg13548810","12"
"858","cg13549592","2"
"859","cg13556452","12"
"860","cg13556934","9"
"861","cg13557530","1"
"862","cg13614083","11"
"863","cg13614946","6"
"864","cg13687348","9"
"865","cg13688312","2"
"866","cg13688474","5"
"867","cg13689260","1"
"868","cg13719188","7"
"869","cg13746715","5"
"870","cg13802736","2"
"871","cg13808058","12"
"872","cg13843613","5"
"873","cg13849999","7"
"874","cg13876163","5"
"875","cg13877974","5"
"876","cg13909533","12"
"877","cg13918235","5"
"878","cg13923645","12"
"879","cg13923696","12"
"880","cg13925011","2"
"881","cg13927566","6"
"882","cg13932473","1"
"883","cg13932865","11"
"884","cg13938959","2"
"885","cg13941305","2"
"886","cg13945485","12"
"887","cg13946929","9"
"888","cg13948413","6"
"889","cg13961784","6"
"890","cg13975503","5"
"891","cg13980007","5"
"892","cg13984533","11"
"893","cg13987606","11"
"894","cg14008571","1"
"895","cg14019317","6"
"896","cg14022778","12"
"897","cg14037114","3"
"898","cg14037769","9"
"899","cg14038425","1"
"900","cg14073706","11"
"901","cg14084456","6"
"902","cg14084826","2"
"903","cg14091840","11"
"904","cg14138287","2"
"905","cg14150071","11"
"906","cg14155849","7"
"907","cg14165029","11"
"908","cg14178083","9"
"909","cg14212891","12"
"910","cg14219900","2"
"911","cg14237550","10"
"912","cg14249872","5"
"913","cg14254419","5"
"914","cg14261542","8"
"915","cg14262374","1"
"916","cg14287512","5"
"917","cg14313310","5"
"918","cg14333454","3"
"919","cg14374347","7"
"920","cg14442715","9"
"921","cg14488957","6"
"922","cg14516243","9"
"923","cg14518847","11"
"924","cg14523948","12"
"925","cg14557189","7"
"926","cg14562832","5"
"927","cg14613361","11"
"928","cg14616251","6"
"929","cg14616584","5"
"930","cg14656329","2"
"931","cg14656657","11"
"932","cg14663278","9"
"933","cg14663984","5"
"934","cg14777634","12"
"935","cg14778267","12"
"936","cg14782929","9"
"937","cg14789175","2"
"938","cg14826711","5"
"939","cg14828370","12"
"940","cg14841337","5"
"941","cg14849237","1"
"942","cg14850026","8"
"943","cg14851608","12"
"944","cg14869028","6"
"945","cg14964771","8"
"946","cg15077218","1"
"947","cg15094668","2"
"948","cg15098077","9"
"949","cg15099879","9"
"950","cg15108984","6"
"951","cg15108991","3"
"952","cg15110463","5"
"953","cg15120085","8"
"954","cg15129052","11"
"955","cg15129679","5"
"956","cg15131883","2"
"957","cg15131934","12"
"958","cg15138390","9"
"959","cg15156029","1"
"960","cg15157453","3"
"961","cg15158106","9"
"962","cg15185033","5"
"963","cg15204354","8"
"964","cg15208832","11"
"965","cg15262928","5"
"966","cg15264708","9"
"967","cg15272684","2"
"968","cg15274864","6"
"969","cg15328271","9"
"970","cg15358701","6"
"971","cg15455721","12"
"972","cg15466571","9"
"973","cg15481565","12"
"974","cg15494174","5"
"975","cg15500259","9"
"976","cg15500929","5"
"977","cg15505287","6"
"978","cg15518113","11"
"979","cg15554087","12"
"980","cg15554401","11"
"981","cg15557758","2"
"982","cg15565057","7"
"983","cg15604337","9"
"984","cg15622917","9"
"985","cg15649327","1"
"986","cg15684116","5"
"987","cg15685988","11"
"988","cg15690400","1"
"989","cg15690542","2"
"990","cg15712974","1"
"991","cg15714328","9"
"992","cg15726387","3"
"993","cg15728320","9"
"994","cg15733729","11"
"995","cg15804118","7"
"996","cg15867428","5"
"997","cg15882305","9"
"998","cg15901647","2"
"999","cg16000739","2"
"1000","cg16026189","12"
"1001","cg16027378","12"
"1002","cg16027505","5"
"1003","cg16035777","9"
"1004","cg16056164","12"
"1005","cg16059167","11"
"1006","cg16059943","12"
"1007","cg16105080","9"
"1008","cg16117757","9"
"1009","cg16125214","9"
"1010","cg16146806","3"
"1011","cg16155382","5"
"1012","cg16173186","2"
"1013","cg16174809","6"
"1014","cg16177187","11"
"1015","cg16183361","7"
"1016","cg16232504","5"
"1017","cg16257559","11"
"1018","cg16263722","9"
"1019","cg16265553","2"
"1020","cg16269775","3"
"1021","cg16277607","5"
"1022","cg16291586","11"
"1023","cg16301215","5"
"1024","cg16305333","6"
"1025","cg16347629","11"
"1026","cg16359521","5"
"1027","cg16361915","11"
"1028","cg16372810","9"
"1029","cg16385029","1"
"1030","cg16402746","9"
"1031","cg16403669","5"
"1032","cg16429063","11"
"1033","cg16502826","3"
"1034","cg16519477","1"
"1035","cg16532399","1"
"1036","cg16555504","7"
"1037","cg16563819","10"
"1038","cg16572910","8"
"1039","cg16572957","11"
"1040","cg16591681","2"
"1041","cg16612995","12"
"1042","cg16644344","11"
"1043","cg16652739","1"
"1044","cg16680237","12"
"1045","cg16706220","2"
"1046","cg16710124","11"
"1047","cg16728934","2"
"1048","cg16737215","6"
"1049","cg16824319","3"
"1050","cg16839093","5"
"1051","cg16926302","12"
"1052","cg17011134","9"
"1053","cg17019143","6"
"1054","cg17045772","9"
"1055","cg17086939","11"
"1056","cg17100751","9"
"1057","cg17102325","9"
"1058","cg17103467","1"
"1059","cg17109517","5"
"1060","cg17147537","9"
"1061","cg17162095","4"
"1062","cg17178220","11"
"1063","cg17215438","12"
"1064","cg17219729","9"
"1065","cg17242981","2"
"1066","cg17274827","9"
"1067","cg17282035","1"
"1068","cg17297015","1"
"1069","cg17298516","2"
"1070","cg17325476","11"
"1071","cg17397377","6"
"1072","cg17412102","12"
"1073","cg17417004","3"
"1074","cg17417878","9"
"1075","cg17423135","5"
"1076","cg17438636","12"
"1077","cg17443007","3"
"1078","cg17443342","1"
"1079","cg17447502","8"
"1080","cg17451419","6"
"1081","cg17454094","11"
"1082","cg17456675","9"
"1083","cg17457418","1"
"1084","cg17461214","9"
"1085","cg17468855","9"
"1086","cg17481936","3"
"1087","cg17491185","5"
"1088","cg17494334","9"
"1089","cg17495466","2"
"1090","cg17505339","1"
"1091","cg17510645","1"
"1092","cg17510786","9"
"1093","cg17572572","6"
"1094","cg17649588","5"
"1095","cg17661881","5"
"1096","cg17696091","11"
"1097","cg17717169","9"
"1098","cg17725472","11"
"1099","cg17741539","2"
"1100","cg17755386","10"
"1101","cg17755495","8"
"1102","cg17777738","6"
"1103","cg17787876","11"
"1104","cg17801256","6"
"1105","cg17832212","6"
"1106","cg17850498","9"
"1107","cg17876128","9"
"1108","cg17877898","11"
"1109","cg17888232","12"
"1110","cg17891840","2"
"1111","cg17900495","5"
"1112","cg17935811","6"
"1113","cg17942763","8"
"1114","cg17947172","12"
"1115","cg17966227","11"
"1116","cg17968880","12"
"1117","cg17971251","9"
"1118","cg17971290","9"
"1119","cg17988326","3"
"1120","cg18019572","12"
"1121","cg18021259","7"
"1122","cg18027831","9"
"1123","cg18031008","7"
"1124","cg18040125","2"
"1125","cg18063149","1"
"1126","cg18081104","11"
"1127","cg18081498","6"
"1128","cg18108087","5"
"1129","cg18115132","11"
"1130","cg18122493","2"
"1131","cg18123385","8"
"1132","cg18125265","5"
"1133","cg18130079","1"
"1134","cg18134349","3"
"1135","cg18161025","9"
"1136","cg18174222","1"
"1137","cg18181363","12"
"1138","cg18184769","3"
"1139","cg18185008","9"
"1140","cg18190030","5"
"1141","cg18199495","12"
"1142","cg18222440","1"
"1143","cg18243460","2"
"1144","cg18261050","7"
"1145","cg18329175","3"
"1146","cg18366830","2"
"1147","cg18381283","7"
"1148","cg18383660","3"
"1149","cg18395935","12"
"1150","cg18411043","8"
"1151","cg18494421","12"
"1152","cg18595324","11"
