"","V1","V2"
"352","cg05371506","11"
"353","cg05373655","5"
"354","cg05374238","9"
"355","cg05380455","9"
"356","cg05380885","1"
"357","cg05383442","7"
"358","cg05386320","1"
"359","cg05393025","1"
"360","cg05455036","9"
"361","cg05460949","8"
"362","cg05461182","9"
"363","cg05508558","10"
"364","cg05523906","9"
"365","cg05526099","4"
"366","cg05563042","4"
"367","cg05565562","6"
"368","cg05590735","6"
"369","cg05595142","7"
"370","cg05650171","3"
"371","cg05654925","11"
"372","cg05655247","1"
"373","cg05657520","4"
"374","cg05659741","10"
"375","cg05663262","1"
"376","cg05663480","2"
"377","cg05673731","2"
"378","cg05694771","1"
"379","cg05702218","2"
"380","cg05740418","6"
"381","cg05756685","5"
"382","cg05761076","3"
"383","cg05764238","10"
"384","cg05767015","4"
"385","cg05791506","1"
"386","cg05794927","1"
"387","cg05799811","10"
"388","cg05818515","3"
"389","cg05820241","10"
"390","cg05821634","11"
"391","cg05843457","9"
"392","cg05846868","11"
"393","cg05925894","9"
"394","cg05929755","10"
"395","cg05941819","4"
"396","cg05955301","1"
"397","cg05971061","2"
"398","cg05996213","2"
"399","cg06041466","1"
"400","cg06057398","11"
"401","cg06082050","11"
"402","cg06090867","9"
"403","cg06093152","5"
"404","cg06143087","8"
"405","cg06158434","2"
"406","cg06161375","10"
"407","cg06191357","11"
"408","cg06203102","1"
"409","cg06203976","1"
"410","cg06219660","9"
"411","cg06346954","4"
"412","cg06348038","11"
"413","cg06366107","6"
"414","cg06367135","11"
"415","cg06437747","10"
"416","cg06440946","11"
"417","cg06470943","2"
"418","cg06520846","11"
"419","cg06530991","5"
"420","cg06537801","1"
"421","cg06544731","3"
"422","cg06545330","1"
"423","cg06548512","7"
"424","cg06614697","4"
"425","cg06615678","6"
"426","cg06620723","11"
"427","cg06625004","2"
"428","cg06641607","4"
"429","cg06687305","5"
"430","cg06769377","6"
"431","cg06775523","2"
"432","cg06788267","2"
"433","cg06788278","9"
"434","cg06796096","7"
"435","cg06804564","8"
"436","cg06806210","1"
"437","cg06816087","1"
"438","cg06834507","2"
"439","cg06852461","11"
"440","cg06895953","1"
"441","cg06903031","9"
"442","cg06911238","1"
"443","cg06912182","11"
"444","cg06925060","4"
"445","cg06935979","7"
"446","cg06948089","4"
"447","cg06949778","3"
"448","cg06951677","10"
"449","cg06965195","2"
"450","cg06970772","1"
"451","cg06974143","6"
"452","cg06978514","4"
"453","cg06980173","9"
"454","cg06983746","7"
"455","cg06984156","2"
"456","cg07007128","4"
"457","cg07007717","8"
"458","cg07008168","1"
"459","cg07025274","8"
"460","cg07037509","1"
"461","cg07044523","1"
"462","cg07045460","5"
"463","cg07100542","11"
"464","cg07104818","11"
"465","cg07107453","5"
"466","cg07107916","7"
"467","cg07113006","2"
"468","cg07123481","7"
"469","cg07133347","7"
"470","cg07153724","7"
"471","cg07168232","10"
"472","cg07175301","9"
"473","cg07188488","4"
"474","cg07191791","3"
"475","cg07196577","10"
"476","cg07223106","10"
"477","cg07240000","8"
"478","cg07284273","11"
"479","cg07311615","6"
"480","cg07318158","3"
"481","cg07318867","6"
"482","cg07318983","11"
"483","cg07322117","3"
"484","cg07343335","4"
"485","cg07354371","11"
"486","cg07356534","1"
"487","cg07367601","2"
"488","cg07380021","11"
"489","cg07382435","11"
"490","cg07387634","3"
"491","cg07388493","3"
"492","cg07394400","4"
"493","cg07417683","7"
"494","cg07476406","3"
"495","cg07502417","11"
"496","cg07504763","5"
"497","cg07561747","9"
"498","cg07577997","6"
"499","cg07580975","2"
"500","cg07588355","5"
"501","cg07589342","11"
"502","cg07600998","9"
"503","cg07706053","10"
"504","cg07706695","7"
"505","cg07713493","7"
"506","cg07719258","1"
"507","cg07722657","3"
"508","cg07731304","11"
"509","cg07732755","11"
"510","cg07737182","6"
"511","cg07781491","2"
"512","cg07792006","7"
"513","cg07798347","2"
"514","cg07814932","7"
"515","cg07833951","9"
"516","cg07835682","4"
"517","cg07840186","4"
"518","cg07842023","1"
"519","cg07896717","11"
"520","cg07901138","6"
"521","cg07903237","9"
"522","cg07911225","6"
"523","cg07917614","1"
"524","cg07926502","5"
"525","cg07926895","11"
"526","cg07950803","1"
"527","cg07960762","9"
"528","cg07965110","11"
"529","cg07967677","11"
"530","cg07972572","9"
"531","cg08000672","4"
"532","cg08035234","11"
"533","cg08038629","6"
"534","cg08057159","8"
"535","cg08091596","1"
"536","cg08104733","3"
"537","cg08111158","2"
"538","cg08129048","8"
"539","cg08157684","6"
"540","cg08158976","9"
"541","cg08161480","2"
"542","cg08164484","2"
"543","cg08168580","11"
"544","cg08172037","4"
"545","cg08231648","2"
"546","cg08243619","2"
"547","cg08272268","7"
"548","cg08422645","9"
"549","cg08425678","9"
"550","cg08425760","9"
"551","cg08452964","11"
"552","cg08462879","5"
"553","cg08480098","10"
"554","cg08482465","6"
"555","cg08529481","6"
"556","cg08529825","10"
"557","cg08530632","4"
"558","cg08538032","11"
"559","cg08544453","4"
"560","cg08545416","1"
"561","cg08548089","6"
"562","cg08610987","4"
"563","cg08623383","10"
"564","cg08625842","9"
"565","cg08647912","8"
"566","cg08651894","3"
"567","cg08654091","2"
"568","cg08658634","3"
"569","cg08705382","1"
"570","cg08716372","11"
"571","cg08716396","11"
"572","cg08721112","7"
"573","cg08722660","1"
"574","cg08736216","5"
"575","cg08737543","4"
"576","cg08739648","10"
"577","cg08847140","11"
"578","cg08850169","10"
"579","cg08858998","9"
"580","cg08861456","7"
"581","cg08864344","9"
"582","cg08876103","10"
"583","cg08901593","6"
"584","cg08918985","4"
"585","cg08922361","10"
"586","cg08924911","7"
"587","cg08926457","5"
"588","cg08936785","2"
"589","cg08937102","10"
"590","cg08939275","4"
"591","cg08979573","4"
"592","cg09007354","9"
"593","cg09017001","9"
"594","cg09025393","10"
"595","cg09045262","6"
"596","cg09074625","2"
"597","cg09076339","11"
"598","cg09099022","4"
"599","cg09122593","2"
"600","cg09123721","9"
"601","cg09131339","2"
"602","cg09135320","4"
"603","cg09168692","10"
"604","cg09173636","4"
"605","cg09174555","9"
"606","cg09182189","6"
"607","cg09216666","4"
"608","cg09219402","7"
"609","cg09232269","3"
"610","cg09232478","11"
"611","cg09247619","9"
"612","cg09248276","6"
"613","cg09248714","9"
"614","cg09250146","6"
"615","cg09255910","9"
"616","cg09256413","3"
"617","cg09264091","11"
"618","cg09274810","1"
"619","cg09312904","3"
"620","cg09321566","4"
"621","cg09334731","1"
"622","cg09363892","6"
"623","cg09368188","9"
"624","cg09413723","2"
"625","cg09472600","6"
"626","cg09474092","4"
"627","cg09502221","8"
"628","cg09514174","10"
"629","cg09517751","8"
"630","cg09548403","6"
"631","cg09550041","6"
"632","cg09558502","9"
"633","cg09563216","11"
"634","cg09580336","2"
"635","cg09585255","6"
"636","cg09656934","9"
"637","cg09685982","6"
"638","cg09725874","7"
"639","cg09737668","1"
"640","cg09764780","4"
"641","cg09789768","11"
"642","cg09790270","2"
"643","cg09799571","11"
"644","cg09799789","1"
"645","cg09802688","6"
"646","cg09809672","1"
"647","cg09812642","1"
"648","cg09829573","7"
"649","cg09845941","2"
"650","cg09862509","5"
"651","cg09888231","8"
"652","cg09899564","3"
"653","cg09910984","4"
"654","cg09926178","2"
"655","cg09941363","9"
"656","cg09989037","9"
"657","cg09991173","1"
"658","cg09992376","4"
"659","cg09994773","4"
"660","cg10016004","4"
"661","cg10038618","11"
"662","cg10046892","3"
"663","cg10059324","3"
"664","cg10064484","1"
"665","cg10100424","5"
"666","cg10104487","10"
"667","cg10112270","9"
"668","cg10115348","9"
"669","cg10124807","2"
"670","cg10144473","4"
"671","cg10174333","6"
"672","cg10204861","3"
"673","cg10205548","3"
"674","cg10211414","10"
"675","cg10227331","9"
"676","cg10234506","6"
"677","cg10241097","1"
"678","cg10266490","2"
"679","cg10324998","6"
"680","cg10331462","4"
"681","cg10372476","6"
"682","cg10377510","10"
"683","cg10378032","1"
"684","cg10378459","2"
"685","cg10380289","2"
"686","cg10385089","10"
"687","cg10431747","6"
"688","cg10482632","2"
"689","cg10490668","1"
"690","cg10503037","8"
"691","cg10508217","5"
"692","cg10521480","2"
"693","cg10528484","9"
"694","cg10529555","5"
"695","cg10533159","4"
"696","cg10543035","6"
"697","cg10574365","5"
"698","cg10576245","6"
"699","cg10579012","6"
"700","cg10585586","10"
"701","cg10589385","7"
"702","cg10621610","7"
"703","cg10622023","1"
"704","cg10622536","1"
"705","cg10624729","4"
"706","cg10625579","4"
"707","cg10628205","7"
"708","cg10644916","1"
"709","cg10663017","8"
"710","cg10702366","4"
"711","cg10718614","2"
"712","cg10721030","5"
"713","cg10774181","7"
"714","cg10774282","1"
"715","cg10776377","9"
"716","cg10779492","6"
"717","cg10785394","9"
"718","cg10798745","5"
"719","cg10812889","3"
"720","cg10825481","7"
"721","cg10881749","10"
"722","cg10888878","3"
"723","cg10946871","4"
"724","cg10947350","4"
"725","cg10965996","4"
"726","cg10972897","9"
"727","cg10973881","11"
"728","cg10981111","1"
"729","cg10989326","3"
"730","cg11070388","1"
"731","cg11071448","7"
"732","cg11084266","11"
"733","cg11137277","11"
"734","cg11145399","7"
"735","cg11146821","6"
"736","cg11176159","8"
"737","cg11193462","6"
"738","cg11195082","11"
"739","cg11202686","5"
"740","cg11219637","4"
"741","cg11223365","6"
"742","cg11225405","9"
"743","cg11227141","1"
"744","cg11228113","8"
"745","cg11228758","1"
"746","cg11229399","2"
"747","cg11251215","5"
"748","cg11257888","10"
"749","cg11283860","9"
"750","cg11314684","7"
"751","cg11336311","9"
"752","cg11382394","1"
"753","cg11397548","6"
"754","cg11399195","3"
"755","cg11415739","9"
"756","cg11422233","11"
"757","cg11452087","1"
"758","cg11505417","8"
"759","cg11518349","5"
"760","cg11518454","9"
"761","cg11524446","9"
"762","cg11527988","1"
"763","cg11555919","8"
"764","cg11586034","2"
"765","cg11587191","3"
"766","cg11588584","1"
"767","cg11649641","9"
"768","cg11650164","3"
"769","cg11676931","3"
"770","cg11681597","10"
"771","cg11685510","6"
"772","cg11688378","1"
"773","cg11692820","11"
"774","cg11702662","4"
"775","cg11709405","6"
"776","cg11709544","6"
"777","cg11737757","10"
"778","cg11743528","11"
"779","cg11750706","3"
"780","cg11750851","10"
"781","cg11782208","1"
"782","cg11796313","5"
"783","cg11802797","6"
"784","cg11806633","10"
"785","cg11812662","5"
"786","cg11834729","1"
"787","cg11835347","10"
"788","cg11841127","7"
"789","cg11842367","2"
"790","cg11849302","3"
"791","cg11853970","1"
"792","cg11912591","5"
"793","cg11939496","9"
"794","cg11947712","5"
"795","cg11964773","9"
"796","cg12022621","2"
"797","cg12039595","9"
"798","cg12051614","9"
"799","cg12058478","2"
"800","cg12081325","10"
"801","cg12095594","6"
"802","cg12128340","4"
"803","cg12160664","9"
"804","cg12217625","10"
"805","cg12278474","10"
"806","cg12301169","8"
"807","cg12339802","8"
"808","cg12413579","10"
"809","cg12422351","2"
"810","cg12445832","10"
"811","cg12449852","1"
"812","cg12527478","2"
"813","cg12527995","8"
"814","cg12550731","3"
"815","cg12590902","2"
"816","cg12594933","9"
"817","cg12599850","9"
"818","cg12615916","8"
"819","cg12630576","10"
"820","cg12633102","10"
"821","cg12639293","5"
"822","cg12664038","6"
"823","cg12689670","11"
"824","cg12691488","6"
"825","cg12699274","6"
"826","cg12721068","10"
"827","cg12728020","6"
"828","cg12729160","2"
"829","cg12730843","11"
"830","cg12760995","1"
"831","cg12763118","9"
"832","cg12763828","2"
"833","cg12796481","4"
"834","cg12805491","4"
"835","cg12832565","5"
"836","cg12856855","9"
"837","cg12905571","2"
"838","cg12986021","10"
"839","cg13048466","9"
"840","cg13059495","7"
"841","cg13066495","4"
"842","cg13067635","6"
"843","cg13071333","11"
"844","cg13082642","2"
"845","cg13086983","2"
"846","cg13088902","5"
"847","cg13091883","4"
"848","cg13099139","4"
"849","cg13100137","1"
"850","cg13171016","5"
"851","cg13176867","1"
"852","cg13195895","11"
"853","cg13208159","9"
"854","cg13209077","3"
"855","cg13222915","7"
"856","cg13223043","9"
"857","cg13223803","4"
"858","cg13226145","4"
"859","cg13227206","4"
"860","cg13228642","9"
"861","cg13229857","9"
"862","cg13231322","5"
"863","cg13363740","1"
"864","cg13367406","3"
"865","cg13380502","9"
"866","cg13384150","11"
"867","cg13385794","5"
"868","cg13390284","7"
"869","cg13420662","11"
"870","cg13429095","9"
"871","cg13445177","7"
"872","cg13456504","8"
"873","cg13460118","4"
"874","cg13461622","5"
"875","cg13466988","9"
"876","cg13470969","3"
"877","cg13483248","1"
"878","cg13547644","11"
"879","cg13550148","9"
"880","cg13555278","2"
"881","cg13573746","4"
"882","cg13575682","11"
"883","cg13577628","2"
"884","cg13686807","1"
"885","cg13687594","10"
"886","cg13691060","4"
"887","cg13693652","3"
"888","cg13771378","4"
"889","cg13803915","6"
"890","cg13844662","9"
"891","cg13848905","11"
"892","cg13850893","4"
"893","cg13852486","7"
"894","cg13866134","4"
"895","cg13868361","7"
"896","cg13876809","7"
"897","cg13899017","8"
"898","cg13904704","8"
"899","cg13917151","8"
"900","cg13917577","7"
"901","cg13919466","9"
"902","cg13921921","2"
"903","cg13927605","9"
"904","cg13930047","5"
"905","cg13930544","5"
"906","cg13931292","10"
"907","cg13941830","11"
"908","cg13962372","9"
"909","cg13962846","5"
"910","cg13965201","5"
"911","cg13966628","2"
"912","cg13967702","8"
"913","cg13976375","8"
"914","cg13990487","4"
"915","cg14011070","7"
"916","cg14018420","9"
"917","cg14028856","9"
"918","cg14093106","4"
"919","cg14099468","10"
"920","cg14159342","6"
"921","cg14164839","7"
"922","cg14175580","8"
"923","cg14176088","6"
"924","cg14178428","1"
"925","cg14182693","1"
"926","cg14194983","9"
"927","cg14200574","7"
"928","cg14204564","3"
"929","cg14206651","1"
"930","cg14254720","2"
"931","cg14261309","6"
"932","cg14270725","6"
"933","cg14272177","1"
"934","cg14279307","3"
"935","cg14285308","4"
"936","cg14287724","7"
"937","cg14403130","8"
"938","cg14415160","11"
"939","cg14420116","5"
"940","cg14453641","8"
"941","cg14475854","1"
"942","cg14519150","5"
"943","cg14523898","9"
"944","cg14529474","8"
"945","cg14566624","11"
"946","cg14607642","10"
"947","cg14611683","2"
"948","cg14612733","4"
"949","cg14652203","3"
"950","cg14656093","1"
"951","cg14656441","7"
"952","cg14660726","8"
"953","cg14661959","6"
"954","cg14732540","10"
"955","cg14780255","9"
"956","cg14781605","6"
"957","cg14785609","2"
"958","cg14787964","7"
"959","cg14790107","11"
"960","cg14790876","3"
"961","cg14792160","2"
"962","cg14794741","7"
"963","cg14796679","11"
"964","cg14831745","10"
"965","cg14832954","2"
"966","cg14834865","1"
"967","cg14849855","5"
"968","cg14893456","11"
"969","cg14925024","7"
"970","cg14928320","2"
"971","cg14960316","3"
"972","cg14963371","11"
"973","cg15013523","10"
"974","cg15016597","11"
"975","cg15033163","6"
"976","cg15057323","5"
"977","cg15059804","4"
"978","cg15073914","4"
"979","cg15100209","1"
"980","cg15123755","10"
"981","cg15139248","8"
"982","cg15152945","11"
"983","cg15153700","1"
"984","cg15157403","7"
"985","cg15161854","2"
"986","cg15385589","10"
"987","cg15392364","5"
"988","cg15433996","4"
"989","cg15462862","6"
"990","cg15469709","10"
"991","cg15471815","8"
"992","cg15497006","11"
"993","cg15505198","1"
"994","cg15514283","4"
"995","cg15528028","7"
"996","cg15552845","6"
"997","cg15557459","3"
"998","cg15579507","1"
"999","cg15585213","4"
"1000","cg15589354","2"
"1001","cg15593510","5"
"1002","cg15631106","4"
"1003","cg15644764","10"
"1004","cg15654025","6"
"1005","cg15672498","10"
"1006","cg15687600","11"
"1007","cg15687653","5"
"1008","cg15697160","11"
"1009","cg15702277","2"
"1010","cg15718572","2"
"1011","cg15718932","1"
"1012","cg15719025","11"
"1013","cg15775914","7"
"1014","cg15818208","2"
"1015","cg15823160","8"
"1016","cg15876968","11"
"1017","cg15895398","5"
"1018","cg15923484","9"
"1019","cg15927699","9"
"1020","cg15986668","10"
"1021","cg16000360","2"
"1022","cg16005939","11"
"1023","cg16039867","1"
"1024","cg16039979","1"
"1025","cg16061177","10"
"1026","cg16068833","2"
"1027","cg16115688","1"
"1028","cg16136098","8"
"1029","cg16164843","4"
"1030","cg16245510","8"
"1031","cg16254756","5"
"1032","cg16260013","1"
"1033","cg16263152","2"
"1034","cg16266126","5"
"1035","cg16270485","2"
"1036","cg16274221","1"
"1037","cg16290522","1"
"1038","cg16295156","9"
"1039","cg16347928","4"
"1040","cg16348358","9"
"1041","cg16356622","9"
"1042","cg16359657","2"
"1043","cg16360868","3"
"1044","cg16374910","1"
"1045","cg16380888","11"
"1046","cg16395183","7"
"1047","cg16430862","2"
"1048","cg16511445","2"
"1049","cg16512885","10"
"1050","cg16553119","2"
"1051","cg16555417","6"
"1052","cg16555909","10"
"1053","cg16562486","1"
"1054","cg16583987","9"
"1055","cg16590190","2"
"1056","cg16602500","6"
"1057","cg16603916","9"
"1058","cg16604218","2"
"1059","cg16651877","2"
"1060","cg16672668","1"
"1061","cg16685798","2"
"1062","cg16694785","5"
"1063","cg16700924","8"
"1064","cg16713551","10"
"1065","cg16717532","3"
"1066","cg16724800","5"
"1067","cg16729016","1"
"1068","cg16776350","6"
"1069","cg16815882","9"
"1070","cg16819803","6"
"1071","cg16821558","3"
"1072","cg16858125","5"
"1073","cg16894439","10"
"1074","cg16899280","8"
"1075","cg16903016","4"
"1076","cg16922167","2"
"1077","cg16962115","10"
"1078","cg16989443","4"
"1079","cg16993682","3"
"1080","cg17023856","9"
"1081","cg17039722","9"
"1082","cg17042439","7"
"1083","cg17074704","2"
"1084","cg17086398","6"
"1085","cg17096191","8"
"1086","cg17108141","9"
"1087","cg17110920","1"
"1088","cg17133668","11"
"1089","cg17138037","1"
"1090","cg17149103","9"
"1091","cg17155687","4"
"1092","cg17156349","4"
"1093","cg17156862","5"
"1094","cg17168836","10"
"1095","cg17171539","2"
"1096","cg17226042","5"
"1097","cg17237951","2"
"1098","cg17241310","11"
"1099","cg17270101","10"
"1100","cg17277896","5"
"1101","cg17282688","5"
"1102","cg17285883","2"
"1103","cg17298788","4"
"1104","cg17308840","9"
"1105","cg17322118","5"
"1106","cg17325500","4"
"1107","cg17355809","5"
"1108","cg17403995","2"
"1109","cg17419461","1"
"1110","cg17425810","6"
"1111","cg17428085","2"
"1112","cg17434008","2"
"1113","cg17434154","10"
"1114","cg17460386","2"
"1115","cg17465112","9"
"1116","cg17500055","6"
"1117","cg17520027","9"
"1118","cg17596058","9"
"1119","cg17598937","1"
"1120","cg17611742","9"
"1121","cg17670191","11"
"1122","cg17711527","6"
"1123","cg17717442","11"
"1124","cg17719473","4"
"1125","cg17736840","3"
"1126","cg17740752","5"
"1127","cg17741818","8"
"1128","cg17745097","6"
"1129","cg17747879","1"
"1130","cg17748520","11"
"1131","cg17753347","11"
"1132","cg17758905","1"
"1133","cg17785802","11"
"1134","cg17786659","6"
"1135","cg17791651","6"
"1136","cg17815567","11"
"1137","cg17826518","6"
"1138","cg17830682","9"
"1139","cg17843212","6"
"1140","cg17845065","8"
"1141","cg17845761","10"
"1142","cg17852326","2"
"1143","cg17863681","2"
"1144","cg17866257","1"
"1145","cg17889831","2"
"1146","cg17897187","5"
"1147","cg17904988","2"
"1148","cg17906803","4"
"1149","cg17910478","10"
"1150","cg17974515","3"
"1151","cg17987176","11"
"1152","cg18013789","4"
