"","V1","V2"
"149","cg01803258","10"
"150","cg01808708","3"
"151","cg01809927","5"
"152","cg01815536","3"
"153","cg01833122","5"
"154","cg01833886","1"
"155","cg01844751","3"
"156","cg01909243","5"
"157","cg01910639","1"
"158","cg01950958","2"
"159","cg01952027","10"
"160","cg01962676","6"
"161","cg01973174","10"
"162","cg02006095","10"
"163","cg02036826","10"
"164","cg02055255","5"
"165","cg02064442","2"
"166","cg02077084","10"
"167","cg02085276","11"
"168","cg02088347","10"
"169","cg02099313","6"
"170","cg02117102","1"
"171","cg02124149","1"
"172","cg02127418","3"
"173","cg02155184","1"
"174","cg02171825","10"
"175","cg02216667","5"
"176","cg02222250","2"
"177","cg02264567","4"
"178","cg02289752","9"
"179","cg02290264","3"
"180","cg02291620","5"
"181","cg02294687","1"
"182","cg02391400","3"
"183","cg02455346","3"
"184","cg02482003","5"
"185","cg02565891","3"
"186","cg02568911","4"
"187","cg02576073","2"
"188","cg02576092","6"
"189","cg02627682","1"
"190","cg02639714","11"
"191","cg02656959","9"
"192","cg02729506","2"
"193","cg02737307","10"
"194","cg02750587","6"
"195","cg02773275","10"
"196","cg02774334","10"
"197","cg02779230","6"
"198","cg02809263","6"
"199","cg02831383","10"
"200","cg02853497","3"
"201","cg02862867","10"
"202","cg02890926","6"
"203","cg02893231","6"
"204","cg02920235","10"
"205","cg02931410","5"
"206","cg02943290","5"
"207","cg02972559","5"
"208","cg02973441","12"
"209","cg02976036","10"
"210","cg02988046","6"
"211","cg02994588","6"
"212","cg03011500","2"
"213","cg03017195","11"
"214","cg03058412","1"
"215","cg03108257","5"
"216","cg03108296","1"
"217","cg03109913","3"
"218","cg03112145","1"
"219","cg03116948","10"
"220","cg03122282","10"
"221","cg03145713","6"
"222","cg03208044","10"
"223","cg03209127","2"
"224","cg03217897","2"
"225","cg03225617","5"
"226","cg03229538","5"
"227","cg03231024","6"
"228","cg03255135","4"
"229","cg03257294","2"
"230","cg03258927","5"
"231","cg03265190","4"
"232","cg03287108","10"
"233","cg03317618","2"
"234","cg03327649","4"
"235","cg03344767","2"
"236","cg03391426","5"
"237","cg03391436","10"
"238","cg03401452","10"
"239","cg03435439","3"
"240","cg03440757","2"
"241","cg03442858","6"
"242","cg03467728","5"
"243","cg03543985","1"
"244","cg03583709","3"
"245","cg03586803","4"
"246","cg03586839","2"
"247","cg03603260","10"
"248","cg03611100","5"
"249","cg03646788","5"
"250","cg03648823","6"
"251","cg03649574","1"
"252","cg03699079","4"
"253","cg03718183","5"
"254","cg03748243","5"
"255","cg03750111","2"
"256","cg03769734","10"
"257","cg03837750","6"
"258","cg03872376","1"
"259","cg03883491","1"
"260","cg03887163","6"
"261","cg03899643","1"
"262","cg03937361","1"
"263","cg03944444","3"
"264","cg03945577","6"
"265","cg03953671","4"
"266","cg03960217","12"
"267","cg03961800","6"
"268","cg03961984","2"
"269","cg04048218","4"
"270","cg04049800","11"
"271","cg04065347","1"
"272","cg04071948","10"
"273","cg04075428","6"
"274","cg04077692","10"
"275","cg04080133","10"
"276","cg04080595","4"
"277","cg04085713","5"
"278","cg04100386","1"
"279","cg04103761","4"
"280","cg04117480","10"
"281","cg04124888","5"
"282","cg04162725","5"
"283","cg04165508","5"
"284","cg04207746","5"
"285","cg04211018","1"
"286","cg04220635","6"
"287","cg04250873","3"
"288","cg04259326","11"
"289","cg04267214","4"
"290","cg04281159","10"
"291","cg04297922","5"
"292","cg04304494","6"
"293","cg04305764","4"
"294","cg04307594","1"
"295","cg04336684","4"
"296","cg04349561","9"
"297","cg04361056","2"
"298","cg04362112","1"
"299","cg04393837","10"
"300","cg04396721","3"
"301","cg04401603","3"
"302","cg04414446","10"
"303","cg04458094","4"
"304","cg04461388","6"
"305","cg04483460","3"
"306","cg04487600","10"
"307","cg04489573","10"
"308","cg04490113","3"
"309","cg04503570","10"
"310","cg04509024","5"
"311","cg04511444","5"
"312","cg04539515","5"
"313","cg04550823","2"
"314","cg04566694","5"
"315","cg04573872","1"
"316","cg04574732","5"
"317","cg04576991","2"
"318","cg04610675","6"
"319","cg04643444","1"
"320","cg04655804","2"
"321","cg04667458","2"
"322","cg04676771","2"
"323","cg04683240","11"
"324","cg04719420","4"
"325","cg04743063","2"
"326","cg04763192","2"
"327","cg04763554","2"
"328","cg04786201","1"
"329","cg04795350","4"
"330","cg04833514","10"
"331","cg04844693","12"
"332","cg04853151","4"
"333","cg04857472","10"
"334","cg04864149","4"
"335","cg04886407","4"
"336","cg04891165","12"
"337","cg04894671","6"
"338","cg04902968","1"
"339","cg04914283","10"
"340","cg04922501","5"
"341","cg04923366","10"
"342","cg05034446","5"
"343","cg05046721","10"
"344","cg05062148","2"
"345","cg05063806","2"
"346","cg05068146","4"
"347","cg05082095","6"
"348","cg05087982","12"
"349","cg05122644","2"
"350","cg05139111","6"
"351","cg05152465","3"
"352","cg05161980","5"
"353","cg05221875","4"
"354","cg05226019","11"
"355","cg05264232","5"
"356","cg05264411","2"
"357","cg05265526","3"
"358","cg05266437","1"
"359","cg05281894","11"
"360","cg05347380","3"
"361","cg05349089","5"
"362","cg05362521","10"
"363","cg05366923","12"
"364","cg05385331","12"
"365","cg05395648","6"
"366","cg05400869","12"
"367","cg05598064","4"
"368","cg05617886","1"
"369","cg05622647","4"
"370","cg05628400","5"
"371","cg05641535","5"
"372","cg05657251","5"
"373","cg05688084","11"
"374","cg05702207","10"
"375","cg05704196","6"
"376","cg05705605","1"
"377","cg05709478","10"
"378","cg05711688","5"
"379","cg05712010","3"
"380","cg05712125","5"
"381","cg05718485","10"
"382","cg05753629","5"
"383","cg05768141","2"
"384","cg05780177","4"
"385","cg05787043","11"
"386","cg05793409","2"
"387","cg05800639","1"
"388","cg05808709","5"
"389","cg05812950","6"
"390","cg05831823","6"
"391","cg05846057","3"
"392","cg05869122","2"
"393","cg05876094","4"
"394","cg05886006","6"
"395","cg05886125","3"
"396","cg05886813","6"
"397","cg05892930","2"
"398","cg05919685","10"
"399","cg05925577","12"
"400","cg05930162","4"
"401","cg05936895","4"
"402","cg05939105","5"
"403","cg05940463","6"
"404","cg05951776","1"
"405","cg06080026","5"
"406","cg06086598","9"
"407","cg06089988","4"
"408","cg06100368","11"
"409","cg06100560","10"
"410","cg06120404","6"
"411","cg06124579","5"
"412","cg06147379","2"
"413","cg06151567","2"
"414","cg06178308","3"
"415","cg06179645","4"
"416","cg06198390","1"
"417","cg06212607","11"
"418","cg06325209","10"
"419","cg06352855","3"
"420","cg06367736","3"
"421","cg06371555","5"
"422","cg06381964","2"
"423","cg06438114","1"
"424","cg06446824","1"
"425","cg06513974","5"
"426","cg06518708","10"
"427","cg06527166","5"
"428","cg06529818","5"
"429","cg06538293","3"
"430","cg06593568","13"
"431","cg06612452","6"
"432","cg06613253","3"
"433","cg06623268","2"
"434","cg06640374","5"
"435","cg06676847","4"
"436","cg06707718","2"
"437","cg06723829","10"
"438","cg06745704","11"
"439","cg06745965","5"
"440","cg06749480","5"
"441","cg06763568","1"
"442","cg06764239","2"
"443","cg06772874","2"
"444","cg06823263","11"
"445","cg06840154","1"
"446","cg06853505","11"
"447","cg06868958","3"
"448","cg06879448","3"
"449","cg06915270","3"
"450","cg06929152","3"
"451","cg06939061","13"
"452","cg06942111","5"
"453","cg06948763","10"
"454","cg06949081","2"
"455","cg06961354","10"
"456","cg06974388","5"
"457","cg06989739","5"
"458","cg07012962","10"
"459","cg07017477","6"
"460","cg07046852","11"
"461","cg07049680","6"
"462","cg07066868","6"
"463","cg07087557","4"
"464","cg07093915","6"
"465","cg07109332","1"
"466","cg07111595","1"
"467","cg07158961","5"
"468","cg07159802","5"
"469","cg07170222","4"
"470","cg07198881","4"
"471","cg07205657","3"
"472","cg07220157","5"
"473","cg07220862","1"
"474","cg07222721","3"
"475","cg07224169","10"
"476","cg07228905","1"
"477","cg07245558","1"
"478","cg07248951","4"
"479","cg07251197","4"
"480","cg07256006","4"
"481","cg07283108","11"
"482","cg07312312","5"
"483","cg07333862","6"
"484","cg07347137","2"
"485","cg07348418","5"
"486","cg07363657","3"
"487","cg07365071","10"
"488","cg07376086","2"
"489","cg07383130","6"
"490","cg07399977","2"
"491","cg07450641","10"
"492","cg07507129","5"
"493","cg07561554","4"
"494","cg07572028","3"
"495","cg07578215","5"
"496","cg07581849","12"
"497","cg07591885","10"
"498","cg07725889","3"
"499","cg07726215","3"
"500","cg07800079","10"
"501","cg07802362","5"
"502","cg07821739","5"
"503","cg07896009","5"
"504","cg07898057","11"
"505","cg07913294","2"
"506","cg07914457","12"
"507","cg07919901","11"
"508","cg07956000","1"
"509","cg07961456","5"
"510","cg07971584","5"
"511","cg07971745","10"
"512","cg07971831","5"
"513","cg07996785","4"
"514","cg08062812","6"
"515","cg08113628","3"
"516","cg08113916","5"
"517","cg08123652","2"
"518","cg08137608","2"
"519","cg08140609","5"
"520","cg08142775","11"
"521","cg08151281","4"
"522","cg08159148","2"
"523","cg08165969","3"
"524","cg08167039","2"
"525","cg08237695","1"
"526","cg08240383","5"
"527","cg08247866","10"
"528","cg08261617","5"
"529","cg08274504","11"
"530","cg08279665","1"
"531","cg08353146","11"
"532","cg08366126","4"
"533","cg08366132","2"
"534","cg08418138","3"
"535","cg08418375","5"
"536","cg08426733","9"
"537","cg08459627","2"
"538","cg08468283","10"
"539","cg08530610","1"
"540","cg08538976","6"
"541","cg08579819","2"
"542","cg08596642","6"
"543","cg08609517","10"
"544","cg08623888","11"
"545","cg08624588","2"
"546","cg08630962","6"
"547","cg08641973","10"
"548","cg08653021","5"
"549","cg08656082","3"
"550","cg08661164","5"
"551","cg08670691","10"
"552","cg08705483","10"
"553","cg08706492","4"
"554","cg08711320","10"
"555","cg08861617","3"
"556","cg08876039","10"
"557","cg08881019","6"
"558","cg08883066","2"
"559","cg08885927","5"
"560","cg08913261","5"
"561","cg08921300","3"
"562","cg08922317","5"
"563","cg08936682","11"
"564","cg08937612","3"
"565","cg09018444","6"
"566","cg09023604","5"
"567","cg09024228","12"
"568","cg09024430","11"
"569","cg09028711","5"
"570","cg09084829","4"
"571","cg09113505","10"
"572","cg09119863","1"
"573","cg09130963","4"
"574","cg09135206","6"
"575","cg09138028","10"
"576","cg09139790","6"
"577","cg09150239","6"
"578","cg09162146","6"
"579","cg09165170","10"
"580","cg09173681","11"
"581","cg09184979","3"
"582","cg09184981","3"
"583","cg09222982","1"
"584","cg09248896","3"
"585","cg09276486","10"
"586","cg09279615","2"
"587","cg09279616","10"
"588","cg09322534","1"
"589","cg09323350","5"
"590","cg09327610","3"
"591","cg09328024","2"
"592","cg09354589","10"
"593","cg09365624","6"
"594","cg09381484","4"
"595","cg09478857","4"
"596","cg09501333","3"
"597","cg09502111","5"
"598","cg09503311","10"
"599","cg09509553","3"
"600","cg09516210","9"
"601","cg09550810","11"
"602","cg09558069","10"
"603","cg09579061","10"
"604","cg09580974","10"
"605","cg09586034","3"
"606","cg09662616","3"
"607","cg09664215","10"
"608","cg09735905","6"
"609","cg09753126","3"
"610","cg09766379","3"
"611","cg09768093","11"
"612","cg09795137","1"
"613","cg09817503","10"
"614","cg09824402","1"
"615","cg09837361","6"
"616","cg09844687","5"
"617","cg09844983","4"
"618","cg09851245","1"
"619","cg09867115","5"
"620","cg09900152","3"
"621","cg09901201","3"
"622","cg09936248","5"
"623","cg09938406","2"
"624","cg09938881","3"
"625","cg09993849","6"
"626","cg10011855","9"
"627","cg10012079","2"
"628","cg10018522","3"
"629","cg10061532","5"
"630","cg10096055","2"
"631","cg10109747","3"
"632","cg10115203","3"
"633","cg10117719","12"
"634","cg10127483","6"
"635","cg10139846","2"
"636","cg10145941","5"
"637","cg10158674","2"
"638","cg10201328","3"
"639","cg10203842","10"
"640","cg10246448","12"
"641","cg10321723","5"
"642","cg10333471","11"
"643","cg10425291","1"
"644","cg10429262","6"
"645","cg10437571","11"
"646","cg10438671","5"
"647","cg10484617","3"
"648","cg10493436","3"
"649","cg10499166","6"
"650","cg10508557","5"
"651","cg10513359","5"
"652","cg10518144","5"
"653","cg10519271","4"
"654","cg10519903","1"
"655","cg10521650","8"
"656","cg10531003","5"
"657","cg10581263","2"
"658","cg10581876","10"
"659","cg10588679","6"
"660","cg10594506","10"
"661","cg10626107","1"
"662","cg10629350","5"
"663","cg10634712","10"
"664","cg10690390","10"
"665","cg10709432","3"
"666","cg10716760","5"
"667","cg10817250","10"
"668","cg10883612","10"
"669","cg10893483","10"
"670","cg10896862","2"
"671","cg10935550","2"
"672","cg10948456","1"
"673","cg10949378","1"
"674","cg10949430","12"
"675","cg10965749","1"
"676","cg10983720","2"
"677","cg10989441","6"
"678","cg10994126","1"
"679","cg11070531","3"
"680","cg11104347","4"
"681","cg11131599","10"
"682","cg11137321","10"
"683","cg11140044","5"
"684","cg11141696","10"
"685","cg11143876","12"
"686","cg11145461","5"
"687","cg11146023","10"
"688","cg11150074","5"
"689","cg11150353","1"
"690","cg11155625","6"
"691","cg11175032","10"
"692","cg11175836","12"
"693","cg11194108","3"
"694","cg11210092","2"
"695","cg11214942","10"
"696","cg11251293","5"
"697","cg11256132","10"
"698","cg11257300","10"
"699","cg11263705","6"
"700","cg11286035","4"
"701","cg11343337","10"
"702","cg11345352","1"
"703","cg11377464","5"
"704","cg11380580","10"
"705","cg11455386","2"
"706","cg11461030","2"
"707","cg11490941","2"
"708","cg11503744","6"
"709","cg11504355","1"
"710","cg11516038","10"
"711","cg11524300","3"
"712","cg11524422","1"
"713","cg11526665","5"
"714","cg11531778","1"
"715","cg11532795","6"
"716","cg11576217","6"
"717","cg11582369","5"
"718","cg11582993","6"
"719","cg11602935","6"
"720","cg11659361","5"
"721","cg11669877","4"
"722","cg11670969","10"
"723","cg11683966","3"
"724","cg11687966","3"
"725","cg11688651","6"
"726","cg11694362","3"
"727","cg11732301","6"
"728","cg11741753","10"
"729","cg11754402","2"
"730","cg11795921","3"
"731","cg11797209","6"
"732","cg11803184","10"
"733","cg11824945","1"
"734","cg11960592","11"
"735","cg11962587","2"
"736","cg11967862","5"
"737","cg12040203","3"
"738","cg12044785","6"
"739","cg12048375","1"
"740","cg12052789","5"
"741","cg12054080","4"
"742","cg12065756","6"
"743","cg12066840","6"
"744","cg12079362","6"
"745","cg12082516","10"
"746","cg12083852","10"
"747","cg12090388","4"
"748","cg12093060","10"
"749","cg12129480","3"
"750","cg12211100","10"
"751","cg12213388","5"
"752","cg12231584","5"
"753","cg12276513","11"
"754","cg12285627","12"
"755","cg12361356","2"
"756","cg12391087","2"
"757","cg12402495","11"
"758","cg12406132","6"
"759","cg12410939","3"
"760","cg12411808","3"
"761","cg12420209","5"
"762","cg12427039","5"
"763","cg12427688","11"
"764","cg12428622","3"
"765","cg12444298","3"
"766","cg12446447","8"
"767","cg12465353","11"
"768","cg12477012","2"
"769","cg12481786","4"
"770","cg12546745","12"
"771","cg12547516","10"
"772","cg12580943","5"
"773","cg12609526","5"
"774","cg12620005","1"
"775","cg12634957","10"
"776","cg12643633","5"
"777","cg12646642","4"
"778","cg12649615","6"
"779","cg12653922","2"
"780","cg12657664","6"
"781","cg12659291","3"
"782","cg12661316","2"
"783","cg12663103","5"
"784","cg12712846","6"
"785","cg12738609","5"
"786","cg12739647","11"
"787","cg12761518","3"
"788","cg12773604","6"
"789","cg12804063","5"
"790","cg12820395","2"
"791","cg12840261","2"
"792","cg12907702","6"
"793","cg13054070","3"
"794","cg13055709","3"
"795","cg13056222","1"
"796","cg13057857","6"
"797","cg13060867","5"
"798","cg13079840","12"
"799","cg13081644","11"
"800","cg13087070","5"
"801","cg13177053","10"
"802","cg13198235","2"
"803","cg13207702","10"
"804","cg13231131","5"
"805","cg13243674","5"
"806","cg13245472","6"
"807","cg13322175","10"
"808","cg13365620","3"
"809","cg13368134","5"
"810","cg13390004","2"
"811","cg13391664","10"
"812","cg13396354","3"
"813","cg13429555","5"
"814","cg13441112","1"
"815","cg13446351","12"
"816","cg13463719","12"
"817","cg13470367","10"
"818","cg13472406","10"
"819","cg13479756","10"
"820","cg13480549","2"
"821","cg13482356","4"
"822","cg13490966","2"
"823","cg13495918","8"
"824","cg13580226","5"
"825","cg13613280","2"
"826","cg13652991","1"
"827","cg13666729","6"
"828","cg13680954","11"
"829","cg13685151","3"
"830","cg13705774","10"
"831","cg13730534","6"
"832","cg13779065","2"
"833","cg13781805","1"
"834","cg13794529","4"
"835","cg13847858","5"
"836","cg13864586","6"
"837","cg13864749","1"
"838","cg13894747","1"
"839","cg13916421","10"
"840","cg13941555","12"
"841","cg13944093","11"
"842","cg13947830","9"
"843","cg13958426","2"
"844","cg13985436","10"
"845","cg14024356","6"
"846","cg14028447","5"
"847","cg14039138","10"
"848","cg14041778","2"
"849","cg14043702","1"
"850","cg14072219","10"
"851","cg14073746","11"
"852","cg14083525","10"
"853","cg14093144","5"
"854","cg14106085","2"
"855","cg14152656","5"
"856","cg14162906","10"
"857","cg14219449","1"
"858","cg14255103","5"
"859","cg14422093","1"
"860","cg14474880","2"
"861","cg14514991","3"
"862","cg14519120","2"
"863","cg14519946","5"
"864","cg14520600","6"
"865","cg14520957","3"
"866","cg14528142","4"
"867","cg14610217","10"
"868","cg14613960","2"
"869","cg14614792","11"
"870","cg14654495","3"
"871","cg14661056","9"
"872","cg14662181","5"
"873","cg14665203","1"
"874","cg14759249","6"
"875","cg14783068","3"
"876","cg14795708","4"
"877","cg14827149","1"
"878","cg14830466","6"
"879","cg14912001","6"
"880","cg14912566","3"
"881","cg14913688","10"
"882","cg14938410","4"
"883","cg14945297","10"
"884","cg14961476","5"
"885","cg15006843","4"
"886","cg15027165","10"
"887","cg15028232","10"
"888","cg15028479","1"
"889","cg15035360","5"
"890","cg15072646","5"
"891","cg15076217","10"
"892","cg15076811","10"
"893","cg15082292","3"
"894","cg15090002","5"
"895","cg15090198","3"
"896","cg15113123","3"
"897","cg15115055","3"
"898","cg15115072","10"
"899","cg15125012","10"
"900","cg15134919","10"
"901","cg15153800","10"
"902","cg15157974","10"
"903","cg15355395","11"
"904","cg15359142","3"
"905","cg15391271","2"
"906","cg15392618","3"
"907","cg15416681","11"
"908","cg15449560","12"
"909","cg15450098","5"
"910","cg15454534","10"
"911","cg15459342","4"
"912","cg15465878","5"
"913","cg15465990","10"
"914","cg15469272","4"
"915","cg15471868","5"
"916","cg15484597","3"
"917","cg15502420","4"
"918","cg15503799","4"
"919","cg15511928","10"
"920","cg15513163","2"
"921","cg15538837","4"
"922","cg15548046","6"
"923","cg15552895","10"
"924","cg15568998","5"
"925","cg15571556","5"
"926","cg15588905","10"
"927","cg15592816","5"
"928","cg15595212","5"
"929","cg15673188","1"
"930","cg15683488","11"
"931","cg15705203","1"
"932","cg15711976","1"
"933","cg15726055","5"
"934","cg15726314","11"
"935","cg15728744","3"
"936","cg15730248","5"
"937","cg15756091","10"
"938","cg15821401","3"
"939","cg15894315","5"
"940","cg15894563","11"
"941","cg15896593","1"
"942","cg15927465","3"
"943","cg15949380","1"
"944","cg15962538","5"
"945","cg15987431","5"
"946","cg15998505","1"
"947","cg16001723","3"
"948","cg16010809","3"
"949","cg16013670","5"
"950","cg16019273","10"
"951","cg16022081","1"
"952","cg16028934","11"
"953","cg16032570","11"
"954","cg16038181","5"
"955","cg16044919","10"
"956","cg16052388","5"
"957","cg16056272","5"
"958","cg16118549","2"
"959","cg16120828","4"
"960","cg16135310","3"
"961","cg16166061","10"
"962","cg16170935","4"
"963","cg16176834","5"
"964","cg16227703","2"
"965","cg16248916","3"
"966","cg16309926","10"
"967","cg16321568","2"
"968","cg16328770","5"
"969","cg16363874","3"
"970","cg16365352","5"
"971","cg16366373","3"
"972","cg16373998","10"
"973","cg16380285","10"
"974","cg16382778","11"
"975","cg16389407","10"
"976","cg16393905","10"
"977","cg16408593","5"
"978","cg16429208","5"
"979","cg16464704","4"
"980","cg16501235","10"
"981","cg16510654","1"
"982","cg16512854","10"
"983","cg16515523","2"
"984","cg16520800","2"
"985","cg16548605","5"
"986","cg16557111","1"
"987","cg16557944","2"
"988","cg16558307","10"
"989","cg16559025","5"
"990","cg16561256","5"
"991","cg16563569","10"
"992","cg16582732","5"
"993","cg16584392","1"
"994","cg16590777","3"
"995","cg16644510","2"
"996","cg16653784","10"
"997","cg16661858","3"
"998","cg16685586","10"
"999","cg16725865","2"
"1000","cg16796590","11"
"1001","cg16813854","12"
"1002","cg16822407","6"
"1003","cg16897005","10"
"1004","cg16898219","5"
"1005","cg16907488","3"
"1006","cg16926445","1"
"1007","cg16965374","10"
"1008","cg17022577","10"
"1009","cg17032372","5"
"1010","cg17093138","3"
"1011","cg17098093","1"
"1012","cg17099442","5"
"1013","cg17135580","5"
"1014","cg17136696","5"
"1015","cg17144305","10"
"1016","cg17157064","11"
"1017","cg17175419","10"
"1018","cg17182156","5"
"1019","cg17216385","10"
"1020","cg17217691","10"
"1021","cg17222196","6"
"1022","cg17240157","1"
"1023","cg17327184","2"
"1024","cg17398283","5"
"1025","cg17418643","3"
"1026","cg17425580","1"
"1027","cg17436298","3"
"1028","cg17448137","6"
"1029","cg17448813","3"
"1030","cg17453374","12"
"1031","cg17488625","5"
"1032","cg17501906","5"
"1033","cg17506563","10"
"1034","cg17513697","5"
"1035","cg17515737","4"
"1036","cg17593366","2"
"1037","cg17602777","10"
"1038","cg17718182","5"
"1039","cg17736259","5"
"1040","cg17740093","12"
"1041","cg17746130","12"
"1042","cg17754515","10"
"1043","cg17799601","10"
"1044","cg17811913","5"
"1045","cg17815669","3"
"1046","cg17827020","6"
"1047","cg17827632","4"
"1048","cg17844599","10"
"1049","cg17848546","1"
"1050","cg17868079","10"
"1051","cg17879133","5"
"1052","cg17886303","1"
"1053","cg17888090","5"
"1054","cg17908657","5"
"1055","cg17933936","1"
"1056","cg17956775","10"
"1057","cg17969298","6"
"1058","cg17992509","4"
"1059","cg18014844","4"
"1060","cg18036569","11"
"1061","cg18052443","2"
"1062","cg18073970","6"
"1063","cg18119609","2"
"1064","cg18161654","2"
"1065","cg18167955","11"
"1066","cg18177731","12"
"1067","cg18180569","6"
"1068","cg18181196","2"
"1069","cg18191867","8"
"1070","cg18195765","10"
"1071","cg18220151","6"
"1072","cg18224761","3"
"1073","cg18227189","5"
"1074","cg18237277","4"
"1075","cg18238858","6"
"1076","cg18240311","10"
"1077","cg18248911","6"
"1078","cg18271964","1"
"1079","cg18318409","5"
"1080","cg18325289","11"
"1081","cg18325385","1"
"1082","cg18348690","1"
"1083","cg18350796","6"
"1084","cg18383680","3"
"1085","cg18438894","1"
"1086","cg18624777","5"
"1087","cg18644191","4"
"1088","cg18647268","10"
"1089","cg18647881","13"
"1090","cg18687706","2"
"1091","cg18764107","2"
"1092","cg18789758","3"
"1093","cg18794426","3"
"1094","cg18854424","10"
"1095","cg18856004","1"
"1096","cg18856261","1"
"1097","cg18862562","10"
"1098","cg18877309","3"
"1099","cg18885406","6"
"1100","cg18895859","12"
"1101","cg18936550","10"
"1102","cg18937321","6"
"1103","cg18938933","9"
"1104","cg18947521","4"
"1105","cg18947720","8"
"1106","cg18983672","5"
"1107","cg19044674","4"
"1108","cg19081390","1"
"1109","cg19082888","10"
"1110","cg19090549","5"
"1111","cg19120746","4"
"1112","cg19157736","10"
"1113","cg19164131","1"
"1114","cg19165942","10"
"1115","cg19226370","12"
"1116","cg19234484","1"
"1117","cg19246266","11"
"1118","cg19250891","1"
"1119","cg19259146","4"
"1120","cg19263228","5"
"1121","cg19263548","5"
"1122","cg19273668","10"
"1123","cg19304346","9"
"1124","cg19307406","1"
"1125","cg19308436","5"
"1126","cg19309549","6"
"1127","cg19314866","10"
"1128","cg19316148","2"
"1129","cg19323338","6"
"1130","cg19375336","5"
"1131","cg19403456","10"
"1132","cg19406762","11"
"1133","cg19412821","3"
"1134","cg19414569","4"
"1135","cg19422340","4"
"1136","cg19498239","1"
"1137","cg19545348","6"
"1138","cg19588863","5"
"1139","cg19600528","10"
"1140","cg19621628","3"
"1141","cg19634693","5"
"1142","cg19657082","2"
"1143","cg19685066","1"
"1144","cg19708065","5"
"1145","cg19709095","5"
"1146","cg19734301","1"
"1147","cg19736671","2"
"1148","cg19739126","10"
"1149","cg19745766","6"
"1150","cg19767650","11"
"1151","cg19768036","1"
"1152","cg19769613","5"
