"","V1","V2"
"136","cg01966612","12"
"137","cg01975957","10"
"138","cg02033788","13"
"139","cg02052721","4"
"140","cg02064740","9"
"141","cg02065192","8"
"142","cg02068356","5"
"143","cg02072796","8"
"144","cg02073318","11"
"145","cg02076020","10"
"146","cg02101812","13"
"147","cg02106043","9"
"148","cg02107304","13"
"149","cg02118652","13"
"150","cg02155957","5"
"151","cg02157002","6"
"152","cg02182827","5"
"153","cg02214783","4"
"154","cg02221424","11"
"155","cg02293852","5"
"156","cg02303807","5"
"157","cg02326301","5"
"158","cg02329140","6"
"159","cg02394186","12"
"160","cg02395363","11"
"161","cg02415020","8"
"162","cg02431098","13"
"163","cg02455792","8"
"164","cg02458483","5"
"165","cg02492799","6"
"166","cg02514914","8"
"167","cg02556381","10"
"168","cg02568619","10"
"169","cg02576892","6"
"170","cg02580006","10"
"171","cg02584939","8"
"172","cg02622251","4"
"173","cg02625725","1"
"174","cg02628795","12"
"175","cg02632236","6"
"176","cg02634027","11"
"177","cg02661431","10"
"178","cg02665570","12"
"179","cg02706649","11"
"180","cg02709178","6"
"181","cg02735652","11"
"182","cg02736228","10"
"183","cg02756545","11"
"184","cg02765564","4"
"185","cg02804999","4"
"186","cg02834871","4"
"187","cg02897989","13"
"188","cg02903907","11"
"189","cg02910494","6"
"190","cg02922280","10"
"191","cg02923485","10"
"192","cg02926368","13"
"193","cg02934736","1"
"194","cg02951552","13"
"195","cg02955229","6"
"196","cg02964213","13"
"197","cg03001176","5"
"198","cg03005781","3"
"199","cg03036514","13"
"200","cg03040821","8"
"201","cg03041700","11"
"202","cg03043824","10"
"203","cg03108496","11"
"204","cg03112782","7"
"205","cg03120789","11"
"206","cg03143457","9"
"207","cg03163343","1"
"208","cg03199058","11"
"209","cg03211636","6"
"210","cg03218909","7"
"211","cg03306027","10"
"212","cg03307360","13"
"213","cg03371205","11"
"214","cg03374976","5"
"215","cg03383695","9"
"216","cg03389982","8"
"217","cg03398843","4"
"218","cg03401738","11"
"219","cg03406993","6"
"220","cg03442642","11"
"221","cg03448635","8"
"222","cg03459646","13"
"223","cg03469472","11"
"224","cg03472655","7"
"225","cg03515933","8"
"226","cg03525644","6"
"227","cg03538708","9"
"228","cg03545246","11"
"229","cg03580279","10"
"230","cg03587511","11"
"231","cg03612060","13"
"232","cg03660500","12"
"233","cg03674744","6"
"234","cg03768622","13"
"235","cg03810376","8"
"236","cg03814022","11"
"237","cg03847642","9"
"238","cg03856044","8"
"239","cg03889876","11"
"240","cg03892566","4"
"241","cg03896752","10"
"242","cg03909081","9"
"243","cg03935455","10"
"244","cg03937290","11"
"245","cg03946955","11"
"246","cg03954794","10"
"247","cg03955296","11"
"248","cg03956833","11"
"249","cg03982193","8"
"250","cg03989480","11"
"251","cg03989610","11"
"252","cg04005555","9"
"253","cg04023996","11"
"254","cg04027805","13"
"255","cg04074923","13"
"256","cg04086394","4"
"257","cg04087608","5"
"258","cg04098194","11"
"259","cg04109349","11"
"260","cg04122790","11"
"261","cg04128065","10"
"262","cg04133572","7"
"263","cg04168050","13"
"264","cg04198912","8"
"265","cg04228428","10"
"266","cg04231590","10"
"267","cg04236205","4"
"268","cg04236512","10"
"269","cg04240109","7"
"270","cg04240373","11"
"271","cg04241844","8"
"272","cg04244851","6"
"273","cg04256470","10"
"274","cg04272123","6"
"275","cg04275506","10"
"276","cg04275806","11"
"277","cg04292187","11"
"278","cg04313758","9"
"279","cg04315086","9"
"280","cg04338022","11"
"281","cg04359978","8"
"282","cg04368242","5"
"283","cg04407233","10"
"284","cg04408858","10"
"285","cg04415297","5"
"286","cg04437922","4"
"287","cg04438688","4"
"288","cg04439600","8"
"289","cg04490934","8"
"290","cg04506601","11"
"291","cg04508371","9"
"292","cg04556393","10"
"293","cg04559824","5"
"294","cg04573706","10"
"295","cg04576048","10"
"296","cg04580226","9"
"297","cg04597831","13"
"298","cg04602081","4"
"299","cg04607844","13"
"300","cg04609307","11"
"301","cg04621353","8"
"302","cg04672450","11"
"303","cg04677938","13"
"304","cg04697119","11"
"305","cg04705952","5"
"306","cg04746587","12"
"307","cg04801974","7"
"308","cg04835615","11"
"309","cg04855369","4"
"310","cg04856896","10"
"311","cg04870918","10"
"312","cg04876693","10"
"313","cg04885825","8"
"314","cg04905877","8"
"315","cg04914814","4"
"316","cg04960271","11"
"317","cg04975227","10"
"318","cg05001948","10"
"319","cg05018441","7"
"320","cg05037270","10"
"321","cg05048523","10"
"322","cg05053688","13"
"323","cg05095110","13"
"324","cg05101920","7"
"325","cg05104351","1"
"326","cg05127077","8"
"327","cg05136737","6"
"328","cg05151228","7"
"329","cg05154856","5"
"330","cg05221264","8"
"331","cg05228802","11"
"332","cg05230389","6"
"333","cg05267756","10"
"334","cg05304761","11"
"335","cg05307141","8"
"336","cg05336561","13"
"337","cg05339856","6"
"338","cg05386594","13"
"339","cg05389935","8"
"340","cg05396156","6"
"341","cg05402131","13"
"342","cg05442599","8"
"343","cg05447486","13"
"344","cg05451838","13"
"345","cg05573412","5"
"346","cg05605921","11"
"347","cg05653329","8"
"348","cg05661968","6"
"349","cg05663453","9"
"350","cg05697587","13"
"351","cg05706437","4"
"352","cg05706649","5"
"353","cg05725148","5"
"354","cg05749969","11"
"355","cg05757654","13"
"356","cg05772532","1"
"357","cg05777583","8"
"358","cg05781512","9"
"359","cg05787839","5"
"360","cg05797178","4"
"361","cg05797615","10"
"362","cg05801374","4"
"363","cg05813084","13"
"364","cg05819296","8"
"365","cg05827631","11"
"366","cg05888583","9"
"367","cg05922384","9"
"368","cg05936875","11"
"369","cg05941778","10"
"370","cg05944260","8"
"371","cg05946081","12"
"372","cg05947649","4"
"373","cg05948763","4"
"374","cg05959346","9"
"375","cg05962033","9"
"376","cg05968052","11"
"377","cg05968369","9"
"378","cg06081361","10"
"379","cg06085726","9"
"380","cg06086611","4"
"381","cg06089684","7"
"382","cg06100762","10"
"383","cg06122479","6"
"384","cg06124285","4"
"385","cg06154531","8"
"386","cg06155710","8"
"387","cg06174563","8"
"388","cg06180099","11"
"389","cg06189265","13"
"390","cg06191165","9"
"391","cg06197731","10"
"392","cg06208989","13"
"393","cg06209197","8"
"394","cg06211375","6"
"395","cg06277277","4"
"396","cg06318676","8"
"397","cg06348826","5"
"398","cg06354695","6"
"399","cg06369407","10"
"400","cg06441116","9"
"401","cg06509993","11"
"402","cg06513818","9"
"403","cg06517798","10"
"404","cg06521970","6"
"405","cg06527153","13"
"406","cg06536115","9"
"407","cg06547732","11"
"408","cg06611075","13"
"409","cg06628693","12"
"410","cg06632603","6"
"411","cg06632762","13"
"412","cg06633426","6"
"413","cg06634732","4"
"414","cg06658816","11"
"415","cg06673651","11"
"416","cg06676233","7"
"417","cg06721486","6"
"418","cg06738239","5"
"419","cg06744003","9"
"420","cg06751920","10"
"421","cg06760830","11"
"422","cg06768399","4"
"423","cg06779961","1"
"424","cg06786804","4"
"425","cg06798878","8"
"426","cg06800565","12"
"427","cg06804334","9"
"428","cg06804778","7"
"429","cg06813597","4"
"430","cg06823022","9"
"431","cg06824294","5"
"432","cg06835744","13"
"433","cg06837242","11"
"434","cg06840246","8"
"435","cg06843240","11"
"436","cg06849459","4"
"437","cg06851240","8"
"438","cg06869505","6"
"439","cg06872705","13"
"440","cg06882877","8"
"441","cg06894381","11"
"442","cg06919709","13"
"443","cg06922130","11"
"444","cg06937495","13"
"445","cg06942064","11"
"446","cg06947191","6"
"447","cg06951398","9"
"448","cg06956444","4"
"449","cg06975633","5"
"450","cg06979924","10"
"451","cg06983715","13"
"452","cg06985779","1"
"453","cg06988422","9"
"454","cg06994832","9"
"455","cg07035489","6"
"456","cg07046186","9"
"457","cg07090025","13"
"458","cg07117219","13"
"459","cg07134486","8"
"460","cg07146103","5"
"461","cg07148024","9"
"462","cg07163168","6"
"463","cg07170752","8"
"464","cg07184125","6"
"465","cg07185425","6"
"466","cg07186730","8"
"467","cg07187233","10"
"468","cg07195057","8"
"469","cg07313373","13"
"470","cg07317602","8"
"471","cg07337598","5"
"472","cg07359379","6"
"473","cg07383769","9"
"474","cg07395004","11"
"475","cg07399355","11"
"476","cg07407159","4"
"477","cg07419921","10"
"478","cg07479303","9"
"479","cg07558455","13"
"480","cg07559336","6"
"481","cg07564869","1"
"482","cg07591362","6"
"483","cg07592358","4"
"484","cg07593521","9"
"485","cg07597714","8"
"486","cg07604512","8"
"487","cg07704242","1"
"488","cg07721365","13"
"489","cg07736389","7"
"490","cg07791418","10"
"491","cg07800959","4"
"492","cg07813851","6"
"493","cg07813855","10"
"494","cg07819756","9"
"495","cg07837534","12"
"496","cg07842409","13"
"497","cg07874520","6"
"498","cg07913096","13"
"499","cg07922933","5"
"500","cg07946977","11"
"501","cg07947930","6"
"502","cg07961632","13"
"503","cg07983659","9"
"504","cg08008562","13"
"505","cg08009265","4"
"506","cg08029920","5"
"507","cg08030282","1"
"508","cg08034750","10"
"509","cg08038776","13"
"510","cg08055612","8"
"511","cg08105529","2"
"512","cg08106205","10"
"513","cg08128228","11"
"514","cg08142344","13"
"515","cg08161491","4"
"516","cg08162224","10"
"517","cg08164720","6"
"518","cg08259168","10"
"519","cg08259526","1"
"520","cg08267805","8"
"521","cg08312035","4"
"522","cg08458637","5"
"523","cg08458711","8"
"524","cg08461899","9"
"525","cg08463932","1"
"526","cg08484944","13"
"527","cg08528000","9"
"528","cg08534465","2"
"529","cg08535938","5"
"530","cg08538778","11"
"531","cg08541612","13"
"532","cg08542090","11"
"533","cg08545574","11"
"534","cg08587480","13"
"535","cg08597802","4"
"536","cg08621574","8"
"537","cg08638395","13"
"538","cg08650647","10"
"539","cg08659667","13"
"540","cg08673615","13"
"541","cg08702689","6"
"542","cg08703808","10"
"543","cg08708629","1"
"544","cg08728856","13"
"545","cg08732466","8"
"546","cg08778586","12"
"547","cg08846079","4"
"548","cg08861844","8"
"549","cg08865559","4"
"550","cg08866753","13"
"551","cg08867908","9"
"552","cg08883487","8"
"553","cg08893598","6"
"554","cg08912841","5"
"555","cg08925917","9"
"556","cg08943180","8"
"557","cg08945920","10"
"558","cg09010748","9"
"559","cg09011316","5"
"560","cg09016639","12"
"561","cg09019477","13"
"562","cg09023743","8"
"563","cg09033227","4"
"564","cg09060914","6"
"565","cg09067976","13"
"566","cg09069229","6"
"567","cg09070415","8"
"568","cg09076431","7"
"569","cg09077530","4"
"570","cg09078100","10"
"571","cg09109122","12"
"572","cg09121478","8"
"573","cg09130205","8"
"574","cg09157008","9"
"575","cg09165033","9"
"576","cg09171093","6"
"577","cg09180171","13"
"578","cg09243900","10"
"579","cg09254855","10"
"580","cg09255142","10"
"581","cg09259409","10"
"582","cg09260773","11"
"583","cg09261992","10"
"584","cg09264377","10"
"585","cg09266113","10"
"586","cg09267046","10"
"587","cg09306340","7"
"588","cg09318521","13"
"589","cg09327628","13"
"590","cg09327836","3"
"591","cg09332506","6"
"592","cg09349094","11"
"593","cg09366861","13"
"594","cg09469984","6"
"595","cg09514918","10"
"596","cg09542291","6"
"597","cg09575442","6"
"598","cg09635067","13"
"599","cg09672765","6"
"600","cg09793809","4"
"601","cg09795973","6"
"602","cg09811123","11"
"603","cg09811861","13"
"604","cg09826923","5"
"605","cg09826973","5"
"606","cg09827048","10"
"607","cg09847789","13"
"608","cg09853570","6"
"609","cg09864992","8"
"610","cg09869595","4"
"611","cg09871837","8"
"612","cg09892984","6"
"613","cg09898793","8"
"614","cg09958801","13"
"615","cg09970593","10"
"616","cg09971184","6"
"617","cg09998519","13"
"618","cg10010734","4"
"619","cg10011856","6"
"620","cg10017653","8"
"621","cg10020897","13"
"622","cg10024100","10"
"623","cg10027159","6"
"624","cg10039567","5"
"625","cg10069638","12"
"626","cg10089324","13"
"627","cg10092518","8"
"628","cg10093594","13"
"629","cg10103528","5"
"630","cg10114625","4"
"631","cg10115632","11"
"632","cg10124445","4"
"633","cg10125465","9"
"634","cg10144597","5"
"635","cg10146008","9"
"636","cg10172301","7"
"637","cg10177197","8"
"638","cg10181192","8"
"639","cg10204807","11"
"640","cg10227629","10"
"641","cg10230885","10"
"642","cg10233336","5"
"643","cg10257545","11"
"644","cg10311602","8"
"645","cg10319709","9"
"646","cg10332296","13"
"647","cg10335452","8"
"648","cg10386863","10"
"649","cg10387807","13"
"650","cg10431842","4"
"651","cg10443148","10"
"652","cg10511357","8"
"653","cg10514795","6"
"654","cg10519299","9"
"655","cg10529401","5"
"656","cg10544251","11"
"657","cg10545927","11"
"658","cg10546487","4"
"659","cg10557683","13"
"660","cg10575369","10"
"661","cg10585733","1"
"662","cg10595344","11"
"663","cg10628909","10"
"664","cg10634950","4"
"665","cg10635212","11"
"666","cg10642094","5"
"667","cg10673431","8"
"668","cg10702191","13"
"669","cg10749607","1"
"670","cg10758369","8"
"671","cg10758824","8"
"672","cg10761807","4"
"673","cg10778636","8"
"674","cg10829458","13"
"675","cg10834677","4"
"676","cg10882692","6"
"677","cg10884975","7"
"678","cg10886334","6"
"679","cg10978966","6"
"680","cg10982508","4"
"681","cg10985956","6"
"682","cg10987347","8"
"683","cg11046393","11"
"684","cg11081093","4"
"685","cg11131549","13"
"686","cg11155036","10"
"687","cg11208235","13"
"688","cg11213235","5"
"689","cg11224575","11"
"690","cg11240722","4"
"691","cg11247103","11"
"692","cg11247649","6"
"693","cg11335203","8"
"694","cg11336061","4"
"695","cg11339519","6"
"696","cg11342789","4"
"697","cg11346669","10"
"698","cg11371681","7"
"699","cg11398511","12"
"700","cg11401957","8"
"701","cg11415705","13"
"702","cg11424375","11"
"703","cg11427039","7"
"704","cg11518950","4"
"705","cg11523134","8"
"706","cg11531787","13"
"707","cg11531997","4"
"708","cg11578385","13"
"709","cg11587466","4"
"710","cg11653078","13"
"711","cg11653912","4"
"712","cg11659961","13"
"713","cg11662671","10"
"714","cg11665713","10"
"715","cg11673391","13"
"716","cg11691825","9"
"717","cg11719784","5"
"718","cg11726911","13"
"719","cg11734988","9"
"720","cg11754670","13"
"721","cg11767181","13"
"722","cg11786870","11"
"723","cg11793106","8"
"724","cg11804604","10"
"725","cg11811184","9"
"726","cg11815250","10"
"727","cg11826460","4"
"728","cg11837690","4"
"729","cg11848563","11"
"730","cg11854944","10"
"731","cg11855117","8"
"732","cg11856093","13"
"733","cg11882432","11"
"734","cg11908852","11"
"735","cg11963985","8"
"736","cg11978441","8"
"737","cg11979420","5"
"738","cg12037641","4"
"739","cg12045833","7"
"740","cg12052613","6"
"741","cg12053769","11"
"742","cg12055968","6"
"743","cg12076692","9"
"744","cg12084952","11"
"745","cg12085619","6"
"746","cg12108527","13"
"747","cg12133498","11"
"748","cg12138124","4"
"749","cg12140178","5"
"750","cg12209313","9"
"751","cg12211856","11"
"752","cg12220753","11"
"753","cg12257830","8"
"754","cg12271433","6"
"755","cg12274077","13"
"756","cg12297711","13"
"757","cg12297935","6"
"758","cg12355180","11"
"759","cg12398575","9"
"760","cg12411961","11"
"761","cg12420472","13"
"762","cg12421458","13"
"763","cg12432250","6"
"764","cg12461735","6"
"765","cg12477297","11"
"766","cg12481912","9"
"767","cg12486296","4"
"768","cg12530472","4"
"769","cg12579954","13"
"770","cg12585910","13"
"771","cg12615205","4"
"772","cg12616766","8"
"773","cg12633890","11"
"774","cg12640930","10"
"775","cg12641739","10"
"776","cg12646386","4"
"777","cg12646952","6"
"778","cg12648759","10"
"779","cg12657739","9"
"780","cg12664795","4"
"781","cg12689425","6"
"782","cg12694058","6"
"783","cg12694142","4"
"784","cg12701603","4"
"785","cg12704672","9"
"786","cg12719510","11"
"787","cg12728097","8"
"788","cg12729048","13"
"789","cg12733254","8"
"790","cg12741710","13"
"791","cg12743115","13"
"792","cg12755814","6"
"793","cg12760075","8"
"794","cg12764704","10"
"795","cg12799170","5"
"796","cg12810626","9"
"797","cg12908763","13"
"798","cg12995941","13"
"799","cg12999103","11"
"800","cg13071672","13"
"801","cg13072890","5"
"802","cg13074866","13"
"803","cg13080379","11"
"804","cg13085403","8"
"805","cg13099226","6"
"806","cg13132121","9"
"807","cg13149276","13"
"808","cg13169641","6"
"809","cg13179074","8"
"810","cg13191808","13"
"811","cg13209335","10"
"812","cg13228636","8"
"813","cg13230348","11"
"814","cg13233799","13"
"815","cg13236481","4"
"816","cg13252204","12"
"817","cg13258655","10"
"818","cg13272644","11"
"819","cg13296163","13"
"820","cg13353152","10"
"821","cg13371627","9"
"822","cg13376819","9"
"823","cg13389460","7"
"824","cg13419927","7"
"825","cg13424673","13"
"826","cg13429414","11"
"827","cg13445763","13"
"828","cg13451597","9"
"829","cg13452215","8"
"830","cg13460934","10"
"831","cg13472900","6"
"832","cg13476932","10"
"833","cg13501950","1"
"834","cg13507224","4"
"835","cg13555004","5"
"836","cg13559495","11"
"837","cg13576991","10"
"838","cg13615187","11"
"839","cg13690873","8"
"840","cg13796218","11"
"841","cg13844820","4"
"842","cg13855345","13"
"843","cg13858944","4"
"844","cg13912721","1"
"845","cg13920090","6"
"846","cg13932217","5"
"847","cg13935127","10"
"848","cg13966710","13"
"849","cg13981120","6"
"850","cg13989010","10"
"851","cg13990905","12"
"852","cg14013133","4"
"853","cg14013804","7"
"854","cg14023023","13"
"855","cg14027380","4"
"856","cg14030402","4"
"857","cg14032218","9"
"858","cg14089636","10"
"859","cg14091149","8"
"860","cg14095283","10"
"861","cg14119350","11"
"862","cg14160151","8"
"863","cg14160480","6"
"864","cg14165772","4"
"865","cg14177140","6"
"866","cg14193172","4"
"867","cg14202768","13"
"868","cg14213620","13"
"869","cg14258285","10"
"870","cg14280098","9"
"871","cg14284394","5"
"872","cg14365100","7"
"873","cg14382215","5"
"874","cg14418802","13"
"875","cg14420567","6"
"876","cg14429847","11"
"877","cg14472778","9"
"878","cg14514226","11"
"879","cg14524956","5"
"880","cg14562327","8"
"881","cg14598619","4"
"882","cg14610403","11"
"883","cg14615336","13"
"884","cg14639753","8"
"885","cg14649865","4"
"886","cg14655116","9"
"887","cg14655122","8"
"888","cg14659404","13"
"889","cg14668879","6"
"890","cg14669167","13"
"891","cg14711108","10"
"892","cg14778173","10"
"893","cg14778967","4"
"894","cg14780068","5"
"895","cg14781036","6"
"896","cg14826683","4"
"897","cg14828511","11"
"898","cg14836978","8"
"899","cg14840389","4"
"900","cg14843868","11"
"901","cg14847134","5"
"902","cg14848832","11"
"903","cg14860219","11"
"904","cg14865393","13"
"905","cg14904433","13"
"906","cg14969361","4"
"907","cg14971089","10"
"908","cg14981637","4"
"909","cg14984649","9"
"910","cg14987295","11"
"911","cg14992273","8"
"912","cg14993830","10"
"913","cg15012864","7"
"914","cg15034659","6"
"915","cg15049274","13"
"916","cg15061159","6"
"917","cg15062711","11"
"918","cg15075728","4"
"919","cg15081886","8"
"920","cg15086279","11"
"921","cg15087369","5"
"922","cg15089481","8"
"923","cg15089826","6"
"924","cg15093248","1"
"925","cg15095622","6"
"926","cg15098085","6"
"927","cg15100947","6"
"928","cg15109767","13"
"929","cg15119640","8"
"930","cg15120220","6"
"931","cg15125891","10"
"932","cg15134161","9"
"933","cg15138702","4"
"934","cg15188491","11"
"935","cg15210817","10"
"936","cg15268622","12"
"937","cg15358752","11"
"938","cg15368822","7"
"939","cg15384717","11"
"940","cg15386853","8"
"941","cg15390741","9"
"942","cg15392054","4"
"943","cg15395971","4"
"944","cg15396204","8"
"945","cg15397087","1"
"946","cg15481791","4"
"947","cg15493970","4"
"948","cg15521745","8"
"949","cg15524381","9"
"950","cg15543534","6"
"951","cg15548446","5"
"952","cg15553814","10"
"953","cg15553840","4"
"954","cg15569630","8"
"955","cg15575982","13"
"956","cg15589689","9"
"957","cg15602420","5"
"958","cg15605124","8"
"959","cg15621027","7"
"960","cg15629893","5"
"961","cg15647481","8"
"962","cg15653033","13"
"963","cg15676711","6"
"964","cg15678662","5"
"965","cg15701713","6"
"966","cg15708696","9"
"967","cg15713362","13"
"968","cg15714221","4"
"969","cg15725046","6"
"970","cg15727545","10"
"971","cg15731815","13"
"972","cg15823872","10"
"973","cg15827482","9"
"974","cg15835056","13"
"975","cg15836912","10"
"976","cg15839173","13"
"977","cg15888663","3"
"978","cg15889017","13"
"979","cg15889173","11"
"980","cg15896560","10"
"981","cg15900052","10"
"982","cg15901950","4"
"983","cg15949277","13"
"984","cg15962336","8"
"985","cg15965383","6"
"986","cg15976416","4"
"987","cg15978884","10"
"988","cg15985891","6"
"989","cg15994839","6"
"990","cg16010207","10"
"991","cg16017904","5"
"992","cg16020410","13"
"993","cg16026501","10"
"994","cg16032102","11"
"995","cg16072030","11"
"996","cg16076997","11"
"997","cg16094073","6"
"998","cg16107483","11"
"999","cg16110455","4"
"1000","cg16140784","10"
"1001","cg16160182","11"
"1002","cg16170708","6"
"1003","cg16171105","8"
"1004","cg16211055","13"
"1005","cg16245297","4"
"1006","cg16248160","8"
"1007","cg16251579","6"
"1008","cg16254946","1"
"1009","cg16256615","10"
"1010","cg16258569","8"
"1011","cg16289421","1"
"1012","cg16293838","5"
"1013","cg16318728","8"
"1014","cg16347868","10"
"1015","cg16353006","11"
"1016","cg16354688","10"
"1017","cg16382314","6"
"1018","cg16385583","12"
"1019","cg16436377","6"
"1020","cg16488035","9"
"1021","cg16488174","1"
"1022","cg16512667","10"
"1023","cg16525692","13"
"1024","cg16530429","11"
"1025","cg16540768","11"
"1026","cg16560173","2"
"1027","cg16573726","8"
"1028","cg16594299","6"
"1029","cg16603046","4"
"1030","cg16681310","8"
"1031","cg16685662","5"
"1032","cg16702794","11"
"1033","cg16710791","13"
"1034","cg16713727","4"
"1035","cg16715831","4"
"1036","cg16716295","5"
"1037","cg16724557","13"
"1038","cg16752778","12"
"1039","cg16762386","4"
"1040","cg16813816","10"
"1041","cg16887862","11"
"1042","cg16898334","6"
"1043","cg16903000","6"
"1044","cg16967578","8"
"1045","cg16985652","8"
"1046","cg16989180","5"
"1047","cg17022488","10"
"1048","cg17033837","5"
"1049","cg17077042","9"
"1050","cg17088073","11"
"1051","cg17107840","5"
"1052","cg17109441","4"
"1053","cg17110767","6"
"1054","cg17113117","1"
"1055","cg17130110","10"
"1056","cg17130791","11"
"1057","cg17131975","9"
"1058","cg17158762","6"
"1059","cg17161026","13"
"1060","cg17170872","13"
"1061","cg17172569","8"
"1062","cg17175521","8"
"1063","cg17179826","8"
"1064","cg17221941","5"
"1065","cg17239796","13"
"1066","cg17245726","6"
"1067","cg17246606","10"
"1068","cg17270808","13"
"1069","cg17271504","10"
"1070","cg17273183","4"
"1071","cg17278960","9"
"1072","cg17285605","6"
"1073","cg17286491","13"
"1074","cg17296053","9"
"1075","cg17297305","13"
"1076","cg17318344","11"
"1077","cg17417054","13"
"1078","cg17421062","5"
"1079","cg17424433","6"
"1080","cg17430636","7"
"1081","cg17436025","6"
"1082","cg17445557","10"
"1083","cg17445605","11"
"1084","cg17457014","10"
"1085","cg17486263","13"
"1086","cg17488628","8"
"1087","cg17492940","9"
"1088","cg17497824","8"
"1089","cg17510206","12"
"1090","cg17519955","4"
"1091","cg17551002","6"
"1092","cg17589397","6"
"1093","cg17603733","4"
"1094","cg17739643","8"
"1095","cg17748182","8"
"1096","cg17819053","7"
"1097","cg17841456","5"
"1098","cg17849542","4"
"1099","cg17852744","8"
"1100","cg17858364","11"
"1101","cg17860090","8"
"1102","cg17861150","9"
"1103","cg17874053","6"
"1104","cg17876641","8"
"1105","cg17879450","4"
"1106","cg17888086","13"
"1107","cg17921310","11"
"1108","cg17933722","13"
"1109","cg17943391","2"
"1110","cg17949364","6"
"1111","cg17960769","13"
"1112","cg17975177","6"
"1113","cg18106925","2"
"1114","cg18119735","2"
"1115","cg18126802","6"
"1116","cg18140760","13"
"1117","cg18140917","6"
"1118","cg18153322","11"
"1119","cg18160614","4"
"1120","cg18166959","10"
"1121","cg18169013","8"
"1122","cg18172823","13"
"1123","cg18180339","8"
"1124","cg18181431","10"
"1125","cg18187144","5"
"1126","cg18191309","1"
"1127","cg18231162","8"
"1128","cg18233931","10"
"1129","cg18238908","8"
"1130","cg18264562","5"
"1131","cg18280758","5"
"1132","cg18282011","13"
"1133","cg18288161","4"
"1134","cg18307957","13"
"1135","cg18319381","5"
"1136","cg18379537","10"
"1137","cg18438853","11"
"1138","cg18468844","8"
"1139","cg18524091","10"
"1140","cg18642361","6"
"1141","cg18647616","4"
"1142","cg18649438","11"
"1143","cg18761252","4"
"1144","cg18771682","6"
"1145","cg18795022","4"
"1146","cg18815355","5"
"1147","cg18839416","5"
"1148","cg18855143","1"
"1149","cg18884942","4"
"1150","cg18923051","2"
"1151","cg18935391","10"
"1152","cg18945035","11"
