"","V1","V2"
"120","cg02342148","8"
"121","cg02358111","12"
"122","cg02360616","3"
"123","cg02362848","1"
"124","cg02367723","1"
"125","cg02387474","3"
"126","cg02388488","8"
"127","cg02481619","3"
"128","cg02520707","7"
"129","cg02537149","3"
"130","cg02571503","8"
"131","cg02574394","1"
"132","cg02581257","12"
"133","cg02595750","3"
"134","cg02641560","3"
"135","cg02653927","3"
"136","cg02671382","10"
"137","cg02673484","6"
"138","cg02673850","1"
"139","cg02676144","12"
"140","cg02720725","6"
"141","cg02735721","3"
"142","cg02766391","12"
"143","cg02802060","3"
"144","cg02834311","5"
"145","cg02836963","5"
"146","cg02901408","3"
"147","cg02917972","3"
"148","cg02921207","12"
"149","cg02932736","12"
"150","cg02933141","5"
"151","cg02957094","10"
"152","cg02974898","5"
"153","cg02990438","13"
"154","cg02995290","13"
"155","cg02998713","1"
"156","cg03023867","12"
"157","cg03026397","10"
"158","cg03050684","10"
"159","cg03052510","6"
"160","cg03054713","12"
"161","cg03100146","3"
"162","cg03140978","6"
"163","cg03161767","3"
"164","cg03225664","7"
"165","cg03227456","3"
"166","cg03260661","3"
"167","cg03260744","6"
"168","cg03284440","13"
"169","cg03349407","2"
"170","cg03380518","6"
"171","cg03386536","1"
"172","cg03386556","13"
"173","cg03393267","5"
"174","cg03393754","1"
"175","cg03401034","5"
"176","cg03427171","8"
"177","cg03442540","3"
"178","cg03446399","8"
"179","cg03447165","12"
"180","cg03450107","7"
"181","cg03467726","1"
"182","cg03516270","5"
"183","cg03541746","10"
"184","cg03548170","1"
"185","cg03549695","3"
"186","cg03603018","5"
"187","cg03647334","6"
"188","cg03732293","12"
"189","cg03735869","6"
"190","cg03742629","1"
"191","cg03743008","3"
"192","cg03743605","12"
"193","cg03766823","3"
"194","cg03767258","10"
"195","cg03778981","13"
"196","cg03830929","1"
"197","cg03863149","13"
"198","cg03882929","3"
"199","cg03886254","6"
"200","cg03886898","5"
"201","cg03888412","5"
"202","cg03890814","7"
"203","cg03925208","5"
"204","cg03933646","5"
"205","cg03945122","6"
"206","cg03945895","8"
"207","cg03969260","5"
"208","cg03976336","8"
"209","cg04023434","8"
"210","cg04074557","3"
"211","cg04089800","1"
"212","cg04095556","1"
"213","cg04102126","12"
"214","cg04105479","7"
"215","cg04115136","1"
"216","cg04122329","3"
"217","cg04131943","3"
"218","cg04132845","3"
"219","cg04138198","6"
"220","cg04141379","3"
"221","cg04148762","3"
"222","cg04158049","7"
"223","cg04158093","12"
"224","cg04194405","12"
"225","cg04206296","3"
"226","cg04206337","3"
"227","cg04213235","12"
"228","cg04218278","10"
"229","cg04233054","1"
"230","cg04240456","10"
"231","cg04270788","3"
"232","cg04277574","10"
"233","cg04298847","10"
"234","cg04311496","3"
"235","cg04348561","8"
"236","cg04375083","13"
"237","cg04398759","7"
"238","cg04402078","1"
"239","cg04405266","3"
"240","cg04407431","13"
"241","cg04407474","12"
"242","cg04410181","12"
"243","cg04413397","12"
"244","cg04436634","1"
"245","cg04437841","3"
"246","cg04486648","5"
"247","cg04487827","2"
"248","cg04503542","8"
"249","cg04508870","8"
"250","cg04509238","6"
"251","cg04513669","3"
"252","cg04556220","3"
"253","cg04568265","3"
"254","cg04592706","6"
"255","cg04606722","5"
"256","cg04620946","6"
"257","cg04706087","5"
"258","cg04718306","3"
"259","cg04719166","1"
"260","cg04722168","3"
"261","cg04781115","3"
"262","cg04789644","1"
"263","cg04835489","10"
"264","cg04839897","8"
"265","cg04846842","1"
"266","cg04858834","10"
"267","cg04860863","8"
"268","cg04924139","3"
"269","cg04944980","10"
"270","cg04972433","3"
"271","cg04982874","6"
"272","cg04989128","3"
"273","cg04992191","1"
"274","cg05005425","10"
"275","cg05040441","3"
"276","cg05069595","10"
"277","cg05087577","8"
"278","cg05116424","5"
"279","cg05124692","8"
"280","cg05128437","8"
"281","cg05137378","1"
"282","cg05140232","7"
"283","cg05144089","3"
"284","cg05145454","3"
"285","cg05210526","3"
"286","cg05258079","5"
"287","cg05300156","1"
"288","cg05343739","12"
"289","cg05347158","7"
"290","cg05367134","8"
"291","cg05368942","12"
"292","cg05380808","1"
"293","cg05400613","3"
"294","cg05433637","3"
"295","cg05514547","6"
"296","cg05576974","13"
"297","cg05606799","8"
"298","cg05640655","5"
"299","cg05684015","13"
"300","cg05690088","12"
"301","cg05701431","1"
"302","cg05750884","6"
"303","cg05767254","8"
"304","cg05776488","3"
"305","cg05778820","5"
"306","cg05783676","12"
"307","cg05787507","5"
"308","cg05794044","12"
"309","cg05795390","8"
"310","cg05804299","8"
"311","cg05804779","1"
"312","cg05807768","12"
"313","cg05808356","10"
"314","cg05819416","8"
"315","cg05846056","3"
"316","cg05888707","10"
"317","cg05928611","12"
"318","cg05935800","1"
"319","cg05938623","3"
"320","cg05954884","3"
"321","cg06079343","12"
"322","cg06098976","10"
"323","cg06100291","13"
"324","cg06101225","13"
"325","cg06116757","8"
"326","cg06156448","5"
"327","cg06160669","8"
"328","cg06173682","13"
"329","cg06175773","1"
"330","cg06198575","8"
"331","cg06200670","5"
"332","cg06201642","3"
"333","cg06208926","1"
"334","cg06314570","3"
"335","cg06327150","3"
"336","cg06353614","3"
"337","cg06358218","7"
"338","cg06361606","3"
"339","cg06361667","5"
"340","cg06366009","3"
"341","cg06370650","1"
"342","cg06453691","1"
"343","cg06521299","1"
"344","cg06528340","2"
"345","cg06535102","6"
"346","cg06582752","3"
"347","cg06598196","12"
"348","cg06609427","3"
"349","cg06617093","5"
"350","cg06635431","3"
"351","cg06637618","13"
"352","cg06706670","10"
"353","cg06757436","10"
"354","cg06758477","1"
"355","cg06776548","10"
"356","cg06784545","5"
"357","cg06794398","13"
"358","cg06806477","5"
"359","cg06815887","10"
"360","cg06828770","12"
"361","cg06830875","7"
"362","cg06832042","3"
"363","cg06833562","3"
"364","cg06837737","3"
"365","cg06849795","3"
"366","cg06865749","12"
"367","cg06872172","8"
"368","cg06876872","8"
"369","cg06878749","8"
"370","cg06888270","5"
"371","cg06888626","5"
"372","cg06891074","12"
"373","cg06910087","8"
"374","cg06940605","10"
"375","cg06941869","6"
"376","cg06961071","3"
"377","cg06966277","3"
"378","cg06968566","2"
"379","cg06972903","5"
"380","cg06980341","7"
"381","cg07005353","1"
"382","cg07014742","3"
"383","cg07016939","1"
"384","cg07029998","13"
"385","cg07114627","10"
"386","cg07122319","1"
"387","cg07159951","1"
"388","cg07166795","6"
"389","cg07172339","10"
"390","cg07175197","1"
"391","cg07177437","8"
"392","cg07178206","8"
"393","cg07195660","3"
"394","cg07236221","10"
"395","cg07317836","10"
"396","cg07318050","3"
"397","cg07319253","1"
"398","cg07342573","13"
"399","cg07459264","12"
"400","cg07503931","12"
"401","cg07517005","13"
"402","cg07554154","3"
"403","cg07556103","10"
"404","cg07577934","7"
"405","cg07590060","6"
"406","cg07594031","2"
"407","cg07602008","6"
"408","cg07656362","3"
"409","cg07678643","3"
"410","cg07706038","3"
"411","cg07707479","5"
"412","cg07719786","8"
"413","cg07793789","13"
"414","cg07799907","10"
"415","cg07804963","13"
"416","cg07811940","1"
"417","cg07834423","10"
"418","cg07888692","6"
"419","cg07928641","13"
"420","cg07929112","6"
"421","cg07931069","3"
"422","cg07949011","6"
"423","cg07949165","2"
"424","cg07972385","5"
"425","cg07975793","10"
"426","cg08040035","10"
"427","cg08055786","7"
"428","cg08057992","12"
"429","cg08111021","12"
"430","cg08115476","1"
"431","cg08121175","3"
"432","cg08133850","6"
"433","cg08139098","13"
"434","cg08169409","3"
"435","cg08171195","12"
"436","cg08233218","10"
"437","cg08238444","2"
"438","cg08247612","1"
"439","cg08250099","3"
"440","cg08262162","8"
"441","cg08273200","12"
"442","cg08284180","3"
"443","cg08311092","12"
"444","cg08355099","7"
"445","cg08440086","12"
"446","cg08461781","1"
"447","cg08462360","10"
"448","cg08465708","8"
"449","cg08480939","3"
"450","cg08482108","3"
"451","cg08531528","12"
"452","cg08535184","7"
"453","cg08540602","13"
"454","cg08541930","5"
"455","cg08595490","10"
"456","cg08613513","3"
"457","cg08636040","3"
"458","cg08648138","1"
"459","cg08651187","1"
"460","cg08659293","3"
"461","cg08708935","3"
"462","cg08749122","3"
"463","cg08794135","12"
"464","cg08844390","1"
"465","cg08858051","3"
"466","cg08860953","3"
"467","cg08887185","13"
"468","cg08890097","10"
"469","cg08892464","9"
"470","cg08897054","10"
"471","cg08900394","13"
"472","cg08940075","10"
"473","cg08940984","3"
"474","cg09023627","8"
"475","cg09036505","3"
"476","cg09062708","6"
"477","cg09067029","1"
"478","cg09071280","1"
"479","cg09099500","1"
"480","cg09123961","7"
"481","cg09125532","1"
"482","cg09127005","7"
"483","cg09127170","1"
"484","cg09142399","1"
"485","cg09146263","12"
"486","cg09162518","1"
"487","cg09168939","10"
"488","cg09169269","13"
"489","cg09169531","5"
"490","cg09178844","13"
"491","cg09185179","12"
"492","cg09188322","12"
"493","cg09214920","3"
"494","cg09225840","8"
"495","cg09234698","7"
"496","cg09261111","10"
"497","cg09266979","8"
"498","cg09278885","3"
"499","cg09314590","5"
"500","cg09332996","6"
"501","cg09348084","3"
"502","cg09362273","6"
"503","cg09409398","3"
"504","cg09415386","8"
"505","cg09513469","8"
"506","cg09518518","1"
"507","cg09551262","5"
"508","cg09570673","6"
"509","cg09587487","1"
"510","cg09665332","5"
"511","cg09674469","1"
"512","cg09675653","12"
"513","cg09740319","3"
"514","cg09788762","8"
"515","cg09790580","8"
"516","cg09799585","1"
"517","cg09813762","5"
"518","cg09819759","5"
"519","cg09850925","5"
"520","cg09861604","3"
"521","cg09898729","12"
"522","cg09922481","10"
"523","cg09933279","8"
"524","cg09938876","10"
"525","cg09995475","13"
"526","cg10025838","5"
"527","cg10027723","6"
"528","cg10040059","3"
"529","cg10090241","8"
"530","cg10103187","1"
"531","cg10104290","12"
"532","cg10113864","1"
"533","cg10124491","13"
"534","cg10153848","3"
"535","cg10204259","1"
"536","cg10205958","6"
"537","cg10232749","12"
"538","cg10332369","10"
"539","cg10398288","3"
"540","cg10432846","2"
"541","cg10445048","3"
"542","cg10482750","3"
"543","cg10489353","3"
"544","cg10505921","1"
"545","cg10512748","3"
"546","cg10524070","3"
"547","cg10531372","10"
"548","cg10536962","3"
"549","cg10544564","13"
"550","cg10574897","6"
"551","cg10580513","5"
"552","cg10604646","8"
"553","cg10633176","12"
"554","cg10698549","12"
"555","cg10761097","1"
"556","cg10773698","12"
"557","cg10801670","2"
"558","cg10802509","10"
"559","cg10803903","10"
"560","cg10813147","13"
"561","cg10816943","12"
"562","cg10838809","7"
"563","cg10851037","3"
"564","cg10887280","5"
"565","cg10889825","5"
"566","cg10936352","3"
"567","cg10947764","6"
"568","cg10949330","1"
"569","cg10953378","10"
"570","cg10970798","10"
"571","cg10978503","7"
"572","cg10987774","8"
"573","cg11071687","10"
"574","cg11075807","3"
"575","cg11081694","10"
"576","cg11143325","3"
"577","cg11153969","6"
"578","cg11157034","8"
"579","cg11157611","6"
"580","cg11161440","10"
"581","cg11189434","3"
"582","cg11204000","12"
"583","cg11219485","1"
"584","cg11221318","1"
"585","cg11221524","2"
"586","cg11224035","3"
"587","cg11229271","1"
"588","cg11240320","12"
"589","cg11247812","5"
"590","cg11248189","1"
"591","cg11251012","8"
"592","cg11336535","1"
"593","cg11341440","8"
"594","cg11388802","5"
"595","cg11391462","10"
"596","cg11395388","5"
"597","cg11423991","12"
"598","cg11481351","2"
"599","cg11481793","13"
"600","cg11522812","3"
"601","cg11542231","13"
"602","cg11574457","1"
"603","cg11586930","6"
"604","cg11596043","1"
"605","cg11655486","3"
"606","cg11665613","8"
"607","cg11691902","3"
"608","cg11707445","10"
"609","cg11718113","12"
"610","cg11718206","12"
"611","cg11719576","10"
"612","cg11726474","1"
"613","cg11738286","3"
"614","cg11743054","3"
"615","cg11756509","8"
"616","cg11807188","7"
"617","cg11814564","8"
"618","cg11817961","3"
"619","cg11832544","2"
"620","cg11837471","1"
"621","cg11841335","12"
"622","cg11843760","3"
"623","cg11901954","3"
"624","cg11963676","13"
"625","cg11980410","13"
"626","cg11987154","3"
"627","cg12037538","3"
"628","cg12052812","12"
"629","cg12071084","13"
"630","cg12074130","13"
"631","cg12081359","10"
"632","cg12085812","6"
"633","cg12099357","12"
"634","cg12106731","3"
"635","cg12131219","3"
"636","cg12131862","5"
"637","cg12131906","8"
"638","cg12139096","3"
"639","cg12163730","12"
"640","cg12177942","3"
"641","cg12205047","3"
"642","cg12274113","6"
"643","cg12279601","5"
"644","cg12282588","10"
"645","cg12395150","6"
"646","cg12397564","10"
"647","cg12412627","8"
"648","cg12426496","6"
"649","cg12428378","5"
"650","cg12442020","1"
"651","cg12468328","3"
"652","cg12475921","8"
"653","cg12517577","5"
"654","cg12530270","8"
"655","cg12585282","3"
"656","cg12587471","6"
"657","cg12592463","12"
"658","cg12612309","8"
"659","cg12619536","3"
"660","cg12629564","8"
"661","cg12629689","1"
"662","cg12633410","10"
"663","cg12635783","8"
"664","cg12639523","12"
"665","cg12662007","5"
"666","cg12690016","2"
"667","cg12729166","7"
"668","cg12732155","12"
"669","cg12744447","7"
"670","cg12750884","6"
"671","cg12766383","2"
"672","cg12769891","3"
"673","cg12898512","8"
"674","cg12906188","3"
"675","cg12921481","8"
"676","cg12936983","3"
"677","cg12954591","3"
"678","cg13054975","10"
"679","cg13067139","1"
"680","cg13093989","10"
"681","cg13097102","5"
"682","cg13151751","5"
"683","cg13184539","13"
"684","cg13193228","12"
"685","cg13204462","2"
"686","cg13234882","10"
"687","cg13298382","12"
"688","cg13299931","3"
"689","cg13305114","6"
"690","cg13318537","3"
"691","cg13324746","3"
"692","cg13361910","1"
"693","cg13367234","10"
"694","cg13367537","6"
"695","cg13388944","12"
"696","cg13428567","10"
"697","cg13443976","5"
"698","cg13446918","5"
"699","cg13454251","12"
"700","cg13465000","8"
"701","cg13474719","5"
"702","cg13488851","5"
"703","cg13500353","3"
"704","cg13541961","3"
"705","cg13569761","6"
"706","cg13619163","12"
"707","cg13650137","3"
"708","cg13692869","3"
"709","cg13704271","12"
"710","cg13783177","10"
"711","cg13807351","3"
"712","cg13823136","3"
"713","cg13907655","8"
"714","cg13913306","6"
"715","cg13923646","8"
"716","cg13925014","1"
"717","cg13931565","5"
"718","cg13934005","3"
"719","cg13937012","1"
"720","cg13938504","10"
"721","cg13948074","12"
"722","cg13948772","1"
"723","cg13952483","1"
"724","cg13958304","12"
"725","cg13968398","3"
"726","cg13977963","13"
"727","cg13984200","5"
"728","cg13988448","5"
"729","cg13993877","8"
"730","cg14013390","10"
"731","cg14014879","5"
"732","cg14032195","1"
"733","cg14035231","13"
"734","cg14037036","3"
"735","cg14071324","6"
"736","cg14085328","13"
"737","cg14150803","5"
"738","cg14155831","1"
"739","cg14163334","8"
"740","cg14193765","3"
"741","cg14198640","3"
"742","cg14202695","5"
"743","cg14214685","3"
"744","cg14260004","10"
"745","cg14269514","3"
"746","cg14282087","13"
"747","cg14287742","6"
"748","cg14413378","5"
"749","cg14517250","12"
"750","cg14529268","10"
"751","cg14529730","6"
"752","cg14531038","10"
"753","cg14550101","3"
"754","cg14605134","12"
"755","cg14611278","3"
"756","cg14649566","1"
"757","cg14654306","3"
"758","cg14669749","3"
"759","cg14696870","10"
"760","cg14791640","6"
"761","cg14795112","3"
"762","cg14813406","3"
"763","cg14833439","1"
"764","cg14834370","3"
"765","cg14838017","3"
"766","cg14852486","3"
"767","cg14884203","3"
"768","cg14970434","6"
"769","cg15015980","1"
"770","cg15025054","12"
"771","cg15050111","12"
"772","cg15059429","1"
"773","cg15070208","1"
"774","cg15104044","13"
"775","cg15120848","1"
"776","cg15123035","3"
"777","cg15130788","12"
"778","cg15140722","10"
"779","cg15160742","3"
"780","cg15209029","10"
"781","cg15371509","3"
"782","cg15386069","5"
"783","cg15387272","12"
"784","cg15393179","5"
"785","cg15422784","6"
"786","cg15453345","3"
"787","cg15459773","10"
"788","cg15504937","8"
"789","cg15521658","6"
"790","cg15530669","13"
"791","cg15559938","3"
"792","cg15568145","6"
"793","cg15569801","10"
"794","cg15576859","3"
"795","cg15578176","8"
"796","cg15582719","12"
"797","cg15584221","2"
"798","cg15620028","3"
"799","cg15623425","1"
"800","cg15624072","9"
"801","cg15642792","13"
"802","cg15693625","1"
"803","cg15699050","1"
"804","cg15719043","6"
"805","cg15723641","3"
"806","cg15727252","2"
"807","cg15770654","2"
"808","cg15778350","12"
"809","cg15825104","2"
"810","cg15827295","3"
"811","cg15898116","5"
"812","cg15924102","10"
"813","cg15934674","3"
"814","cg15949924","3"
"815","cg15964018","1"
"816","cg15965055","12"
"817","cg15997770","1"
"818","cg16020069","3"
"819","cg16023912","1"
"820","cg16027403","6"
"821","cg16091319","3"
"822","cg16105380","3"
"823","cg16135470","13"
"824","cg16179748","3"
"825","cg16244711","6"
"826","cg16262415","3"
"827","cg16273075","8"
"828","cg16273734","5"
"829","cg16289896","10"
"830","cg16299341","3"
"831","cg16366639","6"
"832","cg16381028","3"
"833","cg16386293","5"
"834","cg16390944","3"
"835","cg16392111","10"
"836","cg16410115","12"
"837","cg16414271","12"
"838","cg16419253","8"
"839","cg16429182","8"
"840","cg16431914","12"
"841","cg16443152","3"
"842","cg16478792","1"
"843","cg16514995","1"
"844","cg16545821","5"
"845","cg16558330","8"
"846","cg16565161","13"
"847","cg16579702","5"
"848","cg16584518","5"
"849","cg16593910","12"
"850","cg16596470","10"
"851","cg16650099","12"
"852","cg16655084","3"
"853","cg16682693","10"
"854","cg16690456","3"
"855","cg16713808","1"
"856","cg16749570","12"
"857","cg16815825","3"
"858","cg16864895","3"
"859","cg16900618","6"
"860","cg16902156","8"
"861","cg16904090","12"
"862","cg17001765","1"
"863","cg17002259","12"
"864","cg17017514","1"
"865","cg17017596","1"
"866","cg17027776","12"
"867","cg17037018","5"
"868","cg17069573","12"
"869","cg17074017","1"
"870","cg17075428","8"
"871","cg17078656","10"
"872","cg17097571","3"
"873","cg17099397","3"
"874","cg17112949","1"
"875","cg17131183","1"
"876","cg17132364","10"
"877","cg17138963","2"
"878","cg17154022","13"
"879","cg17162576","3"
"880","cg17165580","3"
"881","cg17214089","10"
"882","cg17221945","8"
"883","cg17244098","5"
"884","cg17271592","12"
"885","cg17279103","8"
"886","cg17298305","10"
"887","cg17298989","6"
"888","cg17319849","3"
"889","cg17371249","3"
"890","cg17417720","2"
"891","cg17422462","3"
"892","cg17423711","3"
"893","cg17429842","8"
"894","cg17439671","1"
"895","cg17459290","10"
"896","cg17464228","6"
"897","cg17487726","13"
"898","cg17489086","12"
"899","cg17493193","8"
"900","cg17502536","10"
"901","cg17513565","10"
"902","cg17517900","12"
"903","cg17592051","5"
"904","cg17593169","12"
"905","cg17598287","12"
"906","cg17707347","12"
"907","cg17716724","1"
"908","cg17753666","3"
"909","cg17758137","8"
"910","cg17786902","6"
"911","cg17798192","13"
"912","cg17807554","8"
"913","cg17808839","1"
"914","cg17813670","8"
"915","cg17818873","6"
"916","cg17829746","6"
"917","cg17833902","6"
"918","cg17851730","12"
"919","cg17859081","12"
"920","cg17869851","6"
"921","cg17877786","6"
"922","cg17877990","12"
"923","cg17919477","7"
"924","cg17930365","8"
"925","cg17946668","5"
"926","cg17966362","10"
"927","cg18019663","1"
"928","cg18024859","8"
"929","cg18132787","3"
"930","cg18155101","10"
"931","cg18170581","6"
"932","cg18184748","10"
"933","cg18184785","10"
"934","cg18223522","1"
"935","cg18234973","6"
"936","cg18263327","1"
"937","cg18263686","12"
"938","cg18276943","6"
"939","cg18279842","10"
"940","cg18299211","12"
"941","cg18324123","3"
"942","cg18385671","1"
"943","cg18394614","8"
"944","cg18438837","3"
"945","cg18464559","13"
"946","cg18704691","3"
"947","cg18785787","8"
"948","cg18795395","13"
"949","cg18875551","10"
"950","cg18877213","7"
"951","cg18878338","3"
"952","cg18885999","3"
"953","cg18889167","3"
"954","cg18891404","12"
"955","cg18941211","6"
"956","cg18945601","13"
"957","cg18965086","10"
"958","cg19019972","3"
"959","cg19030875","2"
"960","cg19083659","5"
"961","cg19148051","12"
"962","cg19225031","2"
"963","cg19246549","8"
"964","cg19250799","13"
"965","cg19261306","6"
"966","cg19275091","8"
"967","cg19280390","12"
"968","cg19306380","3"
"969","cg19315466","1"
"970","cg19315942","3"
"971","cg19318801","6"
"972","cg19377421","7"
"973","cg19383656","13"
"974","cg19384072","10"
"975","cg19404781","8"
"976","cg19428290","12"
"977","cg19510127","3"
"978","cg19526130","13"
"979","cg19602694","8"
"980","cg19625377","3"
"981","cg19628619","1"
"982","cg19680222","5"
"983","cg19682684","5"
"984","cg19690410","6"
"985","cg19696976","3"
"986","cg19698200","2"
"987","cg19712813","10"
"988","cg19714595","8"
"989","cg19716484","13"
"990","cg19721764","10"
"991","cg19729366","6"
"992","cg19747357","12"
"993","cg19750321","1"
"994","cg19753230","3"
"995","cg19771599","10"
"996","cg19819980","2"
"997","cg19870706","1"
"998","cg19897979","8"
"999","cg19921170","3"
"1000","cg19940729","1"
"1001","cg20003179","5"
"1002","cg20041381","12"
"1003","cg20103201","3"
"1004","cg20117778","12"
"1005","cg20288752","6"
"1006","cg20289854","1"
"1007","cg20294984","10"
"1008","cg20299802","8"
"1009","cg20310759","5"
"1010","cg20311037","13"
"1011","cg20388635","3"
"1012","cg20415365","3"
"1013","cg20465219","3"
"1014","cg20492121","3"
"1015","cg20510600","1"
"1016","cg20518750","3"
"1017","cg20568108","10"
"1018","cg20570030","1"
"1019","cg20620527","12"
"1020","cg20648108","12"
"1021","cg20686279","3"
"1022","cg20696225","5"
"1023","cg20696875","3"
"1024","cg20698667","10"
"1025","cg20706909","7"
"1026","cg20780323","3"
"1027","cg20854748","12"
"1028","cg20863963","13"
"1029","cg20888443","3"
"1030","cg20932849","3"
"1031","cg20935317","1"
"1032","cg20953047","10"
"1033","cg20963003","12"
"1034","cg20972167","10"
"1035","cg20989443","5"
"1036","cg20990511","5"
"1037","cg21108215","8"
"1038","cg21140456","8"
"1039","cg21156129","3"
"1040","cg21172278","6"
"1041","cg21180178","13"
"1042","cg21197435","3"
"1043","cg21295295","8"
"1044","cg21326881","3"
"1045","cg21379008","13"
"1046","cg21388327","3"
"1047","cg21401517","5"
"1048","cg21402453","6"
"1049","cg21412992","13"
"1050","cg21415347","1"
"1051","cg21419003","5"
"1052","cg21421408","3"
"1053","cg21425749","12"
"1054","cg21434251","3"
"1055","cg21473748","12"
"1056","cg21525092","5"
"1057","cg21577547","3"
"1058","cg21580998","12"
"1059","cg21583160","13"
"1060","cg21615127","3"
"1061","cg21646025","1"
"1062","cg21648040","12"
"1063","cg21683025","10"
"1064","cg21735376","13"
"1065","cg21772489","2"
"1066","cg21783729","3"
"1067","cg21811853","7"
"1068","cg21850668","3"
"1069","cg21908664","6"
"1070","cg21934237","13"
"1071","cg21942430","13"
"1072","cg21943652","3"
"1073","cg21989023","3"
"1074","cg22008075","5"
"1075","cg22012156","1"
"1076","cg22014834","10"
"1077","cg22043786","5"
"1078","cg22045271","3"
"1079","cg22078638","12"
"1080","cg22111442","1"
"1081","cg22115596","12"
"1082","cg22154992","6"
"1083","cg22171613","10"
"1084","cg22224202","7"
"1085","cg22224769","3"
"1086","cg22228748","8"
"1087","cg22335155","10"
"1088","cg22336747","3"
"1089","cg22350056","3"
"1090","cg22358066","5"
"1091","cg22380652","12"
"1092","cg22428125","3"
"1093","cg22428820","1"
"1094","cg22435785","13"
"1095","cg22440943","8"
"1096","cg22442883","10"
"1097","cg22444730","6"
"1098","cg22451632","1"
"1099","cg22482283","8"
"1100","cg22489549","1"
"1101","cg22493809","13"
"1102","cg22509057","1"
"1103","cg22537328","10"
"1104","cg22559742","8"
"1105","cg22559942","12"
"1106","cg22596515","12"
"1107","cg22602831","3"
"1108","cg22691587","1"
"1109","cg22692328","5"
"1110","cg22712797","12"
"1111","cg22730327","6"
"1112","cg22785554","6"
"1113","cg22793634","12"
"1114","cg22851252","3"
"1115","cg22866085","3"
"1116","cg22872135","6"
"1117","cg22875643","13"
"1118","cg22939715","3"
"1119","cg23019037","3"
"1120","cg23027754","3"
"1121","cg23045243","6"
"1122","cg23046518","3"
"1123","cg23051655","3"
"1124","cg23075771","1"
"1125","cg23082387","12"
"1126","cg23090396","12"
"1127","cg23091549","1"
"1128","cg23205276","10"
"1129","cg23207616","13"
"1130","cg23209606","5"
"1131","cg23213951","5"
"1132","cg23216434","1"
"1133","cg23229110","1"
"1134","cg23229604","5"
"1135","cg23250439","3"
"1136","cg23281215","3"
"1137","cg23287466","1"
"1138","cg23362667","3"
"1139","cg23394462","6"
"1140","cg23451311","12"
"1141","cg23495059","13"
"1142","cg23590159","1"
"1143","cg23599771","3"
"1144","cg23615488","8"
"1145","cg23620047","1"
"1146","cg23621766","2"
"1147","cg23652734","6"
"1148","cg23667391","7"
"1149","cg23668379","3"
"1150","cg23731901","3"
"1151","cg23735749","6"
"1152","cg23807009","3"
